Data_Notificacao,Infectados,Precipitacao,Evaporacao,Umidade,Temp_Maxima,Temp_Media,Temp_Minima,Insolacao,Vel_Media,IDH,Populacao
21/12/2013,2,0.2,3.2,76.75,29.9,27.5,25.6,0,1.933333,682,2547771
22/12/2013,0,0.7,3.5,78,32.4,27.78,25.1,7.3,3.8,682,2547771
23/12/2013,5,0.4,4.3,74,31.9,28.06,26.1,8.1,3.8,682,2547771
24/12/2013,5,0,4.8,71.25,32.8,28.48,25.8,10.9,3.6,682,2548235
25/12/2013,0,0,5,70.5,32.4,28.66,26.1,11.1,4.566667,682,2548235
26/12/2013,5,0,5.3,74,32.1,28.4,26.2,9.6,3,682,2548235
27/12/2013,0,0,4.8,73.5,32.5,28.32,25.1,10.1,3.9,682,2548235
28/12/2013,5,0,5.4,74,32.5,28.56,26.4,10.3,3.566667,682,2548235
29/12/2013,0,0.4,5.7,72.5,32.3,28.2,25.3,8.6,4.133333,682,2548235
30/12/2013,5,0.5,5.4,78.5,31.9,27.84,25.6,10.3,3,682,2548235
31/12/2013,0,0,5.7,67.5,32.1,28.24,25.5,11.1,4.4,682,2548235
1/1/2014,4,0,5.8,73.75,32.6,28.26,25.1,10.8,3.733333,682,2548699
2/1/2014,6,0,5.5,75.25,30.4,27.5,25.1,7,3.5,682,2548699
3/1/2014,9,5,4.3,77.75,29.4,26.94,24.3,5.2,2.966667,682,2548699
4/1/2014,3,5.8,4.6,82.75,30.7,26.48,24.1,6.3,2.766667,682,2548699
5/1/2014,0,0.3,3.3,75.5,31.6,27.6,24.6,6.4,2.466667,682,2548699
6/1/2014,3,2.1,4.9,79.75,30.6,27.38,25.1,0.7,3.433333,682,2548699
7/1/2014,3,0,3.8,82.25,29.7,26.28,24.1,0,1.4,682,2548699
8/1/2014,2,0,3.9,73,31.6,27.74,24.5,5.6,3.433333,682,2549163
9/1/2014,2,0.3,5.9,79.25,31.6,27.7,24.1,8.2,2.966667,682,2549163
10/1/2014,6,1,4.9,75,31.7,27.42,24,8.8,3.166667,682,2549163
11/1/2014,1,0,5.8,70.75,32.2,28.04,24.2,11.3,3.6,682,2549163
12/1/2014,0,5.2,7,79.75,30,26.5,22.9,4.2,2.466667,682,2549163
13/01/2014,9,3.6,3.3,81,31.3,27.32,23.7,6.8,2.5,682,2549163
14/01/2014,2,7,4,77.75,31.6,27.5,23.3,10.4,3.2,682,2549163
15/01/2014,15,0.5,4.7,77,32.6,27.98,24.5,9.7,2.633333,682,2549627
16/01/2014,2,0.5,4.6,78.5,32,28.08,25.2,9.4,3.033333,682,2549627
17/01/2014,7,6,4.1,84.25,31.8,27.42,24.9,9.1,1.733333,682,2549627
18/01/2014,2,0,4,76.25,31.8,28.16,25.2,10.4,3.833333,682,2549627
19/01/2014,2,0.3,4.7,79.75,31.4,27.82,25.1,5.1,2.8,682,2549627
20/01/2014,12,0,5,72.5,31.3,27.98,25.9,7.9,3.4,682,2549627
21/01/2014,3,0,5.5,74.5,32,27.62,23.9,10.5,2.1,682,2549627
22/01/2014,12,0,4.7,75.5,32.7,28,24.3,9.5,3.9,682,2550091
23/01/2014,6,0,5.1,75.5,32.2,28.04,24.4,10.9,3.4,682,2550091
24/01/2014,9,0,6,77,32,27.9,25.5,7.6,3.933333,682,2550091
25/01/2014,2,1.4,6,77.5,30.2,27.58,25.1,1.6,2.666667,682,2550091
26/01/2014,2,1.5,3.7,76,33,27.92,23.6,7.2,2.633333,682,2550091
27/01/2014,10,4,4.8,79.25,32,27.7,23.5,10.4,3.233333,682,2550091
28/01/2014,12,0,5.4,69.5,32.9,28.12,24.1,11.3,4.5,682,2550091
29/01/2014,12,0,7.2,70.75,33.2,28.62,25.1,11.1,2.6,682,2550555
30/01/2014,3,13.1,6.6,89,28.2,25.96,23.7,1.3,2.066667,682,2550555
31/01/2014,13,9.6,1.7,81.5,31.2,26.82,24.1,5.1,1.8,682,2550555
1/2/2014,4,0,4.4,75.5,31.9,27.48,23.7,10.7,2.466667,682,2550555
2/2/2014,2,0,4.8,76.5,31.8,27.66,24.1,6.6,2.9,682,2550555
3/2/2014,12,0.3,3.9,74,31.7,27.5,23.9,10.2,2.2,682,2550555
4/2/2014,13,54.5,4.1,90,28.8,24.94,21.9,0.3,1.366667,682,2550555
5/2/2014,13,9,2.4,77,30.9,26.3,22,8.9,2.066667,682,2551019
6/2/2014,0,0.8,3.6,77,31.2,27.06,23.1,10,1.866667,682,2551019
7/2/2014,9,0,4.3,77.75,31.2,27.54,24.1,8,2.2,682,2551019
8/2/2014,9,9.8,4.3,85.5,31.2,26.86,22.5,4.6,2.366667,682,2551019
9/2/2014,2,17.2,3.1,79.75,30.9,27.04,24.3,7.2,2.466667,682,2551019
10/2/2014,17,0,3.8,80.25,31.4,27.64,24.2,10.1,2.966667,682,2551019
11/2/2014,12,0.6,4,79.75,31.8,27.16,24,9.1,2.166667,682,2551019
12/2/2014,17,3.2,3.7,82,31.2,27.38,23.7,6.7,2.733333,682,2551483
13/02/2014,6,2.8,3.4,86,30.2,26.72,23.4,2.4,2.366667,682,2551483
14/02/2014,3,3.1,2.2,81.5,31.4,27.54,23.5,9.1,3.533333,682,2551483
15/02/2014,7,0,3.7,82.75,30,27.54,25.3,2.6,2.933333,682,2551483
16/02/2014,3,1.2,2.5,86.25,30.8,27.06,23.5,5.1,2.433333,682,2551483
17/02/2014,6,21.1,2.2,84.25,28.4,24.96,21.2,0,1.066667,682,2551483
18/02/2014,12,0,2,84,31.2,26.66,23.7,4.9,2.4,682,2551483
19/02/2014,10,13.2,3.2,85,29.9,26.06,22.6,2.3,2.166667,682,2551947
20/02/2014,9,6.2,2,85,29.9,26.84,23.7,2.7,2.166667,682,2551947
21/02/2014,11,1.2,2.8,76.75,31.2,27.54,23.7,8.2,3.2,682,2551947
22/02/2014,7,0,3.7,77.75,31.4,27.08,23,9.6,3.266667,682,2551947
23/02/2014,1,0,3.7,78.75,31.5,27.14,23.6,8.2,2.5,682,2551947
24/02/2014,15,0,3.4,79.75,32.2,27.78,23.9,10.4,2.966667,682,2551947
25/02/2014,16,0,4.7,77.5,31.9,27.42,23.6,10.1,1.9,682,2551947
26/02/2014,10,0,4,71.5,31.6,27.62,23.5,10.4,2.833333,682,2552411
27/02/2014,11,0,5,75.5,31.6,27.52,24.3,9.9,2.466667,682,2552411
28/02/2014,5,0,3.6,77.75,31.7,27.18,23.6,9.1,1.9,682,2552411
1/3/2014,2,0,4,77.75,31.8,27.16,23.4,8.6,1.866667,682,2552411
2/3/2014,6,0,4.3,77.5,32.2,27.42,23.1,10.1,1.566667,682,2552411
3/3/2014,6,1.2,4.1,78.5,32.2,28.08,24,9.4,1.933333,682,2552411
4/3/2014,2,28.8,3.7,86,30,26.9,23.3,2.8,2.2,682,2552411
5/3/2014,4,9,2.2,79,31.6,27.14,23.7,10.1,2.3,682,2552875
6/3/2014,4,0,3.5,78.75,30.9,26.92,23.5,7.9,1.933333,682,2552875
7/3/2014,17,0,2.6,78,31.6,27.16,22.8,10.1,1.533333,682,2552875
8/3/2014,4,1,4,77.25,31.6,27.4,23.8,9.8,1.933333,682,2552875
9/3/2014,3,0.2,4.5,75.25,30.9,27.56,23.7,7.1,2.466667,682,2552875
10/3/2014,11,5.6,3.5,85,29.7,26.38,24,1.7,1.366667,682,2552875
11/3/2014,9,3,2.1,82,30.8,27.08,24,4.4,1.3,682,2552875
12/3/2014,9,11,2.6,81,31.2,27.28,23.5,7.8,1.466667,682,2553339
13/03/2014,5,25.2,2.2,84.25,31.4,26.86,24,3.9,1.933333,682,2553339
14/03/2014,8,0.8,2.7,79.5,31.4,27.34,23.1,8.3,2.766667,682,2553339
15/03/2014,5,8.6,3.2,83.25,30.6,26.98,23.3,4.1,2.133333,682,2553339
16/03/2014,2,16.6,2.2,83.75,31,26.32,22.6,4.2,2.2,682,2553339
17/03/2014,17,10.2,2.2,90,28.8,26.1,23.1,0,1.966667,682,2553339
18/03/2014,6,19,1.3,83.5,30.4,27.18,23.3,2.7,2.7,682,2553339
19/03/2014,2,39.2,2.3,87,30.7,26.38,21.8,4.3,1.666667,682,2553803
20/03/2014,10,2.3,2.3,83,32,27.64,24.2,7.8,2.2,682,2553803
21/03/2014,10,1.6,3.3,79.75,32.2,28.06,24.9,7.9,3.8,682,2553803
22/03/2014,7,0,3.9,79.5,31.6,27.78,24.4,3.2,3.1,682,2553803
23/03/2014,10,0.3,3.7,81.75,32.2,28.14,25.3,9.7,2.233333,682,2553803
24/03/2014,18,0,3.4,79,32.3,28.02,24.3,9.3,2.7,682,2553803
25/03/2014,5,0,3.8,77,32.6,28.24,24.6,9.9,2.466667,682,2553803
26/03/2014,14,0,4,73.5,31.8,27.78,23.9,7.8,2.733333,682,2554267
27/03/2014,11,0.2,3.6,73.75,32,27.42,23.3,9.3,1.7,682,2554267
28/03/2014,4,5.8,3.7,86,29.8,26.64,23.2,2.1,0.633333,682,2554267
29/03/2014,13,2.2,2,81.75,31.2,26.98,23.5,6.8,1.966667,682,2554267
30/03/2014,4,3.8,2.4,84.25,29.7,26.7,23.8,2.6,1.533333,682,2554267
31/03/2014,17,135,2.2,88,29.9,25.94,22.3,0.9,1.2,682,2554267
1/4/2014,11,5.6,1.6,93,28.8,25.76,23.4,0.4,1.933333,682,2554267
2/4/2014,18,18,1,94.25,28,25.6,23.5,0,1.2,682,2554731
3/4/2014,23,4.8,0.9,86,29.7,26.76,22.7,2.6,0.8,682,2554731
4/4/2014,18,7.6,1.4,82.75,31.8,27.32,23.5,8.9,1.333333,682,2554731
5/4/2014,20,4.6,2.8,84,31.6,26.94,23.5,8,1.066667,682,2554731
6/4/2014,9,2,2.6,82.25,31.2,27.1,23.7,8.4,1.4,682,2554731
7/4/2014,19,0,3,84,31.9,27,23.5,9.6,1.1,682,2554731
8/4/2014,30,28.8,3,88,30.7,26.02,23,2.9,1.566667,682,2554731
9/4/2014,18,45.2,1.4,91,29.6,25.42,22.7,3,1.066667,682,2555195
10/4/2014,15,9.2,1.3,84.75,31.6,27.14,23.1,8.4,1.733333,682,2555195
11/4/2014,17,0,2.4,84.25,31.8,27.3,23.5,9.3,1.2,682,2555195
12/4/2014,4,1.8,2.7,86,30.9,26.3,23.3,3.1,1.633333,682,2555195
13/04/2014,4,1.5,2.3,82,31.6,27.7,24.1,9.4,1.9,682,2555195
14/04/2014,13,0,3.1,78,32,27.6,23.7,9.9,2.6,682,2555195
15/04/2014,13,4.4,3,83.25,31.5,26.52,22.2,4.3,2.333333,682,2555195
16/04/2014,12,0.2,2.5,86.5,29.4,26.58,23.7,0.1,1.6,682,2555659
17/04/2014,20,13.1,1.7,87.25,29.4,26.14,22.5,0.6,1.566667,682,2555659
18/04/2014,4,14.8,1.3,91.25,28.4,25.24,23,0,1.033333,682,2555659
19/04/2014,9,6.6,1.1,77.75,31.8,27.98,22.9,8.4,1.866667,682,2555659
20/04/2014,5,0,3.2,76.75,32.3,28.14,24.8,9.5,2.966667,682,2555659
21/04/2014,3,3.5,3.2,80,31.9,27.88,24.5,7.7,2.533333,682,2555659
22/04/2014,20,2.6,2.9,85,31.8,27.42,23.9,5.7,2.333333,682,2555659
23/04/2014,11,4.2,3,83.25,31.7,27.26,24.9,7,1.7,682,2556123
24/04/2014,15,2.3,2.7,77.25,31.6,27.74,24.1,9.7,2.833333,682,2556123
25/04/2014,10,0,3.5,82.25,31.8,28.34,24.7,9.3,2.366667,682,2556123
26/04/2014,9,34.8,3.2,84.75,31.8,27.18,23.2,5.1,1.8,682,2556123
27/04/2014,3,0,2.2,81,32.2,28.18,24.1,6.4,1.733333,682,2556123
28/04/2014,22,49.6,2.4,89.5,29.8,25.82,22.7,0.3,0.533333,682,2556123
29/04/2014,10,1.7,1.1,86.75,30.3,25.92,22.5,1.6,0.7,682,2556123
30/04/2014,10,0,1.6,84,30.7,27.08,23.8,6.8,2.333333,682,2556587
1/5/2014,2,47.6,2.6,90.25,28.4,25.42,23.1,0.3,1.066667,682,2556587
2/5/2014,23,16.4,1,84.5,31.9,26.98,23.2,9.3,1.5,682,2556587
3/5/2014,12,3.6,2.4,85.75,31.6,26.96,23.6,8.4,1.6,682,2556587
4/5/2014,7,3.8,2.7,82.5,31.4,26.82,23.3,8.7,1.066667,682,2556587
5/5/2014,30,6.4,2.4,80.25,31.4,26.98,22.9,8.3,2.2,682,2556587
6/5/2014,18,32.4,2.8,83,30.5,26.64,23,2.7,2.466667,682,2556587
7/5/2014,22,0,3,80.5,31.6,27.62,23.7,9.7,2.2,682,2557051
8/5/2014,19,2,3,78.5,31.5,27.42,23.3,9.5,2.8,682,2557051
9/5/2014,23,6.4,3,78.25,30.8,27.38,24.3,8.1,2.233333,682,2557051
10/5/2014,16,0,2.4,88.25,29.1,26.3,24,0.5,1.2,682,2557051
11/5/2014,11,20,1.5,88,29.8,26.58,22.7,2.1,1.033333,682,2557051
12/5/2014,27,44.8,1,86,31.6,26.2,22.6,4.8,0.533333,682,2557051
13/05/2014,24,0,1.6,87.5,30.6,26.44,23,1.7,1.166667,682,2557051
14/05/2014,31,0,1.9,92.5,27.4,25.42,23.8,1.4,2.833333,682,2557515
15/05/2014,40,22.4,0.8,90.25,27.6,25.02,23.3,0.3,0.866667,682,2557515
16/05/2014,37,8.9,0.8,85,31.6,26.9,22.7,9,2.333333,682,2557515
17/05/2014,10,1.2,2.3,83.5,31.8,27.18,23.5,8.5,1.133333,682,2557515
18/05/2014,16,0.2,2.2,86.25,31.8,27,24,7.6,1.2,682,2557515
19/05/2014,39,0.2,2.2,83.25,31.6,27.42,24.5,6.3,0.766667,682,2557515
20/05/2014,42,0,1,84.25,31.4,27.3,24.2,4.6,0.833333,682,2557515
21/05/2014,33,11.8,1.8,90,28.7,25.82,24.2,1.5,1.633333,682,2557979
22/05/2014,33,21.4,0.9,86.25,31.4,26.98,23.7,8.2,1.966667,682,2557979
23/05/2014,17,1.2,1.8,78.75,31,27.42,23.9,6.8,3.233333,682,2557979
24/05/2014,10,0,2.5,80,31.7,26.94,23.3,9.8,2.1,682,2557979
25/05/2014,26,0,2.7,81.25,31.2,26.64,23.6,9.7,1.566667,682,2557979
26/05/2014,45,0,1.7,77,31.4,27,22.8,9.8,2.1,682,2557979
27/05/2014,60,2.4,2.4,81.25,30.4,26.74,23.8,6.6,2.2,682,2557979
28/05/2014,49,3.1,1.6,91.25,29.8,26.1,23.5,1,1.666667,682,2558443
29/05/2014,39,0.4,1,82,31.2,27.08,23.4,7.3,2.7,682,2558443
30/05/2014,52,0.5,1.6,81.25,31.9,26.66,23.4,9.5,1.933333,682,2558443
31/05/2014,29,0,2,77.25,31.8,26.22,22.9,9.8,2.566667,682,2558443
1/6/2014,39,0,1.1,78,31.6,26.7,23.3,8.6,2.333333,682,2558443
2/6/2014,36,0,1.8,76.75,31.4,26.66,22.9,9.7,2.433333,682,2558443
3/6/2014,45,0,1.8,80.75,31.4,26.94,23.1,9.4,2.766667,682,2558443
4/6/2014,51,5.4,2.2,79,30.8,27.46,23.9,3.7,3.733333,682,2558907
5/6/2014,70,0,3.4,78.5,31.1,27.38,24.2,8.4,3.066667,682,2558907
6/6/2014,27,0.6,4,82,31.4,27.24,24.8,9.3,2.966667,682,2558907
7/6/2014,45,17.1,2.3,77,30.9,27.12,23.1,9.8,3.733333,682,2558907
8/6/2014,36,0.3,4.9,79,30.7,26.6,23.5,9.6,2.766667,682,2558907
9/6/2014,57,0,3.7,78.5,31.4,27,23.2,9.5,2.9,682,2558907
10/6/2014,51,0,3.2,75.75,32.2,27.78,23.5,9.1,3.833333,682,2558907
11/6/2014,70,0,4.6,70,32.1,27.18,23.5,9.7,3,682,2559371
12/6/2014,35,3.6,4.7,76.5,32,26.84,22.3,9.8,2.2,682,2559371
13/06/2014,59,0.3,3.2,81.5,31,26.64,23.9,5.1,3.366667,682,2559371
14/06/2014,34,0,3,80.25,31.4,26.96,23,8,2.2,682,2559371
15/06/2014,26,0,3,87.75,28.6,25.54,22.7,1.8,1.966667,682,2559371
16/06/2014,45,0.4,2.2,76.25,31.1,27.12,22.9,5.3,3.366667,682,2559371
17/06/2014,20,0,4,77,30,27.06,24.3,1.4,2.7,682,2559371
18/06/2014,50,0,3.5,75.25,32.4,27.38,22.9,9.7,2.766667,682,2559835
19/06/2014,25,0,3.8,78.25,31.6,27.5,23.9,5.6,3.433333,682,2559835
20/06/2014,36,0,2.7,75,30.7,27.16,24.3,4,3.133333,682,2559835
21/06/2014,27,1.3,4.4,77,32,27.12,23.6,6,2.3,682,2559835
22/06/2014,32,0,3.8,74.25,32.7,26.72,21.5,9.6,3,682,2559835
23/06/2014,29,0,4.2,71.75,32.1,27.48,22.7,8.7,3.4,682,2559835
24/06/2014,33,11.9,4,82.5,30.8,26.3,22.3,8.8,2.966667,682,2559835
25/06/2014,37,0,4.1,75.5,31.4,27.2,23.4,9.5,3.766667,682,2560299
26/06/2014,39,0,3.8,77.75,30.9,27.16,23.7,8.1,3.2,682,2560299
27/06/2014,41,15,3.5,82.75,29.8,26.06,22.9,4.2,2.966667,682,2560299
28/06/2014,23,0.1,2.9,79.75,31.1,26.5,22.9,9.5,2.533333,682,2560299
29/06/2014,14,0,3.2,79.75,30.9,26.64,22.9,9.5,2.733333,682,2560299
30/06/2014,43,0,3.3,78,31.4,26.38,22.9,9.6,2.733333,682,2560299
1/7/2014,50,0,3.4,80,32,27.02,22.9,9.8,2.533333,682,2560299
2/7/2014,34,0,3.8,77.5,30.8,27.08,23.8,9,2.733333,682,2560764
3/7/2014,33,6.4,3.6,80.5,30.2,25.86,23.3,4.6,2.733333,682,2560764
4/7/2014,12,0,3.1,78.25,30.6,25.42,22.1,7.6,2.133333,682,2560764
5/7/2014,31,0,3.3,70.25,30.9,25.62,20.9,9.7,2.566667,682,2560764
6/7/2014,28,0,4.2,77,31.4,26.9,22.3,9.1,1.9,682,2560764
7/7/2014,37,0,4.9,73.75,32.4,27.42,24.1,7.5,2.833333,682,2560764
8/7/2014,22,0,4.5,77.25,30.7,26.52,22.2,7.5,3.866667,682,2560764
9/7/2014,28,7.5,3.7,78,31.5,26.8,22.7,7.9,3,682,2561228
10/7/2014,27,0,4,72.25,31.3,26.38,22.8,9.7,2.733333,682,2561228
11/7/2014,29,0,3.8,72.5,32,26.7,21.5,8.7,4.133333,682,2561228
12/7/2014,25,7.2,4.3,85.25,28.6,25.7,23.1,2.1,2.866667,682,2561228
13/07/2014,22,10.2,2,80.25,30.9,26.52,22.5,8.8,3.366667,682,2561228
14/07/2014,59,0.7,3.2,72.25,31.1,26.68,21.8,7.2,3.4,682,2561228
15/07/2014,41,0,4.9,73.25,31.4,26.7,22.5,9.7,3.466667,682,2561228
16/07/2014,35,0,4,75,30.9,26.36,22.5,9.7,3.3,682,2561692
17/07/2014,27,0,4,72.25,31.2,26.42,21.9,9.8,3.166667,682,2561692
18/07/2014,24,0,4.5,76.25,30.8,26.42,22.5,9.1,3.4,682,2561692
19/07/2014,22,0,3.8,72,31,26.74,22.3,9.5,2.933333,682,2561692
20/07/2014,19,0.8,4.4,73,30.9,26.52,22.6,9.7,3.7,682,2561692
21/07/2014,39,0,4.3,75.5,31.2,26.56,22.4,9,2.533333,682,2561692
22/07/2014,20,0.3,3.8,84.5,30,25.54,23.1,2.3,3.133333,682,2561692
23/07/2014,22,0.8,4.1,74.25,31.9,26.72,22.5,8,4.433333,682,2562156
24/07/2014,23,0,4.8,75.5,30.2,26.22,21.9,8.1,3.4,682,2562156
25/07/2014,27,1.7,4.5,75.25,30.9,26.12,20.9,9.7,3.933333,682,2562156
26/07/2014,15,0,4.4,75,31.7,26.36,21.3,6.4,3.5,682,2562156
27/07/2014,15,0,5.2,78,32.8,26.4,21.4,9.8,2.366667,682,2562156
28/07/2014,36,0,4.8,73.25,31.6,26.92,21.9,9.1,3.9,682,2562156
29/07/2014,36,0,4.4,75.5,32.1,26.54,22.2,9.5,3.466667,682,2562156
30/07/2014,31,0,4.4,70.75,31.2,26.64,22.6,9.8,3.433333,682,2562620
31/07/2014,26,0,5.1,71.25,32,26.28,22.3,8.9,2.6,682,2562620
1/8/2014,32,0,4.7,72,31.1,26.34,21.8,9.9,3.566667,682,2562620
2/8/2014,12,0,4.5,73.5,32.2,27.1,22.7,9.8,4.866667,682,2562620
3/8/2014,19,0,4.8,73,31,27.26,24.5,9.7,4.066667,682,2562620
4/8/2014,32,0.9,4.8,81.75,30.8,26.2,22.8,5.1,3.866667,682,2562620
5/8/2014,21,0,3.7,73.5,31.2,26.58,22.5,9.8,3.566667,682,2562620
6/8/2014,26,0,5.2,73.75,31.7,26.84,23.1,9.6,3.833333,682,2563084
7/8/2014,21,0,4.7,69.5,31.8,26.88,23,8.6,4.3,682,2563084
8/8/2014,25,0,6.1,67,32,27.1,22.7,9.9,3.566667,682,2563084
9/8/2014,16,0,6.3,70,31,27.02,23.7,10,3.366667,682,2563084
10/8/2014,6,0,5.4,71,31.7,27.02,22.8,10,4.166667,682,2563084
11/8/2014,12,0,5.5,71,31.4,27.16,23.6,9.7,3.8,682,2563084
12/8/2014,30,0,7.7,72.5,32.9,26.64,21.3,10.2,3.966667,682,2563084
13/08/2014,26,0,5.8,70.25,31.9,26.38,21.8,9.7,3.3,682,2563548
14/08/2014,25,0,5.2,73.25,32.6,27.14,22.9,9.8,3.866667,682,2563548
15/08/2014,5,0,5.7,67.25,32.2,26.86,22.7,9.7,4.2,682,2563548
16/08/2014,14,0,5,69.75,32.7,26.44,21,9.9,4.133333,682,2563548
17/08/2014,7,0,5.4,72,31.6,26.7,22.7,9.6,4.3,682,2563548
18/08/2014,19,0,6,68,32.2,26.94,21.9,9.8,4.566667,682,2563548
19/08/2014,15,0,5.6,69,31.9,26.62,22.2,9.6,4.3,682,2563548
20/08/2014,24,0,6.4,71,31.8,26.54,21.9,9.7,3.4,682,2564012
21/08/2014,23,0,5.5,72.5,31.1,26.8,23.3,9.5,3,682,2564012
22/08/2014,11,0,4.9,72,31.7,26.9,23.6,9.2,3.3,682,2564012
23/08/2014,10,0,5.7,67,31.4,26.82,22.3,9.8,4.233333,682,2564012
24/08/2014,9,0,6.2,66.75,32.1,26.8,21.5,9.6,5,682,2564012
25/08/2014,16,0,6.9,71.25,31.2,26.44,22,9.4,3.966667,682,2564012
26/08/2014,20,0,5.4,72.75,30.6,26.26,23.5,8.5,3.733333,682,2564012
27/08/2014,30,0,5.1,80,28.9,25.76,23.2,0.4,2.866667,682,2564476
28/08/2014,11,0.8,3,73.5,30.9,26.5,21.8,8.9,3.866667,682,2564476
29/08/2014,19,0,4.1,78.25,31.3,27.12,24.5,9.4,4.466667,682,2564476
30/08/2014,7,0,4.7,73.25,31.9,27.08,23.9,9.2,3.633333,682,2564476
31/08/2014,9,0,7,64,31.7,26.94,23.6,10,4.166667,682,2564476
1/9/2014,15,0,5.7,74.25,31.2,25.98,22.1,9.9,2.7,682,2564476
2/9/2014,13,0,4.6,75.25,30.9,26.42,21.7,9.8,2.733333,682,2564476
3/9/2014,12,0.2,4.8,76.25,31.8,26.94,22.8,9.8,2.466667,682,2564940
4/9/2014,17,0,4.1,76.5,31.2,27.06,24.1,6.8,2.966667,682,2564940
5/9/2014,18,0,4,72.75,31.5,27.48,24.9,4.1,3.4,682,2564940
6/9/2014,4,0,4.9,70.75,31.9,27.64,24.7,8.9,3.866667,682,2564940
7/9/2014,8,0,5.3,73.75,33.4,27.7,23.9,9.8,4.4,682,2564940
8/9/2014,22,0,6.2,69.75,32.4,27.66,24.3,8.6,3.3,682,2564940
9/9/2014,11,0.6,4.5,77.25,31,26.36,22.6,7.5,4.7,682,2564940
10/9/2014,12,0.2,4.5,69.75,32,27.3,23.3,10,5.033333,682,2565404
11/9/2014,14,0,6.4,69,31.8,27.3,23.3,10,6.066667,682,2565404
12/9/2014,19,0,5.1,73.25,31.4,26.88,22.7,9.8,3.3,682,2565404
13/09/2014,13,0.7,4.9,73.25,32.6,27.26,22.9,10.1,3.866667,682,2565404
14/09/2014,7,0.3,5.1,70,32.2,27.46,23.9,10.1,4.3,682,2565404
15/09/2014,10,0,6.3,67.25,31.7,27.04,23.5,10,4.433333,682,2565404
16/09/2014,13,0,6.6,73,31.6,27.06,23.1,9.9,3.633333,682,2565404
17/09/2014,10,0.2,5.4,78.75,30.7,26.32,23.7,5.9,2.9,682,2565868
18/09/2014,12,0,3.4,75.5,31.6,26.7,23.3,6.9,3.3,682,2565868
19/09/2014,14,1.6,4.3,77,30.8,26.5,22.9,8.3,3.8,682,2565868
20/09/2014,10,2.1,4.3,78.25,31.4,26.42,22.9,8.6,2.966667,682,2565868
21/09/2014,3,0,4.1,76.5,32,26.88,22.6,9.3,3.033333,682,2565868
22/09/2014,16,0,4.5,78,30.4,26.86,24.3,8.8,2.733333,682,2565868
23/09/2014,13,0,4.5,73.25,31.9,27.54,24.5,9.7,4.6,682,2565868
24/09/2014,11,0,5.2,68.25,31.9,27.28,23.5,10,4.4,682,2566332
25/09/2014,11,0,6,74.5,31.8,27.22,24.1,7.6,3.5,682,2566332
26/09/2014,8,0,5.8,69.5,31.6,27.14,23.8,9.4,3.866667,682,2566332
27/09/2014,5,0,5.7,69.75,31.7,27.46,23.1,10.1,4.4,682,2566332
28/09/2014,2,1.6,5.1,76.75,31.2,26.82,23.7,9.6,3.933333,682,2566332
29/09/2014,17,0,4.9,72.5,31.8,27.14,23.9,10,2.933333,682,2566332
30/09/2014,11,0,4.6,74.25,31.8,26.9,22.5,9.4,3.6,682,2566332
1/10/2014,13,0.4,4.1,77.75,31.8,27.18,23.9,9.3,3.866667,682,2566796
2/10/2014,12,0,4.1,71.5,31.5,27.4,24.1,9.1,3.8,682,2566796
3/10/2014,7,0,4.4,73,31.7,27.4,24.2,10.2,3.866667,682,2566796
4/10/2014,4,0.3,5.5,73.5,32.4,27.6,23.9,9.8,4,682,2566796
5/10/2014,4,0.2,5.5,67.5,32.4,27.86,23.9,10.1,5.166667,682,2566796
6/10/2014,5,0,5.7,71.5,32.9,28.06,25,10,4.766667,682,2566796
7/10/2014,19,3,5.9,72,32,26.94,22.7,9.3,2.966667,682,2566796
8/10/2014,8,0,5.4,68.5,31.9,27.68,24.9,9.3,4.266667,682,2567260
9/10/2014,10,0,5.8,71,33.3,27.6,22.6,10.3,4.766667,682,2567260
10/10/2014,10,0,6.3,71.25,33.2,27.92,23.9,10.4,4.533333,682,2567260
11/10/2014,5,0,6,70.75,33,28.22,24.7,9.9,4.366667,682,2567260
12/10/2014,9,0,5.3,72.5,32.5,27.62,23.4,10.4,6.833333,682,2567260
13/10/2014,10,0,6,69.5,31.8,27.48,23.6,10.1,4.033333,682,2567260
14/10/2014,6,0,6.3,64.75,32.2,27.8,23,10.3,4.566667,682,2567260
15/10/2014,10,0,5,73.75,31.7,27.34,24,10.2,3.733333,682,2567724
16/10/2014,7,0,6.3,71,32.6,27.5,23.9,10.4,3.733333,682,2567724
17/10/2014,8,0,6.4,69.75,32.8,28,24.3,10.5,4.366667,682,2567724
18/10/2014,0,0,5.2,74.5,32.2,27.1,23.1,10.5,3.6,682,2567724
19/10/2014,7,0,5.8,76,31.6,27.82,25.3,10.3,4.266667,682,2567724
20/10/2014,13,0,5.4,69.25,32,27.54,24.3,10.2,4.133333,682,2567724
21/10/2014,7,0,5.6,67.75,31.5,27.38,23.8,10.5,3.866667,682,2567724
22/10/2014,12,0,5.7,70.5,31.8,27.24,23.2,10.5,2.433333,682,2568188
23/10/2014,7,0.2,6.2,72,32,27.68,24.1,9.6,4.366667,682,2568188
24/10/2014,2,0.3,5.3,72.25,31.6,27.12,23.8,10,4.433333,682,2568188
25/10/2014,1,0,6,71,32.4,27.38,24.1,9.7,2.966667,682,2568188
26/10/2014,3,0,6.5,69,31.6,27.5,24.7,10.9,4.633333,682,2568188
