Data_Notificacao,Infectados_Dengue_GISSA,Infectados_7,Infectados_14,Infectados_21,Infectados_28,Infectados_35,Precipitacao,Precipitacao_7,Precipitacao_14,Precipitacao_21,Precipitacao_28,Precipitacao_35,Evaporacao_Piche,Evaporacao_7,Evaporacao_14,Evaporacao_21,Evaporacao_28,Evaporacao_35,Umidade_Relativa_Media,Temp_Maxima,Temp_Comp_Media,Temp_Minima,Insolacao,Insolacao_7,Insolacao_14,Insolacao_21,Insolacao_28,Insolacao_35,Velocidade_Vento_Media,Vel_vento_7,Vel_vento_14,Vel_vento_21,Vel_vento_28,Vel_vento_35,IDH,Populacao,Populacao_Sexo_Feminino,Populacao_Sexo_Masculino,Idade<15,Idade-15-64,Idade>65,Densidade_Demografica,Populacao_urbana,Populacao_Rural,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3/8/2013,46,365,682,1060,1423,1795,0,8.4,15,40.8,70,134.3,5.5,31.4,54.9,77.3,99.5,116.7,72.75,31.4,26.4,22.3,10,68.7,117.2,178.1,226.9,269.6,3.733333,18.8,35.166666,53.366665,70.999999,84.233334,0.682,2538491,1350171,1188320,573169,1798334,166987,8126,2538491,0,287,293,296,147,126,135,73,76,74,57
4/8/2013,19,381,688,1086,1443,1797,0,1.8,14.8,40.4,55.6,133,5.2,34,57.4,80,101.4,119.2,73.25,29.9,26.4,23.3,9.4,68.8,117.4,178.5,231.4,276.8,3.433333,19.8,36.999999,55.233331,72.433332,86.3,0.682,2538491,1350171,1188320,573169,1798334,166987,8126,2538491,0,282,292,283,142,131,130,77,77,70,55
5/8/2013,95,366,688,1083,1429,1789,0,1.8,14.8,39.2,55,87,4.5,35.1,59.3,82.2,103.9,123.7,77.5,30.4,26.78,23.1,8.8,68.4,116.9,179.5,231.7,281.6,3.666667,21.033333,38.633332,55.933331,72.999998,88.666666,0.682,2538491,1350171,1188320,573169,1798334,166987,8126,2538491,0,255,292,279,129,134,119,81,66,71,52
6/8/2013,63,381,726,1081,1447,1846,0,1.8,13.2,25.4,55,85,4.1,35.4,60.7,83.3,104.8,125.9,73.5,30.7,27,24,9.8,67.3,124.6,180.1,235,280.5,3.466667,22.066667,40.999999,56.966665,73.733332,90.466666,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,262,289,262,126,139,104,81,69,73,46
7/8/2013,59,389,722,1078,1462,1833,0,0,13.2,24.6,55,85,5.7,34.4,62.7,84.2,106.2,126.3,68.25,30.2,26.82,23.9,9.6,67.3,124.5,180.8,237.8,284.3,4.166667,23.633334,41.533333,58.699999,75.833332,91.266666,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,275,317,189,129,137,102,71,73,67,49
8/8/2013,69,403,731,1069,1459,1831,0,0,13.2,24.2,49.2,70.8,5.1,35.5,63.4,87.5,109.6,128.9,65.5,31.4,27.02,22.5,10,67.2,133.7,181,239.3,289.2,3.133333,25.600001,42.966667,60.233333,77.699999,93.433333,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,297,315,181,124,136,91,76,69,70,41
9/8/2013,48,424,752,1081,1460,1843,0,0,13.2,24.2,49.2,70,5.6,35.3,64.9,88.7,111.7,131.3,73.5,31.5,26.94,23.4,9.7,67.4,133.9,181.7,241.4,293.9,4.133333,24.666667,42.533333,60.066666,77.266665,94.099999,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,294,305,157,126,132,78,78,76,56,47
10/8/2013,51,399,764,1081,1459,1822,0,0,8.4,15,40.8,70,5.2,35.7,67.1,90.6,113,135.2,72.5,31.2,27.38,24.5,10.1,67.3,136,184.5,245.4,294.2,3.733333,25.733333,44.533333,60.899999,79.099998,96.733332,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,293,296,147,126,135,73,76,74,57,50
11/8/2013,27,404,785,1092,1490,1847,4,0,1.8,14.8,40.4,55.6,4.4,35.4,69.4,92.8,115.4,136.8,68.75,31.9,27.1,23.5,10,67.4,136.2,184.8,245.9,298.8,3.433333,25.733333,45.533333,62.733332,80.966664,98.166665,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,292,283,142,131,130,77,77,70,55,54
12/8/2013,70,412,778,1100,1495,1841,0,4,5.8,18.8,43.2,59,4.4,34.6,69.7,93.9,116.8,138.5,68.75,30.2,27.1,23.5,10.2,68,136.4,184.9,247.5,299.7,3.55,25.733333,46.766666,64.366665,81.666664,98.733331,0.682,2538955,1350418,1188537,573274,1798663,167018,8127,2538955,0,292,279,129,134,119,81,66,71,52,51
13/08/2013,33,387,768,1113,1468,1834,0,4,5.8,17.2,29.4,59,4.4,34.5,69.9,95.2,117.8,139.3,75.25,31.2,27.54,23.9,9.8,69.4,136.7,194,249.5,304.4,4.5,25.616666,47.683333,66.616665,82.583331,99.349998,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,289,262,126,139,104,81,69,73,46,53
14/08/2013,52,357,746,1079,1435,1819,0,4,4,17.2,28.6,59,4.6,34.8,69.2,97.5,119,141,75.25,31.8,27.54,24.1,10.1,69.4,136.7,193.9,250.2,307.2,3.933333,26.649999,50.283333,68.183332,85.349998,102.483331,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,317,189,129,137,102,71,73,67,49,52
15/08/2013,16,350,753,1081,1419,1809,5,4,4,17.2,28.2,53.2,3.8,33.7,69.2,97.1,121.2,143.3,73.75,30.4,26.86,23.7,8.6,69.9,137.1,203.6,250.9,309.2,3.833333,26.416665,52.016666,69.383332,86.649998,104.116664,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,315,181,124,136,91,76,69,70,41,60
16/08/2013,60,297,721,1049,1378,1757,0.7,9,9,22.2,33.2,58.2,4.5,32.4,67.7,97.3,121.1,144.1,74.25,30.8,26.88,23.5,9.5,68.5,135.9,202.4,250.2,309.9,4.333333,27.116665,51.783332,69.649998,87.183331,104.38333,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,305,157,126,132,78,78,76,56,47,55
17/08/2013,29,309,708,1073,1390,1768,0,9.7,9.7,18.1,24.7,50.5,5.5,31.3,67,98.4,121.9,144.3,73.25,30.6,27.02,24.5,9.9,68.3,135.6,204.3,252.8,313.7,3.7,27.316665,53.049998,71.849998,88.216664,106.416663,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,296,147,126,135,73,76,74,57,50,52
18/08/2013,22,287,691,1072,1379,1777,1.7,9.7,9.7,11.5,24.5,50.1,4.3,31.6,67,101,124.4,147,80.25,31,26.92,24.2,8,68.1,135.5,204.3,252.9,314,3.2,27.283332,53.016665,72.816665,90.016664,108.249996,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,283,142,131,130,77,77,70,55,54,48
19/08/2013,43,282,694,1060,1382,1777,0,7.4,11.4,13.2,26.2,50.6,4.5,31.5,66.1,101.2,125.4,148.3,74.25,31.4,26.94,23.7,10.3,66.1,134.1,202.5,251,313.6,3.8,27.049999,52.783332,73.816665,91.416664,108.716663,0.682,2539419,1350665,1188754,573379,1798992,167048,8129,2539419,0,279,129,134,119,81,66,71,52,51,50
20/08/2013,40,255,642,1023,1368,1723,0,7.4,11.4,13.2,24.6,36.8,4.6,31.6,66.1,101.5,126.8,149.4,70.25,31.4,27.24,23.8,10.2,66.2,135.6,202.9,260.2,315.7,4.466667,27.299999,52.916665,74.983332,93.916664,109.88333,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,262,126,139,104,81,69,73,46,53,52
21/08/2013,65,262,619,1008,1341,1697,0,7.4,11.4,11.4,24.6,36,5.4,31.8,66.6,101,129.3,150.8,68.25,31.5,27.12,23.6,10.1,66.6,136,203.3,260.5,316.8,3.966667,27.266666,53.916665,77.549999,95.449998,112.616664,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,189,129,137,102,71,73,67,49,52,46
22/08/2013,38,275,625,1028,1356,1694,0,7.4,11.4,11.4,24.6,35.6,4.9,32.6,66.3,101.8,129.7,153.8,71,31.4,27.46,23.7,9.9,66.6,136.5,203.7,270.2,317.5,3.8,27.3,53.716665,79.316666,96.683332,113.949998,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,181,124,136,91,76,69,70,41,60,37
23/08/2013,57,297,594,1018,1346,1675,0,2.4,11.4,11.4,24.6,35.6,6.7,33.7,66.1,101.4,131,154.8,72.25,31.7,27.42,24.8,9.9,67.9,136.4,203.8,270.3,318.1,3.566667,27.266667,54.383332,79.049999,96.916665,114.449998,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,157,126,132,78,78,76,56,47,55,36
24/08/2013,28,294,603,1002,1367,1684,0,1.7,11.4,11.4,19.8,26.4,5.2,35.9,67.2,102.9,134.3,157.8,69,32.4,27.66,24.7,8.7,68.3,136.6,203.9,272.6,321.1,3.833333,26.500001,53.816666,79.549999,98.349999,114.716665,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,147,126,135,73,76,74,57,50,52,36
25/08/2013,21,293,580,984,1365,1672,0,1.7,11.4,11.4,13.2,26.2,5.4,35.6,67.2,102.6,136.6,160,70.75,32.3,27.22,22.8,9.3,67.1,135.2,202.6,271.4,320,3,26.633334,53.916666,79.649999,99.449999,116.649998,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,142,131,130,77,77,70,55,54,48,34
26/08/2013,43,292,574,986,1352,1674,0,0,7.4,11.4,13.2,26.2,4.5,36.7,68.2,102.8,137.9,162.1,70.75,32.8,27.42,23.7,5.4,68.4,134.5,202.5,270.9,319.4,3.133333,26.433334,53.483333,79.216666,100.249999,117.849998,0.682,2539883,1350912,1188971,573483,1799321,167079,8130,2539883,0,129,134,119,81,66,71,52,51,50,34
27/08/2013,37,292,547,934,1315,1660,0,0,7.4,11.4,13.2,24.6,5.8,36.7,68.3,102.8,138.2,163.5,77.25,31.8,27.14,23.3,8.6,63.5,129.7,199.1,266.4,323.7,2.7,25.766667,53.066666,78.683332,100.749999,119.683331,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,126,139,104,81,69,73,46,53,52,27
28/08/2013,93,289,551,908,1297,1630,0,0,7.4,11.4,11.4,24.6,4.4,37.9,69.7,104.5,138.9,167.2,74.5,30.9,27.32,24.5,3.7,61.9,128.5,197.9,265.2,322.4,3,24,51.266666,77.916665,101.549999,119.449998,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,129,137,102,71,73,67,49,52,46,29
29/08/2013,36,317,592,942,1345,1673,1.8,0,7.4,11.4,11.4,24.6,4,36.9,69.5,103.2,138.7,166.6,83,30.2,26.72,24.6,5.1,55.5,122.1,192,259.2,325.7,4.3,23.033333,50.333333,76.749998,102.349999,119.716665,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,124,136,91,76,69,70,41,60,37,27
30/08/2013,47,315,612,909,1333,1661,0.3,1.8,4.2,13.2,13.2,26.4,3.2,36,69.7,102.1,137.4,167,78.75,32.2,27.16,25.1,7.2,50.7,118.6,187.1,254.5,321,3.233333,23.533333,50.8,77.916665,102.583332,120.449998,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,126,132,78,78,76,56,47,55,36,25
31/08/2013,19,305,599,908,1307,1672,0,2.1,3.8,13.5,13.5,21.9,5,32.5,68.4,99.7,135.4,166.8,74.25,32.6,27.82,24.3,9.5,48,116.3,184.6,251.9,320.6,3.933333,23.199999,49.7,77.016665,102.749998,121.549998,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,126,135,73,76,74,57,50,52,36,23
1/9/2013,8,296,589,876,1280,1661,0,2.1,3.8,13.5,13.5,15.3,5.2,32.3,67.9,99.5,134.9,168.9,72.75,32.8,27.4,23.8,10.1,48.8,115.9,184,251.4,320.2,3.566667,23.299999,49.933333,77.216665,102.949998,122.749998,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,131,130,77,77,70,55,54,48,34,24
2/9/2013,39,283,575,857,1269,1635,0,2.1,2.1,9.5,13.5,15.3,5.8,32.1,68.8,100.3,134.9,170,72.25,30.9,26.82,23.2,9.8,49.6,118,184.1,252.1,320.5,3.166667,23.866666,50.3,77.349999,103.083332,124.116665,0.682,2540347,1351159,1189188,573588,1799649,167109,8132,2540347,0,134,119,81,66,71,52,51,50,34,26
3/9/2013,20,279,571,826,1213,1594,0,2.1,2.1,9.5,13.5,15.3,5,33.4,70.1,101.7,136.2,171.6,77.75,31.4,27.04,24,9.9,54,117.5,183.7,253.1,320.4,3.066667,23.9,49.666667,76.966666,102.583332,124.649999,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,139,104,81,69,73,46,53,52,27,27
4/9/2013,20,262,551,813,1170,1559,6.4,2.1,2.1,9.5,13.5,13.5,4.1,32.6,70.5,102.3,137.1,171.5,80,30.4,26.58,23.5,8,55.3,117.2,183.8,253.2,320.5,3.966667,24.266667,48.266667,75.533333,102.183332,125.816666,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,137,102,71,73,67,49,52,46,29,34
5/9/2013,28,189,506,781,1131,1534,1.4,8.5,8.5,15.9,19.9,19.9,4.3,32.3,69.2,101.8,135.5,171,82,30.4,26.42,24.4,5.1,59.6,115.1,181.7,251.6,318.8,3.933333,25.233334,48.266667,75.566667,101.983332,127.583333,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,136,91,76,69,70,41,60,37,27,37
6/9/2013,23,181,496,793,1090,1514,0,8.1,9.9,12.3,21.3,21.3,4.2,32.6,68.6,102.3,134.7,170,76,31.2,27.26,23.7,9.8,59.6,110.3,178.2,246.7,314.1,3.733333,24.866667,48.4,75.666667,102.783332,127.449999,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,132,78,78,76,56,47,55,36,25,47
7/9/2013,9,157,462,756,1065,1464,0,7.8,9.9,11.6,21.3,21.3,5.1,33.6,66.1,102,133.3,169,74,30.9,27.02,23.6,10,62.2,110.2,178.5,246.8,314.1,3.2,25.366667,48.566666,75.066667,102.383332,128.116665,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,135,73,76,74,57,50,52,36,23,46
8/9/2013,3,147,443,736,1023,1427,0,7.8,9.9,11.6,21.3,21.3,5.6,33.7,66,101.6,133.2,168.6,72.75,31.2,27.5,24.9,9.8,62.7,111.5,178.6,246.7,314.1,4.433333,24.633334,47.933333,74.566667,101.849999,127.583332,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,130,77,77,70,55,54,48,34,24,47
9/9/2013,26,142,425,717,999,1411,0,7.8,9.9,9.9,17.3,21.3,6.6,34.1,66.2,102.9,134.4,169,74.25,32.2,27.64,24.6,8.8,62.4,112,180.4,246.5,314.5,3.1,25.5,49.366666,75.8,102.849999,128.583332,0.682,2540811,1351405,1189406,573693,1799978,167140,8133,2540811,0,119,81,66,71,52,51,50,34,26,44
