Data_Notificacao,Infectados_Dengue,Semana,Ano
03/03/2015,37,10,2015
04/03/2015,35,10,2015
05/03/2015,35,10,2015
06/03/2015,44,10,2015
07/03/2015,32,10,2015
08/03/2015,26,11,2015
09/03/2015,59,11,2015
10/03/2015,44,11,2015
11/03/2015,50,11,2015
12/03/2015,56,11,2015
13/03/2015,52,11,2015
14/03/2015,36,11,2015
15/03/2015,37,12,2015
16/03/2015,86,12,2015
17/03/2015,63,12,2015
18/03/2015,51,12,2015
19/03/2015,34,12,2015
20/03/2015,48,12,2015
21/03/2015,31,12,2015
22/03/2015,31,13,2015
23/03/2015,77,13,2015
24/03/2015,74,13,2015
25/03/2015,45,13,2015
26/03/2015,89,13,2015
27/03/2015,63,13,2015
28/03/2015,34,13,2015
29/03/2015,52,14,2015
30/03/2015,79,14,2015
31/03/2015,67,14,2015
01/04/2015,62,14,2015
02/04/2015,34,14,2015
03/04/2015,28,14,2015
04/04/2015,33,14,2015
05/04/2015,44,15,2015
06/04/2015,94,15,2015
07/04/2015,68,15,2015
08/04/2015,96,15,2015
09/04/2015,71,15,2015
10/04/2015,79,15,2015
11/04/2015,52,15,2015
12/04/2015,34,16,2015
13/04/2015,58,16,2015
14/04/2015,121,16,2015
15/04/2015,121,16,2015
16/04/2015,105,16,2015
17/04/2015,136,16,2015
18/04/2015,88,16,2015
19/04/2015,69,17,2015
20/04/2015,128,17,2015
21/04/2015,143,17,2015
22/04/2015,188,17,2015
23/04/2015,195,17,2015
24/04/2015,250,17,2015
25/04/2015,120,17,2015
26/04/2015,136,18,2015
27/04/2015,223,18,2015
28/04/2015,301,18,2015
29/04/2015,238,18,2015
30/04/2015,279,18,2015
01/05/2015,170,18,2015
02/05/2015,152,18,2015
03/05/2015,133,19,2015
04/05/2015,274,19,2015
05/05/2015,271,19,2015
06/05/2015,311,19,2015
07/05/2015,269,19,2015
08/05/2015,284,19,2015
09/05/2015,187,19,2015
10/05/2015,200,20,2015
11/05/2015,322,20,2015
12/05/2015,351,20,2015
13/05/2015,378,20,2015
14/05/2015,418,20,2015
15/05/2015,400,20,2015
16/05/2015,263,20,2015
17/05/2015,278,21,2015
18/05/2015,451,21,2015
19/05/2015,503,21,2015
20/05/2015,392,21,2015
21/05/2015,372,21,2015
22/05/2015,356,21,2015
23/05/2015,217,21,2015
24/05/2015,250,22,2015
25/05/2015,425,22,2015
26/05/2015,336,22,2015
27/05/2015,363,22,2015
28/05/2015,320,22,2015
29/05/2015,305,22,2015
30/05/2015,199,22,2015
31/05/2015,193,23,2015
01/06/2015,332,23,2015
02/06/2015,277,23,2015
03/06/2015,239,23,2015
04/06/2015,157,23,2015
05/06/2015,247,23,2015
06/06/2015,156,23,2015
07/06/2015,175,24,2015
08/06/2015,299,24,2015
09/06/2015,248,24,2015
10/06/2015,240,24,2015
11/06/2015,215,24,2015
12/06/2015,186,24,2015
13/06/2015,194,24,2015
14/06/2015,138,25,2015
15/06/2015,254,25,2015
16/06/2015,172,25,2015
17/06/2015,196,25,2015
18/06/2015,215,25,2015
19/06/2015,205,25,2015
20/06/2015,117,25,2015
21/06/2015,99,26,2015
22/06/2015,271,26,2015
23/06/2015,237,26,2015
24/06/2015,223,26,2015
25/06/2015,185,26,2015
26/06/2015,249,26,2015
27/06/2015,117,26,2015
28/06/2015,89,27,2015
29/06/2015,212,27,2015
30/06/2015,164,27,2015
01/07/2015,102,27,2015
02/07/2015,141,27,2015
03/07/2015,133,27,2015
04/07/2015,61,27,2015
05/07/2015,47,28,2015
06/07/2015,126,28,2015
07/07/2015,127,28,2015
08/07/2015,132,28,2015
09/07/2015,88,28,2015
10/07/2015,107,28,2015
11/07/2015,62,28,2015
12/07/2015,49,29,2015
13/07/2015,132,29,2015
14/07/2015,68,29,2015
15/07/2015,99,29,2015
16/07/2015,109,29,2015
17/07/2015,95,29,2015
18/07/2015,49,29,2015
19/07/2015,46,30,2015
20/07/2015,127,30,2015
21/07/2015,76,30,2015
22/07/2015,82,30,2015
23/07/2015,97,30,2015
24/07/2015,60,30,2015
25/07/2015,23,30,2015
26/07/2015,21,31,2015
27/07/2015,66,31,2015
28/07/2015,44,31,2015
29/07/2015,52,31,2015
30/07/2015,48,31,2015
31/07/2015,43,31,2015
01/08/2015,26,31,2015
02/08/2015,34,32,2015
03/08/2015,43,32,2015
04/08/2015,92,32,2015
05/08/2015,54,32,2015
06/08/2015,53,32,2015
07/08/2015,50,32,2015
08/08/2015,26,32,2015
09/08/2015,20,33,2015
10/08/2015,91,33,2015
11/08/2015,57,33,2015
12/08/2015,43,33,2015
13/08/2015,43,33,2015
14/08/2015,45,33,2015
15/08/2015,18,33,2015
16/08/2015,14,34,2015
17/08/2015,50,34,2015
18/08/2015,35,34,2015
19/08/2015,48,34,2015
20/08/2015,31,34,2015
21/08/2015,39,34,2015
22/08/2015,18,34,2015
23/08/2015,23,35,2015
24/08/2015,39,35,2015
25/08/2015,54,35,2015
26/08/2015,47,35,2015
27/08/2015,26,35,2015
28/08/2015,28,35,2015
29/08/2015,16,35,2015
30/08/2015,17,36,2015
31/08/2015,17,36,2015
01/09/2015,20,36,2015
02/09/2015,27,36,2015
03/09/2015,20,36,2015
04/09/2015,16,36,2015
05/09/2015,12,36,2015
06/09/2015,6,37,2015
07/09/2015,5,37,2015
08/09/2015,26,37,2015
09/09/2015,19,37,2015
10/09/2015,15,37,2015
11/09/2015,17,37,2015
12/09/2015,2,37,2015
13/09/2015,3,38,2015
14/09/2015,18,38,2015
15/09/2015,23,38,2015
16/09/2015,7,38,2015
17/09/2015,14,38,2015
18/09/2015,11,38,2015
19/09/2015,6,38,2015
20/09/2015,6,39,2015
21/09/2015,18,39,2015
22/09/2015,11,39,2015
23/09/2015,10,39,2015
24/09/2015,9,39,2015
25/09/2015,15,39,2015
26/09/2015,2,39,2015
27/09/2015,7,40,2015
28/09/2015,10,40,2015
29/09/2015,12,40,2015
30/09/2015,13,40,2015
01/10/2015,3,40,2015
02/10/2015,13,40,2015
03/10/2015,7,40,2015
04/10/2015,6,41,2015
05/10/2015,6,41,2015
06/10/2015,8,41,2015
07/10/2015,10,41,2015
08/10/2015,8,41,2015
09/10/2015,8,41,2015
10/10/2015,5,41,2015
11/10/2015,1,42,2015
12/10/2015,2,42,2015
13/10/2015,6,42,2015
14/10/2015,7,42,2015
15/10/2015,6,42,2015
16/10/2015,7,42,2015
17/10/2015,5,42,2015
18/10/2015,3,43,2015
19/10/2015,7,43,2015
20/10/2015,10,43,2015
21/10/2015,5,43,2015
22/10/2015,8,43,2015
23/10/2015,2,43,2015
24/10/2015,5,43,2015
25/10/2015,4,44,2015
26/10/2015,3,44,2015
27/10/2015,5,44,2015
28/10/2015,5,44,2015
29/10/2015,3,44,2015
30/10/2015,1,44,2015
31/10/2015,1,44,2015
01/11/2015,1,45,2015
02/11/2015,2,45,2015
03/11/2015,5,45,2015
04/11/2015,2,45,2015
05/11/2015,2,45,2015
06/11/2015,6,45,2015
07/11/2015,2,45,2015
08/11/2015,3,46,2015
09/11/2015,0,46,2015
10/11/2015,6,46,2015
11/11/2015,2,46,2015
12/11/2015,2,46,2015
13/11/2015,3,46,2015
14/11/2015,0,46,2015
15/11/2015,2,47,2015
16/11/2015,6,47,2015
17/11/2015,4,47,2015
18/11/2015,4,47,2015
19/11/2015,4,47,2015
20/11/2015,11,47,2015
21/11/2015,5,47,2015
22/11/2015,2,48,2015
23/11/2015,3,48,2015
24/11/2015,3,48,2015
25/11/2015,3,48,2015
26/11/2015,4,48,2015
27/11/2015,3,48,2015
28/11/2015,1,48,2015
29/11/2015,4,49,2015
30/11/2015,5,49,2015
01/12/2015,4,49,2015
02/12/2015,10,49,2015
03/12/2015,7,49,2015
04/12/2015,0,49,2015
05/12/2015,3,49,2015
06/12/2015,1,50,2015
07/12/2015,11,50,2015
08/12/2015,22,50,2015
09/12/2015,3,50,2015
10/12/2015,4,50,2015
11/12/2015,3,50,2015
12/12/2015,1,50,2015
13/12/2015,1,51,2015
14/12/2015,5,51,2015
15/12/2015,6,51,2015
16/12/2015,11,51,2015
17/12/2015,3,51,2015
18/12/2015,8,51,2015
19/12/2015,5,51,2015
20/12/2015,4,52,2015
21/12/2015,15,52,2015
22/12/2015,9,52,2015
23/12/2015,3,52,2015
24/12/2015,2,52,2015
25/12/2015,2,52,2015
26/12/2015,7,52,2015
27/12/2015,0,53,2015
28/12/2015,9,53,2015
29/12/2015,6,53,2015
30/12/2015,4,53,2015
31/12/2015,5,53,2015
01/01/2016,9,1,2016
02/01/2016,10,1,2016
03/01/2016,10,2,2016
04/01/2016,10,2,2016
05/01/2016,10,2,2016
06/01/2016,10,2,2016
07/01/2016,10,2,2016
08/01/2016,12,2,2016
09/01/2016,12,2,2016
10/01/2016,12,3,2016
11/01/2016,12,3,2016
12/01/2016,12,3,2016
13/01/2016,12,3,2016
14/01/2016,12,3,2016
15/01/2016,14,3,2016
16/01/2016,14,3,2016
17/01/2016,15,4,2016
18/01/2016,15,4,2016
19/01/2016,15,4,2016
20/01/2016,15,4,2016
21/01/2016,15,4,2016
22/01/2016,25,4,2016
23/01/2016,25,4,2016
24/01/2016,25,5,2016
25/01/2016,25,5,2016
26/01/2016,26,5,2016
27/01/2016,26,5,2016
28/01/2016,27,5,2016
29/01/2016,27,5,2016
30/01/2016,27,5,2016
31/01/2016,27,6,2016
01/02/2016,27,6,2016
02/02/2016,27,6,2016
03/02/2016,28,6,2016
04/02/2016,28,6,2016
05/02/2016,25,6,2016
06/02/2016,25,6,2016
07/02/2016,26,7,2016
08/02/2016,26,7,2016
09/02/2016,26,7,2016
10/02/2016,26,7,2016
11/02/2016,26,7,2016
12/02/2016,28,7,2016
13/02/2016,28,7,2016
14/02/2016,28,8,2016
15/02/2016,29,8,2016
16/02/2016,29,8,2016
17/02/2016,29,8,2016
18/02/2016,29,8,2016
19/02/2016,36,8,2016
20/02/2016,37,8,2016
21/02/2016,37,9,2016
22/02/2016,37,9,2016
23/02/2016,37,9,2016
24/02/2016,37,9,2016
25/02/2016,37,9,2016
26/02/2016,31,9,2016
27/02/2016,31,9,2016
28/02/2016,31,10,2016
29/02/2016,31,10,2016
01/03/2016,32,10,2016
02/03/2016,32,10,2016
03/03/2016,32,10,2016
04/03/2016,40,10,2016
05/03/2016,41,10,2016
06/03/2016,41,11,2016
07/03/2016,41,11,2016
08/03/2016,41,11,2016
09/03/2016,41,11,2016
10/03/2016,41,11,2016
11/03/2016,44,11,2016
12/03/2016,45,11,2016
13/03/2016,45,12,2016
14/03/2016,45,12,2016
15/03/2016,45,12,2016
16/03/2016,45,12,2016
17/03/2016,45,12,2016
18/03/2016,45,12,2016
19/03/2016,45,12,2016
20/03/2016,45,13,2016
21/03/2016,45,13,2016
22/03/2016,45,13,2016
23/03/2016,45,13,2016
24/03/2016,45,13,2016
25/03/2016,54,13,2016
26/03/2016,55,13,2016
27/03/2016,55,14,2016
28/03/2016,55,14,2016
29/03/2016,55,14,2016
30/03/2016,55,14,2016
31/03/2016,55,14,2016
01/04/2016,59,14,2016
02/04/2016,59,14,2016
03/04/2016,59,15,2016
04/04/2016,60,15,2016
05/04/2016,60,15,2016
06/04/2016,60,15,2016
07/04/2016,60,15,2016
08/04/2016,71,15,2016
09/04/2016,71,15,2016
10/04/2016,71,16,2016
11/04/2016,71,16,2016
12/04/2016,72,16,2016
13/04/2016,72,16,2016
14/04/2016,72,16,2016
15/04/2016,161,16,2016
16/04/2016,162,16,2016
17/04/2016,162,17,2016
18/04/2016,162,17,2016
19/04/2016,162,17,2016
20/04/2016,162,17,2016
21/04/2016,162,17,2016
22/04/2016,199,17,2016
23/04/2016,200,17,2016
24/04/2016,200,18,2016
25/04/2016,200,18,2016
26/04/2016,200,18,2016
27/04/2016,200,18,2016
28/04/2016,200,18,2016
29/04/2016,212,18,2016
30/04/2016,213,18,2016
01/05/2016,213,19,2016
02/05/2016,213,19,2016
03/05/2016,213,19,2016
04/05/2016,213,19,2016
05/05/2016,213,19,2016
06/05/2016,180,19,2016
07/05/2016,180,19,2016
08/05/2016,181,20,2016
09/05/2016,181,20,2016
10/05/2016,181,20,2016
11/05/2016,181,20,2016
12/05/2016,181,20,2016
13/05/2016,211,20,2016
14/05/2016,211,20,2016
15/05/2016,212,21,2016
16/05/2016,212,21,2016
17/05/2016,212,21,2016
18/05/2016,212,21,2016
19/05/2016,212,21,2016
20/05/2016,178,21,2016
21/05/2016,178,21,2016
22/05/2016,178,22,2016
23/05/2016,178,22,2016
24/05/2016,179,22,2016
25/05/2016,179,22,2016
26/05/2016,179,22,2016
27/05/2016,150,22,2016
28/05/2016,151,22,2016
29/05/2016,151,23,2016
30/05/2016,151,23,2016
31/05/2016,151,23,2016
01/06/2016,151,23,2016
02/06/2016,151,23,2016
03/06/2016,0,23,2016
04/06/2016,131,23,2016
05/06/2016,131,24,2016
06/06/2016,131,24,2016
07/06/2016,131,24,2016
08/06/2016,131,24,2016
09/06/2016,131,24,2016
10/06/2016,127,24,2016
11/06/2016,127,24,2016
12/06/2016,127,25,2016
13/06/2016,127,25,2016
14/06/2016,127,25,2016
15/06/2016,127,25,2016
16/06/2016,128,25,2016
17/06/2016,84,25,2016
18/06/2016,84,25,2016
19/06/2016,84,26,2016
20/06/2016,84,26,2016
21/06/2016,85,26,2016
22/06/2016,85,26,2016
23/06/2016,85,26,2016
24/06/2016,90,26,2016
25/06/2016,90,26,2016
26/06/2016,90,27,2016
27/06/2016,90,27,2016
28/06/2016,91,27,2016
29/06/2016,91,27,2016
30/06/2016,91,27,2016
01/07/2016,96,27,2016
02/07/2016,96,27,2016
03/07/2016,96,28,2016
04/07/2016,96,28,2016
05/07/2016,96,28,2016
06/07/2016,96,28,2016
07/07/2016,96,28,2016
08/07/2016,75,28,2016
09/07/2016,75,28,2016
10/07/2016,75,29,2016
11/07/2016,75,29,2016
12/07/2016,76,29,2016
13/07/2016,76,29,2016
14/07/2016,76,29,2016
15/07/2016,81,29,2016
16/07/2016,81,29,2016
17/07/2016,81,30,2016
18/07/2016,81,30,2016
19/07/2016,82,30,2016
20/07/2016,82,30,2016
21/07/2016,82,30,2016
22/07/2016,67,30,2016
23/07/2016,67,30,2016
24/07/2016,68,31,2016
25/07/2016,68,31,2016
26/07/2016,68,31,2016
27/07/2016,68,31,2016
28/07/2016,68,31,2016
29/07/2016,57,31,2016
30/07/2016,57,31,2016
31/07/2016,58,32,2016
01/08/2016,58,32,2016
02/08/2016,58,32,2016
03/08/2016,58,32,2016
04/08/2016,58,32,2016
05/08/2016,40,32,2016
06/08/2016,40,32,2016
07/08/2016,40,33,2016
08/08/2016,40,33,2016
09/08/2016,40,33,2016
10/08/2016,41,33,2016
11/08/2016,41,33,2016
12/08/2016,39,33,2016
13/08/2016,39,33,2016
14/08/2016,40,34,2016
15/08/2016,40,34,2016
16/08/2016,40,34,2016
17/08/2016,40,34,2016
18/08/2016,40,34,2016
19/08/2016,35,34,2016
20/08/2016,35,34,2016
21/08/2016,35,35,2016
22/08/2016,35,35,2016
23/08/2016,35,35,2016
24/08/2016,35,35,2016
25/08/2016,35,35,2016
26/08/2016,23,35,2016
27/08/2016,24,35,2016
28/08/2016,24,36,2016
29/08/2016,24,36,2016
30/08/2016,24,36,2016
31/08/2016,24,36,2016
01/09/2016,24,36,2016
02/09/2016,25,36,2016
03/09/2016,25,36,2016
04/09/2016,25,37,2016
05/09/2016,26,37,2016
06/09/2016,26,37,2016
07/09/2016,26,37,2016
08/09/2016,26,37,2016
09/09/2016,27,37,2016
10/09/2016,27,37,2016
11/09/2016,27,38,2016
12/09/2016,27,38,2016
13/09/2016,27,38,2016
14/09/2016,27,38,2016
15/09/2016,28,38,2016
16/09/2016,29,38,2016
17/09/2016,30,38,2016
18/09/2016,30,39,2016
19/09/2016,30,39,2016
20/09/2016,30,39,2016
21/09/2016,30,39,2016
22/09/2016,30,39,2016
23/09/2016,18,39,2016
24/09/2016,18,39,2016
25/09/2016,18,40,2016
26/09/2016,19,40,2016
27/09/2016,19,40,2016
28/09/2016,19,40,2016
29/09/2016,19,40,2016
30/09/2016,22,40,2016
01/10/2016,22,40,2016
02/10/2016,22,41,2016
03/10/2016,22,41,2016
04/10/2016,22,41,2016
05/10/2016,22,41,2016
06/10/2016,22,41,2016
07/10/2016,20,41,2016
08/10/2016,20,41,2016
09/10/2016,20,42,2016
10/10/2016,20,42,2016
11/10/2016,20,42,2016
12/10/2016,20,42,2016
13/10/2016,21,42,2016
14/10/2016,15,42,2016
15/10/2016,16,42,2016
16/10/2016,16,43,2016
17/10/2016,16,43,2016
18/10/2016,16,43,2016
19/10/2016,16,43,2016
20/10/2016,16,43,2016
21/10/2016,14,43,2016
22/10/2016,14,43,2016
23/10/2016,14,44,2016
24/10/2016,14,44,2016
25/10/2016,14,44,2016
26/10/2016,14,44,2016
27/10/2016,15,44,2016
28/10/2016,17,44,2016
29/10/2016,17,44,2016
30/10/2016,17,45,2016
31/10/2016,17,45,2016
01/11/2016,17,45,2016
02/11/2016,18,45,2016
03/11/2016,18,45,2016
04/11/2016,23,45,2016
05/11/2016,23,45,2016
06/11/2016,23,46,2016
07/11/2016,23,46,2016
08/11/2016,23,46,2016
09/11/2016,23,46,2016
10/11/2016,24,46,2016
11/11/2016,24,46,2016
12/11/2016,24,46,2016
13/11/2016,25,47,2016
14/11/2016,25,47,2016
15/11/2016,25,47,2016
16/11/2016,25,47,2016
17/11/2016,25,47,2016
18/11/2016,18,47,2016
19/11/2016,18,47,2016
20/11/2016,18,48,2016
21/11/2016,19,48,2016
22/11/2016,19,48,2016
23/11/2016,19,48,2016
24/11/2016,19,48,2016
25/11/2016,22,48,2016
26/11/2016,22,48,2016
27/11/2016,22,49,2016
28/11/2016,22,49,2016
29/11/2016,23,49,2016
30/11/2016,23,49,2016
01/12/2016,23,49,2016
02/12/2016,20,49,2016
03/12/2016,20,49,2016
04/12/2016,21,50,2016
05/12/2016,21,50,2016
06/12/2016,21,50,2016
07/12/2016,21,50,2016
08/12/2016,21,50,2016
09/12/2016,18,50,2016
10/12/2016,18,50,2016
11/12/2016,18,51,2016
12/12/2016,19,51,2016
13/12/2016,19,51,2016
14/12/2016,19,51,2016
15/12/2016,19,51,2016
16/12/2016,14,51,2016
17/12/2016,14,51,2016
18/12/2016,14,52,2016
19/12/2016,14,52,2016
20/12/2016,14,52,2016
21/12/2016,14,52,2016
22/12/2016,14,52,2016
23/12/2016,0,52,2016
24/12/2016,11,52,2016
25/12/2016,11,53,2016
26/12/2016,11,53,2016
27/12/2016,11,53,2016
28/12/2016,11,53,2016
29/12/2016,11,53,2016
30/12/2016,11,53,2016
31/12/2016,11,53,2016
01/01/2017,26,1,2017
02/01/2017,26,1,2017
03/01/2017,26,1,2017
04/01/2017,26,1,2017
05/01/2017,26,1,2017
06/01/2017,26,1,2017
07/01/2017,26,1,2017
08/01/2017,31,2,2017
09/01/2017,31,2,2017
10/01/2017,31,2,2017
11/01/2017,31,2,2017
12/01/2017,31,2,2017
13/01/2017,31,2,2017
14/01/2017,31,2,2017
15/01/2017,49,3,2017
16/01/2017,49,3,2017
17/01/2017,49,3,2017
18/01/2017,49,3,2017
19/01/2017,50,3,2017
20/01/2017,50,3,2017
21/01/2017,50,3,2017
22/01/2017,47,4,2017
23/01/2017,47,4,2017
24/01/2017,47,4,2017
25/01/2017,47,4,2017
26/01/2017,47,4,2017
27/01/2017,48,4,2017
28/01/2017,48,4,2017
29/01/2017,65,5,2017
30/01/2017,65,5,2017
31/01/2017,65,5,2017
01/02/2017,65,5,2017
02/02/2017,65,5,2017
03/02/2017,65,5,2017
04/02/2017,66,5,2017
05/02/2017,65,6,2017
06/02/2017,65,6,2017
07/02/2017,66,6,2017
08/02/2017,66,6,2017
09/02/2017,66,6,2017
10/02/2017,66,6,2017
11/02/2017,66,6,2017
12/02/2017,79,7,2017
13/02/2017,79,7,2017
14/02/2017,80,7,2017
15/02/2017,80,7,2017
16/02/2017,80,7,2017
17/02/2017,80,7,2017
18/02/2017,80,7,2017
19/02/2017,58,8,2017
20/02/2017,57,8,2017
21/02/2017,56,8,2017
22/02/2017,56,8,2017
23/02/2017,56,8,2017
24/02/2017,56,8,2017
25/02/2017,56,8,2017
26/02/2017,54,9,2017
27/02/2017,54,9,2017
28/02/2017,54,9,2017
01/03/2017,54,9,2017
02/03/2017,54,9,2017
03/03/2017,54,9,2017
04/03/2017,54,9,2017
05/03/2017,60,10,2017
06/03/2017,68,10,2017
07/03/2017,69,10,2017
08/03/2017,70,10,2017
09/03/2017,72,10,2017
10/03/2017,78,10,2017
11/03/2017,86,10,2017
12/03/2017,85,11,2017
13/03/2017,85,11,2017
14/03/2017,85,11,2017
15/03/2017,85,11,2017
16/03/2017,86,11,2017
17/03/2017,86,11,2017
18/03/2017,86,11,2017
19/03/2017,97,12,2017
20/03/2017,97,12,2017
21/03/2017,97,12,2017
22/03/2017,97,12,2017
23/03/2017,97,12,2017
24/03/2017,99,12,2017
25/03/2017,99,12,2017
26/03/2017,144,13,2017
27/03/2017,144,13,2017
28/03/2017,144,13,2017
29/03/2017,144,13,2017
30/03/2017,144,13,2017
31/03/2017,144,13,2017
01/04/2017,146,13,2017
02/04/2017,157,14,2017
03/04/2017,157,14,2017
04/04/2017,157,14,2017
05/04/2017,157,14,2017
06/04/2017,157,14,2017
07/04/2017,157,14,2017
08/04/2017,160,14,2017
09/04/2017,166,15,2017
10/04/2017,166,15,2017
11/04/2017,166,15,2017
12/04/2017,166,15,2017
13/04/2017,166,15,2017
14/04/2017,166,15,2017
15/04/2017,166,15,2017
16/04/2017,170,16,2017
17/04/2017,170,16,2017
18/04/2017,170,16,2017
19/04/2017,170,16,2017
20/04/2017,170,16,2017
21/04/2017,170,16,2017
22/04/2017,170,16,2017
23/04/2017,138,17,2017
24/04/2017,137,17,2017
25/04/2017,137,17,2017
26/04/2017,137,17,2017
27/04/2017,137,17,2017
28/04/2017,137,17,2017
29/04/2017,137,17,2017
30/04/2017,99,18,2017
01/05/2017,98,18,2017
02/05/2017,98,18,2017
03/05/2017,98,18,2017
04/05/2017,98,18,2017
05/05/2017,97,18,2017
06/05/2017,97,18,2017
07/05/2017,85,19,2017
08/05/2017,85,19,2017
09/05/2017,85,19,2017
10/05/2017,84,19,2017
11/05/2017,84,19,2017
12/05/2017,84,19,2017
13/05/2017,84,19,2017
14/05/2017,54,20,2017
15/05/2017,52,20,2017
16/05/2017,51,20,2017
17/05/2017,51,20,2017
18/05/2017,51,20,2017
19/05/2017,51,20,2017
20/05/2017,51,20,2017
21/05/2017,35,21,2017
22/05/2017,34,21,2017
23/05/2017,33,21,2017
24/05/2017,33,21,2017
25/05/2017,33,21,2017
26/05/2017,33,21,2017
27/05/2017,33,21,2017
28/05/2017,29,22,2017
29/05/2017,29,22,2017
30/05/2017,29,22,2017
31/05/2017,29,22,2017
01/06/2017,28,22,2017
02/06/2017,28,22,2017
03/06/2017,28,22,2017
04/06/2017,16,23,2017
05/06/2017,16,23,2017
06/06/2017,16,23,2017
07/06/2017,15,23,2017
08/06/2017,15,23,2017
09/06/2017,15,23,2017
10/06/2017,15,23,2017
11/06/2017,11,24,2017
12/06/2017,11,24,2017
13/06/2017,10,24,2017
14/06/2017,10,24,2017
15/06/2017,10,24,2017
16/06/2017,10,24,2017
17/06/2017,10,24,2017
18/06/2017,10,25,2017
19/06/2017,10,25,2017
20/06/2017,12,25,2017
21/06/2017,13,25,2017
22/06/2017,13,25,2017
23/06/2017,11,25,2017
24/06/2017,11,25,2017
25/06/2017,9,26,2017
26/06/2017,9,26,2017
27/06/2017,9,26,2017
28/06/2017,9,26,2017
29/06/2017,8,26,2017
30/06/2017,8,26,2017
01/07/2017,8,26,2017
02/07/2017,8,27,2017
03/07/2017,8,27,2017
04/07/2017,7,27,2017
05/07/2017,7,27,2017
06/07/2017,7,27,2017
07/07/2017,7,27,2017
08/07/2017,7,27,2017
09/07/2017,7,28,2017
10/07/2017,8,28,2017
11/07/2017,8,28,2017
12/07/2017,9,28,2017
13/07/2017,9,28,2017
14/07/2017,9,28,2017
15/07/2017,9,28,2017
16/07/2017,8,29,2017
17/07/2017,8,29,2017
18/07/2017,8,29,2017
19/07/2017,7,29,2017
20/07/2017,7,29,2017
21/07/2017,7,29,2017
22/07/2017,7,29,2017
23/07/2017,7,30,2017
24/07/2017,7,30,2017
25/07/2017,7,30,2017
26/07/2017,7,30,2017
27/07/2017,8,30,2017
28/07/2017,8,30,2017
29/07/2017,8,30,2017
30/07/2017,6,31,2017
31/07/2017,6,31,2017
01/08/2017,6,31,2017
02/08/2017,6,31,2017
03/08/2017,6,31,2017
04/08/2017,6,31,2017
05/08/2017,5,31,2017
06/08/2017,6,32,2017
07/08/2017,5,32,2017
08/08/2017,5,32,2017
09/08/2017,6,32,2017
10/08/2017,5,32,2017
11/08/2017,6,32,2017
12/08/2017,5,32,2017
13/08/2017,4,33,2017
14/08/2017,3,33,2017
15/08/2017,3,33,2017
16/08/2017,3,33,2017
17/08/2017,3,33,2017
18/08/2017,3,33,2017
19/08/2017,3,33,2017
20/08/2017,3,34,2017
21/08/2017,3,34,2017
22/08/2017,3,34,2017
23/08/2017,4,34,2017
24/08/2017,3,34,2017
25/08/2017,3,34,2017
26/08/2017,3,34,2017
27/08/2017,3,35,2017
28/08/2017,3,35,2017
29/08/2017,3,35,2017
30/08/2017,3,35,2017
31/08/2017,3,35,2017
01/09/2017,3,35,2017
02/09/2017,2,35,2017
03/09/2017,2,36,2017
04/09/2017,2,36,2017
05/09/2017,3,36,2017
06/09/2017,3,36,2017
07/09/2017,3,36,2017
08/09/2017,2,36,2017
09/09/2017,2,36,2017
10/09/2017,3,37,2017
11/09/2017,3,37,2017
12/09/2017,2,37,2017
13/09/2017,3,37,2017
14/09/2017,3,37,2017
15/09/2017,3,37,2017
16/09/2017,3,37,2017
17/09/2017,3,38,2017
18/09/2017,3,38,2017
19/09/2017,2,38,2017
20/09/2017,2,38,2017
21/09/2017,2,38,2017
22/09/2017,2,38,2017
23/09/2017,3,38,2017
24/09/2017,3,39,2017
25/09/2017,3,39,2017
26/09/2017,2,39,2017
27/09/2017,2,39,2017
28/09/2017,2,39,2017
29/09/2017,2,39,2017
30/09/2017,2,39,2017
01/10/2017,2,40,2017
02/10/2017,2,40,2017
03/10/2017,2,40,2017
04/10/2017,2,40,2017
05/10/2017,2,40,2017
06/10/2017,2,40,2017
07/10/2017,3,40,2017
08/10/2017,3,41,2017
09/10/2017,2,41,2017
10/10/2017,2,41,2017
11/10/2017,2,41,2017
12/10/2017,2,41,2017
13/10/2017,1,41,2017
14/10/2017,1,41,2017
15/10/2017,1,42,2017
16/10/2017,1,42,2017
17/10/2017,1,42,2017
18/10/2017,1,42,2017
19/10/2017,1,42,2017
20/10/2017,1,42,2017
21/10/2017,1,42,2017
22/10/2017,1,43,2017
23/10/2017,1,43,2017
24/10/2017,2,43,2017
25/10/2017,1,43,2017
26/10/2017,1,43,2017
27/10/2017,1,43,2017
28/10/2017,1,43,2017
29/10/2017,2,44,2017
30/10/2017,3,44,2017
31/10/2017,5,44,2017
01/11/2017,4,44,2017
02/11/2017,4,44,2017
03/11/2017,4,44,2017
04/11/2017,4,44,2017
05/11/2017,4,45,2017
06/11/2017,4,45,2017
07/11/2017,5,45,2017
08/11/2017,5,45,2017
09/11/2017,5,45,2017
10/11/2017,5,45,2017
11/11/2017,5,45,2017
12/11/2017,4,46,2017
13/11/2017,3,46,2017
14/11/2017,2,46,2017
15/11/2017,2,46,2017
16/11/2017,2,46,2017
17/11/2017,2,46,2017
18/11/2017,2,46,2017
19/11/2017,3,47,2017
20/11/2017,3,47,2017
21/11/2017,3,47,2017
22/11/2017,3,47,2017
23/11/2017,3,47,2017
24/11/2017,3,47,2017
