Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
82397,06/06/2018,1200,0,,22.9,,,,,
82397,07/06/2018,0,,30.4,,6.9,3.6,26.74,82.75,1.633333
82397,07/06/2018,1200,21.8,,24.2,,,,,
82397,08/06/2018,0,,30.5,,7.7,2.9,26.64,79.5,2.7
82397,08/06/2018,1200,1.6,,23.5,,,,,
82397,09/06/2018,0,,31,,9.5,3,26.84,78,2.133333
82397,09/06/2018,1200,0,,23.7,,,,,
82397,10/06/2018,0,,30.9,,9.6,3.6,26.92,75.75,2.2
82397,10/06/2018,1200,0,,23.4,,,,,
82397,11/06/2018,0,,31.2,,9.7,4.3,25.86,72.5,2.566667
82397,11/06/2018,1200,0,,23.1,,,,,
82397,12/06/2018,0,,31.2,,9.7,4.8,26.76,73.75,3.1
82397,12/06/2018,1200,0,,22.4,,,,,
82397,13/06/2018,0,,31.7,,9.7,4.3,26.72,72.25,2.733333
82397,13/06/2018,1200,0,,22.3,,,,,
82397,14/06/2018,0,,31.2,,9.3,5,26.98,73.25,3.3
82397,14/06/2018,1200,0,,23.3,,,,,
82397,15/06/2018,0,,31.5,,9.6,4.1,27.32,80.75,3.766667
82397,15/06/2018,1200,0,,23.1,,,,,
82397,16/06/2018,0,,30.5,,8.3,4.2,27.28,78.25,2.733333
82397,16/06/2018,1200,0,,24.7,,,,,
82397,17/06/2018,0,,30.6,,7.6,3.8,25.94,84,2.566667
82397,17/06/2018,1200,5.3,,20.3,,,,,
82397,18/06/2018,0,,28.3,,1.8,3.1,25.08,89.75,1.666667
82397,18/06/2018,1200,6.2,,23.1,,,,,
82397,19/06/2018,0,,30.4,,7.3,1.2,26.16,80.5,1.633333
82397,19/06/2018,1200,14.3,,23,,,,,
82397,20/06/2018,0,,30.5,,9.7,3.3,26.28,80.5,2.366667
82397,20/06/2018,1200,0,,23.7,,,,,
82397,21/06/2018,0,,30.9,,9.6,3.2,26.8,70,3.3
82397,21/06/2018,1200,0,,23.1,,,,,
82397,22/06/2018,0,,30.9,,5.3,4.9,26.24,78.75,2.2
82397,22/06/2018,1200,0,,22.9,,,,,
82397,23/06/2018,0,,31.2,,9.5,4.3,26.42,67.25,3.366667
82397,23/06/2018,1200,0,,22.1,,,,,
82397,24/06/2018,0,,31.4,,9.5,5.3,26.12,71.5,2.3
82397,24/06/2018,1200,0,,21.8,,,,,
82397,25/06/2018,0,,31.6,,6.9,3.5,26.16,74.25,2.2
82397,25/06/2018,1200,0,,22.8,,,,,
82397,26/06/2018,0,,30.7,,7.7,5.8,26.36,74.25,2.433333
82397,26/06/2018,1200,0,,23.5,,,,,
82397,27/06/2018,0,,31.2,,9.7,4.3,26.74,76.5,2.2
82397,27/06/2018,1200,0,,23.1,,,,,
82397,28/06/2018,0,,31.7,,9.8,3.8,26.78,75.25,2.633333
82397,28/06/2018,1200,0,,22.6,,,,,
82397,29/06/2018,0,,31.2,,9.8,5.2,26.5,73.5,2.366667
82397,29/06/2018,1200,0,,22.7,,,,,
82397,30/06/2018,0,,32,,9.7,4.3,26.38,71,2.433333
82397,30/06/2018,1200,0,,22.5,,,,,
82397,01/07/2018,0,,31.8,,8.7,4.3,27.18,75.25,2.466667
82397,01/07/2018,1200,0,,23.7,,,,,
82397,02/07/2018,0,,31.2,,9.2,4.7,27.16,75.5,2.733333
82397,02/07/2018,1200,0,,24.4,,,,,
82397,03/07/2018,0,,31.4,,8.7,4.1,26.9,75.75,2.733333
82397,03/07/2018,1200,0,,23.5,,,,,
82397,04/07/2018,0,,31.8,,9.6,5.4,27.06,71.5,3.333333
82397,04/07/2018,1200,0,,23.3,,,,,
82397,05/07/2018,0,,31.8,,9.8,5.6,26.32,71.25,2.2
82397,05/07/2018,1200,0,,22.7,,,,,
82397,06/07/2018,0,,29.4,,3.1,5,26,80.25,2.433333
82397,06/07/2018,1200,0,,23.4,,,,,
82397,07/07/2018,0,,28.4,,0,2.3,24.52,94.25,0.266667
82397,07/07/2018,1200,,,22.5,,,,,
82397,08/07/2018,0,,31.2,,8.2,1.2,26.6,80.25,2.5
82397,08/07/2018,1200,40.3,,23.6,,,,,
82397,09/07/2018,0,,32,,8.9,3.3,27,75.75,1.5
82397,09/07/2018,1200,0,,23.7,,,,,
82397,10/07/2018,0,,26.8,,0,3.9,24.5,91,1.6
82397,10/07/2018,1200,39.1,,23.1,,,,,
82397,11/07/2018,0,,29.6,,7.8,0.8,25.44,85.25,1.4
82397,11/07/2018,1200,17.2,,22.4,,,,,
82397,12/07/2018,0,,29.8,,8.1,2.2,26.34,79.25,3.133333
82397,12/07/2018,1200,0,,23.1,,,,,
82397,13/07/2018,0,,30.8,,9.5,6.5,26.84,76,3.466667
82397,13/07/2018,1200,0,,23.7,,,,,
82397,14/07/2018,0,,30.8,,9.7,1.5,26.04,71.75,2.8
82397,14/07/2018,1200,0,,22.6,,,,,
82397,15/07/2018,0,,30,,2.8,5.2,25.64,78.75,2.2
82397,15/07/2018,1200,0,,23.2,,,,,
82397,16/07/2018,0,,31.4,,9.7,2.3,26.82,72.75,4.533333
82397,16/07/2018,1200,0,,23.1,,,,,
82397,17/07/2018,0,,30.8,,9.8,5.8,26.16,71.25,3
82397,17/07/2018,1200,0,,22.6,,,,,
82397,18/07/2018,0,,32.4,,9.9,4.4,27.06,76,4.1
82397,18/07/2018,1200,0,,22.5,,,,,
82397,19/07/2018,0,,30.9,,10,4.6,25.74,72,2.766667
82397,19/07/2018,1200,0,,22.7,,,,,
82397,20/07/2018,0,,30.8,,9.9,5.4,25.64,72.75,2.866667
82397,20/07/2018,1200,0,,22.3,,,,,
82397,21/07/2018,0,,31.1,,4.7,4.6,26.72,73.75,3.3
82397,21/07/2018,1200,0,,23.3,,,,,
82397,22/07/2018,0,,31.2,,3.8,5.5,27.24,75,3.233333
82397,22/07/2018,1200,0,,24.2,,,,,
82397,23/07/2018,0,,31.9,,9.5,5.2,26.92,70,3.266667
82397,23/07/2018,1200,0,,23.1,,,,,
82397,24/07/2018,0,,31.4,,9.8,7.4,26.24,72.5,2.4
82397,24/07/2018,1200,0,,22.6,,,,,
82397,25/07/2018,0,,31.4,,9.6,4.2,26.52,70,3
82397,25/07/2018,1200,0,,22,,,,,
82397,26/07/2018,0,,31.8,,9.2,4.9,26.74,75.25,3.3
82397,26/07/2018,1200,0,,22.3,,,,,
82397,27/07/2018,0,,32,,7,4.4,27.12,71.5,2.166667
82397,27/07/2018,1200,0,,23.7,,,,,
82397,28/07/2018,0,,31.2,,6.5,5.6,27.02,75.25,3.866667
82397,28/07/2018,1200,0,,23.9,,,,,
82397,29/07/2018,0,,30.6,,9.6,5.1,26.78,71.75,4.033333
82397,29/07/2018,1200,0,,23.5,,,,,
82397,30/07/2018,0,,30.2,,7.7,4,26.14,80.75,1.933333
82397,30/07/2018,1200,0.8,,24,,,,,
82397,31/07/2018,0,,30.4,,9.3,1.6,26.1,79.25,2.45
82397,31/07/2018,1200,0,,23,,,,,
82397,01/08/2018,0,,29.8,,1.6,3,26.22,84.5,2.566667
82397,01/08/2018,1200,2.6,,24.1,,,,,
82397,02/08/2018,0,,30.4,,8.1,3.2,26.78,77,3.3
82397,02/08/2018,1200,10.2,,23.3,,,,,
82397,03/08/2018,0,,29.5,,9.4,3.9,26.36,75,2.733333
82397,03/08/2018,1200,0,,24.5,,,,,
82397,04/08/2018,0,,31,,9.3,4.5,26.5,73.75,2.933333
82397,04/08/2018,1200,0,,23.4,,,,,
82397,05/08/2018,0,,30.4,,8.2,4.6,26.92,80,3.233333
82397,05/08/2018,1200,0.1,,24,,,,,
82397,06/08/2018,0,,30.5,,9.6,3.4,26.5,78.25,2.466667
82397,06/08/2018,1200,0,,24,,,,,
82397,07/08/2018,0,,30.2,,3.1,4.4,26.9,75,3.2
82397,07/08/2018,1200,0,,24.1,,,,,
82397,08/08/2018,0,,30.6,,9.5,4.3,26.66,75.25,2.7
82397,08/08/2018,1200,0,,24.1,,,,,
82397,09/08/2018,0,,30.7,,9.4,4.8,26.76,74.75,3.066667
82397,09/08/2018,1200,0,,23.7,,,,,
82397,10/08/2018,0,,30.4,,7,5,26.3,80,3.3
82397,10/08/2018,1200,3.2,,23.7,,,,,
82397,11/08/2018,0,,30.8,,7.9,3.2,26.74,79,2.9
82397,11/08/2018,1200,1.4,,23.1,,,,,
82397,12/08/2018,0,,30.9,,8.5,2.4,26.4,80.25,1.533333
82397,12/08/2018,1200,2.2,,23.9,,,,,
82397,13/08/2018,0,,30.8,,9.2,2.8,26.6,79.25,2.966667
82397,13/08/2018,1200,0.1,,23.1,,,,,
82397,14/08/2018,0,,30.6,,7,3.2,26.7,80.5,2.533333
82397,14/08/2018,1200,1.2,,24.1,,,,,
82397,15/08/2018,0,,30.5,,9,5.1,26.4,76.25,3.033333
82397,15/08/2018,1200,0,,23.8,,,,,
82397,16/08/2018,0,,31.8,,6.1,5.9,27.54,73.25,4.066667
82397,16/08/2018,1200,0,,25.5,,,,,
82397,17/08/2018,0,,32,,9.3,6.7,27.28,73.75,3.333333
82397,17/08/2018,1200,0,,24.2,,,,,
82397,18/08/2018,0,,31.9,,9.8,6.6,26.52,70.25,3.866667
82397,18/08/2018,1200,0,,22.2,,,,,
82397,19/08/2018,0,,30.8,,9.9,6.3,26.68,69.5,3.8
82397,19/08/2018,1200,0,,23.8,,,,,
82397,20/08/2018,0,,32.4,,6.6,6.1,26.86,72,2.533333
82397,20/08/2018,1200,0,,23.3,,,,,
82397,21/08/2018,0,,32,,9.8,5.6,26.86,71.5,2.733333
82397,21/08/2018,1200,0,,22.8,,,,,
82397,22/08/2018,0,,32,,9.8,5.4,26.86,68.75,2.733333
82397,22/08/2018,1200,0,,22.7,,,,,
82397,23/08/2018,0,,32.4,,9.6,6.2,26.98,70,2.9
82397,23/08/2018,1200,0,,22.9,,,,,
82397,24/08/2018,0,,31.9,,9.8,6.4,27.06,67.75,2.733333
82397,24/08/2018,1200,0,,23.9,,,,,
82397,25/08/2018,0,,31.6,,8.2,6,27.42,75.5,2.533333
82397,25/08/2018,1200,0,,25.1,,,,,
82397,26/08/2018,0,,32.4,,9.9,4.5,27.46,70,2.966667
82397,26/08/2018,1200,0,,24.3,,,,,
82397,27/08/2018,0,,32,,9.9,5.9,26.84,69.75,3.3
82397,27/08/2018,1200,0,,23.2,,,,,
82397,28/08/2018,0,,31.3,,9.3,5.4,27.14,72.5,3.5
82397,28/08/2018,1200,0,,24.7,,,,,
82397,29/08/2018,0,,31.7,,9.7,6.1,27.3,72.5,3.233333
82397,29/08/2018,1200,0,,24.6,,,,,
82397,30/08/2018,0,,33,,10.2,5.6,26.92,69.5,3.266667
82397,30/08/2018,1200,0,,23,,,,,
82397,31/08/2018,0,,31.2,,10.2,6.4,26.74,68.5,2.8
82397,31/08/2018,1200,0,,23.3,,,,,
82397,01/09/2018,0,,31.4,,9.9,5.6,26.72,72,3.133333
82397,01/09/2018,1200,0,,23.6,,,,,
82397,02/09/2018,0,,30.7,,9,5.1,26.38,77.75,3.133333
82397,02/09/2018,1200,0,,23,,,,,
82397,03/09/2018,0,,32.7,,10.2,5,27.12,70.5,4.066667
82397,03/09/2018,1200,0,,23.2,,,,,
82397,04/09/2018,0,,31.4,,10.2,6.2,27.1,74.5,3.233333
82397,04/09/2018,1200,0,,23.9,,,,,
82397,05/09/2018,0,,29.9,,7.3,5,26.66,77.75,3
82397,05/09/2018,1200,0,,24.7,,,,,
82397,06/09/2018,0,,31.3,,8.2,3.4,26.9,76.75,3.066667
82397,06/09/2018,1200,1.4,,24.3,,,,,
82397,07/09/2018,0,,31.8,,10.1,5.1,27.28,70.75,3.1
82397,07/09/2018,1200,0,,23.6,,,,,
82397,08/09/2018,0,,32.9,,10.3,5.9,27.2,65.25,3.2
82397,08/09/2018,1200,0,,23.3,,,,,
82397,09/09/2018,0,,31.4,,10.3,6.5,26.98,68,3.433333
82397,09/09/2018,1200,0,,23.3,,,,,
82397,10/09/2018,0,,33,,9.5,5.8,27.68,72.25,4.4
82397,10/09/2018,1200,0,,23.6,,,,,
82397,11/09/2018,0,,31,,7.2,5.7,26.38,78.75,3.2
82397,11/09/2018,1200,2.6,,23.9,,,,,
82397,12/09/2018,0,,30.8,,9.9,5.4,27.14,68.25,4.133333
82397,12/09/2018,1200,0,,24.9,,,,,
82397,13/09/2018,0,,32.6,,10.2,6.6,27.42,64.75,3.366667
82397,13/09/2018,1200,0,,24.1,,,,,
82397,14/09/2018,0,,30.9,,10.2,6.9,26.72,72.5,3.7
82397,14/09/2018,1200,0,,22.9,,,,,
82397,15/09/2018,0,,32.3,,10,6.3,27.68,66.25,4.5
82397,15/09/2018,1200,0,,24.4,,,,,
82397,16/09/2018,0,,32.4,,8.4,6.9,27.18,75,3.766667
82397,16/09/2018,1200,0,,23.9,,,,,
82397,17/09/2018,0,,31.9,,10,4.9,27.14,72,3.633333
82397,17/09/2018,1200,1,,24,,,,,
82397,18/09/2018,0,,31.9,,10.1,5.3,27.44,75.25,4.066667
82397,18/09/2018,1200,0,,24.3,,,,,
82397,19/09/2018,0,,32.8,,7.1,5.4,27.26,70.5,3.466667
82397,19/09/2018,1200,0,,23.9,,,,,
82397,20/09/2018,0,,31.8,,9.5,4,27.2,75.75,3.133333
82397,20/09/2018,1200,0,,24,,,,,
82397,21/09/2018,0,,32.1,,10.4,3.3,27.32,70.75,3.866667
82397,21/09/2018,1200,0,,23.1,,,,,
82397,22/09/2018,0,,32,,10.3,4.5,27.18,76.25,3.266667
82397,22/09/2018,1200,0,,23.9,,,,,
82397,23/09/2018,0,,32.4,,9.7,4.5,27.38,72,2.933333
82397,23/09/2018,1200,0,,23.7,,,,,
82397,24/09/2018,0,,32.9,,8.2,4.6,27.52,74,4.066667
82397,24/09/2018,1200,0.2,,24.3,,,,,
82397,25/09/2018,0,,31.8,,9.5,5.9,27.68,74,3.633333
82397,25/09/2018,1200,0,,25.4,,,,,
82397,26/09/2018,0,,31,,9.8,5.2,27.2,74.25,3.166667
82397,26/09/2018,1200,0,,24.5,,,,,
82397,27/09/2018,0,,31.7,,9.8,6,27.66,71.25,4.566667
82397,27/09/2018,1200,0,,25.4,,,,,
82397,28/09/2018,0,,32.4,,10.4,5,27.92,71.5,4.266667
82397,28/09/2018,1200,0,,25.5,,,,,
82397,29/09/2018,0,,32.5,,10,5.7,27.86,74.25,3.266667
82397,29/09/2018,1200,0.2,,25,,,,,
82397,30/09/2018,0,,31.8,,9.3,5.3,27.58,69,4.033333
82397,30/09/2018,1200,0,,25.7,,,,,
82397,01/10/2018,0,,31.4,,4.9,6,27.38,70.5,4.733333
82397,01/10/2018,1200,0,,24.9,,,,,
82397,02/10/2018,0,,31.4,,10.3,6.4,27.26,66.25,4.2
82397,02/10/2018,1200,0,,25,,,,,
82397,03/10/2018,0,,31.9,,10.3,6.5,28.04,71,3.366667
82397,03/10/2018,1200,0,,25.3,,,,,
82397,04/10/2018,0,,31.6,,8.9,5.1,27.36,74.25,3.2
82397,04/10/2018,1200,0.2,,24.8,,,,,
82397,05/10/2018,0,,30.5,,7.4,5.1,27.34,72.25,3.333333
82397,05/10/2018,1200,0,,25.4,,,,,
82397,06/10/2018,0,,31.5,,8,4.8,26.4,79,3.033333
82397,06/10/2018,1200,1.1,,24.1,,,,,
82397,07/10/2018,0,,31.9,,9.6,5,27.68,72.5,3.233333
82397,07/10/2018,1200,1.5,,24.5,,,,,
82397,08/10/2018,0,,31.8,,10.6,5,27.6,65.75,3.833333
82397,08/10/2018,1200,0,,25,,,,,
82397,09/10/2018,0,,32.2,,10.6,6.8,27.5,73,4
82397,09/10/2018,1200,0,,24.3,,,,,
82397,10/10/2018,0,,31.8,,9.1,6.2,27.7,68.25,3.466667
82397,10/10/2018,1200,0,,24.7,,,,,
82397,11/10/2018,0,,32.1,,10.3,5.9,27.88,67,4.2
82397,11/10/2018,1200,0,,25.5,,,,,
82397,12/10/2018,0,,31,,8.6,5.8,27.34,74,3.966667
82397,12/10/2018,1200,0.2,,25.3,,,,,
82397,13/10/2018,0,,32.8,,9,4.5,27.92,70.25,3.8
82397,13/10/2018,1200,0.1,,24.4,,,,,
82397,14/10/2018,0,,30.8,,4.6,5.1,26.58,82.75,2.733333
82397,14/10/2018,1200,2.4,,24.2,,,,,
82397,15/10/2018,0,,31,,5.2,3.2,27.14,77.25,2.3
82397,15/10/2018,1200,0.8,,24.8,,,,,
82397,16/10/2018,0,,32,,0,3.4,27.74,76.5,2.4
82397,16/10/2018,1200,0,,24.1,,,,,
82397,17/10/2018,0,,32.7,,10.7,4,27.84,72.5,2.933333
82397,17/10/2018,1200,0,,24.4,,,,,
82397,18/10/2018,0,,32,,10.9,5.3,27.9,71,3.966667
82397,18/10/2018,1200,0,,25.3,,,,,
82397,19/10/2018,0,,32,,10.7,5.7,27.76,69,2.133333
82397,19/10/2018,1200,0,,24.6,,,,,
82397,20/10/2018,0,,31.8,,10.4,5.3,27.46,71.75,3.3
82397,20/10/2018,1200,0,,23.9,,,,,
82397,21/10/2018,0,,31.9,,10.7,4,27.98,70.25,2.866667
82397,21/10/2018,1200,0,,25.3,,,,,
82397,22/10/2018,0,,32.6,,10.7,5.3,28.06,70.75,3.1
82397,22/10/2018,1200,0,,24.6,,,,,
82397,23/10/2018,0,,32.9,,9.6,5.9,28.22,72.25,3.2
82397,23/10/2018,1200,0,,25.9,,,,,
82397,24/10/2018,0,,32.6,,10,5,28.36,72.25,3.533333
82397,24/10/2018,1200,0,,25.8,,,,,
82397,25/10/2018,0,,32.2,,10.4,5.5,28.26,70.25,3.966667
82397,25/10/2018,1200,0,,25.9,,,,,
82397,26/10/2018,0,,32.7,,10.6,4.8,27.96,73,3.3
82397,26/10/2018,1200,0,,25.2,,,,,
82397,27/10/2018,0,,32.1,,10.4,4.3,28.14,73,3.966667
82397,27/10/2018,1200,0,,25.9,,,,,
82397,28/10/2018,0,,31.9,,10.8,2.7,27.56,72.75,2.966667
82397,28/10/2018,1200,0,,23.7,,,,,
82397,29/10/2018,0,,32.7,,10.3,4.7,28.44,73.75,3.033333
82397,29/10/2018,1200,0,,25.5,,,,,
82397,30/10/2018,0,,32.4,,10.6,5.6,28.42,74.75,3.7
82397,30/10/2018,1200,0,,25.3,,,,,
82397,31/10/2018,0,,32.2,,10.9,3.9,28.22,70.25,4.033333
82397,31/10/2018,1200,0,,25.9,,,,,
82397,01/11/2018,0,,32.7,,10.5,4.5,28.18,70.75,3.066667
82397,01/11/2018,1200,0,,25.6,,,,,
82397,02/11/2018,0,,32.6,,10.4,5.8,28.18,72.25,3.866667
82397,02/11/2018,1200,0,,24.7,,,,,
82397,03/11/2018,0,,32.4,,10.3,4.9,28.18,73,3.633333
82397,03/11/2018,1200,0,,24.7,,,,,
82397,04/11/2018,0,,31.9,,10.5,5.5,28.02,72.25,3.166667
82397,04/11/2018,1200,2.2,,25.6,,,,,
82397,05/11/2018,0,,32.2,,7.4,5.5,27.94,75,3.533333
82397,05/11/2018,1200,0,,25.9,,,,,
82397,06/11/2018,0,,31.4,,2.9,4.2,27.64,76,4.166667
82397,06/11/2018,1200,1,,25.4,,,,,
82397,07/11/2018,0,,31.9,,10.5,4,27.94,73.75,3.3
82397,07/11/2018,1200,0,,26,,,,,
82397,08/11/2018,0,,32.1,,10.8,5.8,28.28,69.5,4.133333
82397,08/11/2018,1200,0,,25.9,,,,,
82397,09/11/2018,0,,33,,10.7,6.2,28.42,70.25,4.033333
82397,09/11/2018,1200,0,,25.1,,,,,
82397,10/11/2018,0,,32.4,,10.5,6,28.14,70.5,3.866667
82397,10/11/2018,1200,0,,25.6,,,,,
82397,11/11/2018,0,,32.8,,10.3,5.7,28.08,69.5,3.3
82397,11/11/2018,1200,0,,25,,,,,
82397,12/11/2018,0,,32.5,,6.7,7.3,28.16,73.75,3.266667
82397,12/11/2018,1200,0,,24.7,,,,,
82397,13/11/2018,0,,32.8,,9.2,5.1,28.32,72.75,3.866667
82397,13/11/2018,1200,0,,25.6,,,,,
82397,14/11/2018,0,,32.4,,10.7,6.9,28.42,68.5,3.8
82397,14/11/2018,1200,0,,26.1,,,,,
82397,15/11/2018,0,,32.4,,9.8,7.4,28.2,70.75,3.533333
82397,15/11/2018,1200,0,,25.8,,,,,
82397,16/11/2018,0,,32.2,,10.2,6.2,27.96,72.5,3.033333
82397,16/11/2018,1200,0,,25.6,,,,,
82397,17/11/2018,0,,32.6,,10.8,5.8,28.5,68.5,3.266667
82397,17/11/2018,1200,0,,26.1,,,,,
82397,18/11/2018,0,,33.1,,10,7.1,28.64,68,2.633333
82397,18/11/2018,1200,0,,26.1,,,,,
82397,19/11/2018,0,,32.6,,11,6.6,28.38,67.25,4.333333
82397,19/11/2018,1200,0,,25.3,,,,,
82397,20/11/2018,0,,32.5,,10.3,6.2,28.32,70,4.1
82397,20/11/2018,1200,0,,25.9,,,,,
82397,21/11/2018,0,,33.2,,10.8,5.8,28.68,70.75,3.733333
82397,21/11/2018,1200,0,,25.4,,,,,
82397,22/11/2018,0,,33.3,,8.6,5.7,28.36,73.75,3.866667
82397,22/11/2018,1200,0,,25.5,,,,,
82397,23/11/2018,0,,32.5,,7.4,5.5,28.56,75.5,3.433333
82397,23/11/2018,1200,0.1,,26.7,,,,,
82397,24/11/2018,0,,33,,8.4,5.2,28.8,73,3.5
82397,24/11/2018,1200,0,,26.4,,,,,
82397,25/11/2018,0,,32.6,,11.1,4.8,28.26,74.25,3.533333
82397,25/11/2018,1200,0,,24.9,,,,,
82397,26/11/2018,0,,33,,10.1,5.1,28.94,72.25,3.733333
82397,26/11/2018,1200,0,,26.7,,,,,
82397,27/11/2018,0,,33.3,,11.2,4.9,28.8,72.5,4.033333
82397,27/11/2018,1200,0,,26.1,,,,,
82397,28/11/2018,0,,33.3,,8,6,28.98,71.25,3.6
82397,28/11/2018,1200,0,,26.4,,,,,
82397,29/11/2018,0,,32.5,,2.3,6.8,28.46,73.5,3.6
82397,29/11/2018,1200,0,,26.5,,,,,
82397,30/11/2018,0,,30.5,,1.5,5.1,27.02,88.75,1.566667
82397,30/11/2018,1200,0,,24,,,,,
82397,01/12/2018,0,,31.5,,6.9,1.2,27.3,82,3.133333
82397,01/12/2018,1200,16.4,,23.9,,,,,
82397,02/12/2018,0,,31.9,,8.1,2.1,27.98,79.5,3.233333
82397,02/12/2018,1200,1,,24.8,,,,,
82397,03/12/2018,0,,32.2,,6.7,4.5,28.2,80.5,3.266667
82397,03/12/2018,1200,0,,25.4,,,,,
82397,04/12/2018,0,,32.7,,8.1,2.8,28.12,77.5,2.733333
82397,04/12/2018,1200,1.7,,25.4,,,,,
82397,05/12/2018,0,,33.1,,7.9,5.2,28.36,79,2.266667
82397,05/12/2018,1200,0.2,,25.2,,,,,
82397,06/12/2018,0,,31.2,,2.8,5.1,27.7,82.25,2.7
82397,06/12/2018,1200,1,,25.3,,,,,
82397,07/12/2018,0,,32.4,,10.8,3.9,28.26,75.75,3.7
82397,07/12/2018,1200,0,,25.3,,,,,
82397,08/12/2018,0,,32.2,,5.5,5.5,28.3,77,2.3
82397,08/12/2018,1200,0,,25.3,,,,,
82397,09/12/2018,0,,32.4,,5.9,5,28.26,80,2.7
82397,09/12/2018,1200,0.2,,25.3,,,,,
82397,10/12/2018,0,,33.2,,6.8,4.4,27.68,80,1.9
82397,10/12/2018,1200,3.4,,24.2,,,,,
82397,11/12/2018,0,,31.8,,7.2,5.2,27.6,81,2.166667
82397,11/12/2018,1200,5,,24.8,,,,,
82397,12/12/2018,0,,32.6,,11.2,4.8,28.26,71.25,3.633333
82397,12/12/2018,1200,0,,25.1,,,,,
82397,13/12/2018,0,,32.8,,9.6,6.2,28.12,73.5,2.966667
82397,13/12/2018,1200,0,,26.1,,,,,
82397,14/12/2018,0,,30.6,,3.1,5.2,26.98,82.75,2.966667
82397,14/12/2018,1200,24.6,,24.5,,,,,
82397,15/12/2018,0,,31.9,,5.9,3.1,27.54,71.75,2.633333
82397,15/12/2018,1200,9.4,,24.4,,,,,
82397,16/12/2018,0,,31.7,,9.8,5,27.94,68.5,3.1
82397,16/12/2018,1200,0,,24.7,,,,,
82397,17/12/2018,0,,28.9,,0,5.6,26.44,89.75,0.933333
82397,17/12/2018,1200,5.8,,24.2,,,,,
82397,18/12/2018,0,,31.5,,7.7,1,27.56,81.25,3
82397,18/12/2018,1200,30,,24.1,,,,,
82397,19/12/2018,0,,31.4,,10.1,3.2,27.7,72.75,2.933333
82397,19/12/2018,1200,0,,24.7,,,,,
82397,20/12/2018,0,,32.9,,10,6,28.02,77,3.4
82397,20/12/2018,1200,0,,24.5,,,,,
82397,21/12/2018,0,,32.2,,10,4.7,28.16,75.25,3.466667
82397,21/12/2018,1200,0,,25.2,,,,,
82397,22/12/2018,0,,32,,5.8,4.6,27.94,76.5,2.8
82397,22/12/2018,1200,0,,25.3,,,,,
82397,23/12/2018,0,,27.7,,0,3.9,24.7,95.5,0.266667
82397,23/12/2018,1200,89.6,,23.1,,,,,
82397,24/12/2018,0,,30.6,,4.3,1,25.98,85.75,1.566667
82397,24/12/2018,1200,8.2,,23.1,,,,,
82397,25/12/2018,0,,31,,10,2,26.9,78.5,2.733333
82397,25/12/2018,1200,0,,23.5,,,,,
82397,26/12/2018,0,,31,,10.7,4.7,26.94,78.25,2.533333
82397,26/12/2018,1200,0,,24.9,,,,,
82397,27/12/2018,0,,31.2,,9,3.4,27.08,78,2.366667
82397,27/12/2018,1200,0,,23.6,,,,,
82397,28/12/2018,0,,31.8,,10.9,3.7,27.34,79.5,1.933333
82397,28/12/2018,1200,0,,23.7,,,,,
82397,29/12/2018,0,,31.9,,9.8,4.5,27.86,77.25,2.966667
82397,29/12/2018,1200,0,,24.7,,,,,
82397,30/12/2018,0,,31.7,,8.7,5,27.74,77.75,2.466667
82397,30/12/2018,1200,0,,24.6,,,,,
82397,31/12/2018,0,,31.9,,9.3,5.2,27.62,80.75,2.2
82397,31/12/2018,1200,0.8,,24.7,,,,,
82397,01/01/2019,0,,32.2,,10.5,2.7,28.32,76.5,3
82397,01/01/2019,1200,0.1,,25.5,,,,,
82397,02/01/2019,0,,32.5,,10.7,5.3,28.62,72.5,3.966667
82397,02/01/2019,1200,0,,25.4,,,,,
82397,03/01/2019,0,,31.6,,10.5,5.6,28.48,78,3.6
82397,03/01/2019,1200,0,,26.4,,,,,
82397,04/01/2019,0,,32.5,,11.1,4.6,28.6,76.75,2.933333
82397,04/01/2019,1200,1,,25.9,,,,,
82397,05/01/2019,0,,32.3,,8.1,4.7,28.7,80,3.666667
82397,05/01/2019,1200,0.1,,26.4,,,,,
82397,06/01/2019,0,,31.4,,3.2,4,27.88,79,2.3
82397,06/01/2019,1200,0,,25.4,,,,,
82397,07/01/2019,0,,31,,2.9,3,27.62,81.5,2.533333
82397,07/01/2019,1200,0,,25.5,,,,,
82397,08/01/2019,0,,29,,0.7,2.5,26.5,86,1.4
82397,08/01/2019,1200,2.6,,24.4,,,,,
82397,09/01/2019,0,,30.8,,2.4,1.8,26.56,88.25,2.2
82397,09/01/2019,1200,22.2,,23.3,,,,,
82397,10/01/2019,0,,30.8,,6.4,2.1,26.8,81.5,2.133333
82397,10/01/2019,1200,6.4,,23.8,,,,,
82397,11/01/2019,0,,31.9,,9.1,3.4,27.96,77.75,2.4
82397,11/01/2019,1200,0,,24.9,,,,,
82397,12/01/2019,0,,30.5,,2.4,3.9,27.36,82.75,1.566667
82397,12/01/2019,1200,0,,25.1,,,,,
82397,13/01/2019,0,,30.6,,2.9,1.6,27.14,86,1.166667
82397,13/01/2019,1200,8,,24.5,,,,,
82397,14/01/2019,0,,30.6,,1.6,1.8,26.54,90.75,1.6
