Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
82397,10/08/2017,0,0,30.7,23.1,9.8,5,26.56,73.5,3.566667,32,2017
82397,11/08/2017,0,0,30.5,23.1,9.6,5.1,26.56,71.25,3.333333,32,2017
82397,12/08/2017,0,0.2,31.8,22.4,9.7,5.1,26.8,76.25,2.9,32,2017
82397,13/08/2017,0,0,32.7,22.6,9.9,5,26.78,71.5,3,33,2017
82397,14/08/2017,0,0,31,24.7,9.4,5,27.18,74.75,3.8,33,2017
82397,15/08/2017,0,1.3,30.2,24.6,9,5.8,26.8,82.5,2.533333,33,2017
82397,16/08/2017,0,0,30.8,23.7,9.5,4.2,26.42,74.5,2.2,33,2017
82397,17/08/2017,0,0,31.8,22.6,9.7,4.2,26.86,73.75,3.266667,33,2017
82397,18/08/2017,0,0,31,24.4,8.9,4.8,27.16,78,3.366667,33,2017
82397,19/08/2017,0,0,30.7,24.5,6.4,4.5,26.94,73,2.533333,33,2017
82397,20/08/2017,0,0,31.1,24.3,7.4,4.7,27,74.25,3.833333,34,2017
82397,21/08/2017,0,0,32,23.3,9.8,5,27.22,74.5,2.733333,34,2017
82397,22/08/2017,0,0,31.1,23.5,9.8,5.7,27.18,73,2.466667,34,2017
82397,23/08/2017,0,0,33,23.3,10.1,5.1,27.66,66.75,5,34,2017
82397,24/08/2017,0,0,32,23.5,9.5,6,27.22,72.75,3.866667,34,2017
82397,25/08/2017,0,0,32.8,23.6,8.7,6.1,27.6,77.75,4.633333,34,2017
82397,26/08/2017,0,0,32.3,25.7,8.2,5.7,28.12,70,3.566667,34,2017
82397,27/08/2017,0,0,33,24.2,9.5,5.3,27.64,76.25,4.133333,35,2017
82397,28/08/2017,0,0,31.7,23.9,10.1,6,27.28,70,3.033333,35,2017
82397,29/08/2017,0,0,32.3,23.7,10,6.4,27.58,67.25,3.866667,35,2017
82397,30/08/2017,0,0,32.2,24,9.6,6.3,27.72,69.25,4.366667,35,2017
82397,31/08/2017,0,0,31.7,24.7,9.9,5.6,27.24,71.5,2.466667,35,2017
82397,01/09/2017,0,0,31.7,24.2,10.4,3.3,27.54,71.75,3.933333,35,2017
82397,02/09/2017,0,0,32.6,24.3,9.4,6.1,27.46,70.25,3.333333,35,2017
82397,03/09/2017,0,0,32.7,24.4,10.6,6.3,27.34,69.75,3.3,36,2017
82397,04/09/2017,0,0,31.7,22.9,9.3,6.9,27.24,65.25,4.366667,36,2017
82397,05/09/2017,0,0,31.7,22.5,10.5,6.2,26.78,70.75,3.566667,36,2017
82397,06/09/2017,0,7.4,31,22.9,7.3,5.7,25.9,81.5,2.166667,36,2017
82397,07/09/2017,0,0,31.8,24.1,9.2,3.7,27.28,74.25,3.333333,36,2017
82397,08/09/2017,0,0,32,24,10.5,5.7,27.32,70.5,2.733333,36,2017
82397,09/09/2017,0,0,33.1,24,10.5,6,27.8,64.5,3.633333,36,2017
82397,10/09/2017,0,0,32.8,25.4,10.4,6.2,28.1,71.5,3.733333,37,2017
82397,11/09/2017,0,0,32.5,22.5,10.5,6.2,27.12,67.5,2.8,37,2017
82397,12/09/2017,0,0,31.2,24.3,10.2,7,27.38,74,3.366667,37,2017
82397,13/09/2017,0,0,32.2,24.2,8.3,5.5,27.52,70.75,3.7,37,2017
82397,14/09/2017,0,0,31.8,23.2,10.4,5.4,27.2,72.25,3.3,37,2017
82397,15/09/2017,0,0,33.2,23.1,10.7,7,27.42,66.5,2.733333,37,2017
82397,16/09/2017,0,0,32,22.9,10.6,8.1,26.94,70,4.3,37,2017
82397,17/09/2017,0,0,33,23.3,10.7,6.6,27.42,77.75,3.4,38,2017
82397,18/09/2017,0,0,31.3,25,10.4,6.5,27.42,69.75,3.7,38,2017
82397,19/09/2017,0,0,31.6,23.1,10.4,6.3,27.14,66.75,4.266667,38,2017
82397,20/09/2017,0,0,32,24.4,9.8,6.9,27.56,71.25,3.966667,38,2017
82397,21/09/2017,0,0,31.9,23.1,10.7,6.5,27,72.25,3.566667,38,2017
82397,22/09/2017,0,0,31.7,24.7,8,6.6,27.24,74.5,3.5,38,2017
82397,23/09/2017,0,0,32.4,25.1,9.6,5.7,27.94,73.5,3.766667,38,2017
82397,24/09/2017,0,0,31.1,23.6,10.7,6.4,27.02,66.25,3.966667,39,2017
82397,25/09/2017,0,0,31.3,24.7,10.6,7,27.36,67.75,4.4,39,2017
82397,26/09/2017,0,0,32.4,24.4,10.6,5.1,27.72,70.75,3.533333,39,2017
82397,27/09/2017,0,0,32.8,24.3,3.9,6.7,27.78,70.75,3.533333,39,2017
82397,28/09/2017,0,0,31.8,24.6,4.3,5.5,27.64,70.25,3.733333,39,2017
82397,29/09/2017,0,0,31.5,25.3,10.4,5.5,27.66,72.25,2.933333,39,2017
82397,30/09/2017,0,0,31.9,23.4,10.7,6,27,68.75,3.833333,39,2017
82397,01/10/2017,0,0,31.3,23.5,10.6,6.4,27.04,68.5,3.766667,40,2017
82397,02/10/2017,0,0,32.4,24,9.2,6.8,27.68,73,4.4,40,2017
82397,03/10/2017,0,0,31.9,24,8.8,5.3,27.38,70,3.733333,40,2017
82397,04/10/2017,0,0,32.5,24.3,10.2,4.6,28.04,70.75,4.133333,40,2017
82397,05/10/2017,0,0,32.4,24.3,10.6,7.1,27.9,66.75,3.466667,40,2017
82397,06/10/2017,0,0,33,23.8,9.5,7.2,27.66,67.75,4.166667,40,2017
82397,07/10/2017,0,0,32.9,24.2,10.7,7.1,27.64,66.75,3.166667,40,2017
82397,08/10/2017,0,0,31.5,24.1,10.4,8.1,27.64,69.5,3.566667,41,2017
82397,09/10/2017,0,0,31.8,25.1,9.3,6.3,27.58,74,3.466667,41,2017
82397,10/10/2017,0,0,31.2,24.4,10.8,6,27.4,70.5,3.533333,41,2017
82397,11/10/2017,0,1.2,30,24.2,4.5,6,26.34,80.75,2.533333,41,2017
82397,12/10/2017,0,1.2,32.8,24.3,8.1,3.7,27.06,77.5,2.866667,41,2017
82397,13/10/2017,0,0,32,23.9,10.5,5.2,27.6,70,3.666667,41,2017
82397,14/10/2017,0,0,31.6,24.2,8.5,6.7,27.4,73.5,3.366667,41,2017
82397,15/10/2017,0,1,29.9,25.1,4.9,5.3,27.12,77.5,3.3,42,2017
82397,16/10/2017,0,2,31.1,24.1,6.8,3.7,26.84,78.25,3.533333,42,2017
82397,17/10/2017,0,4.4,31.4,24.4,9.3,4.5,27.24,76.75,3.2,42,2017
82397,18/10/2017,0,0.2,31.3,24.4,10.2,5.2,27.28,75,3.566667,42,2017
82397,19/10/2017,0,0,31.8,25.2,10.4,6.6,28,68,4.5,42,2017
82397,20/10/2017,0,0,31.6,26.1,9,7.6,28.06,73,3.933333,42,2017
82397,21/10/2017,0,0,32.1,25.5,10.6,6.2,28.1,70.25,3.866667,42,2017
82397,22/10/2017,0,0,33.4,25.4,10,7.6,28.4,66.75,4.033333,43,2017
82397,23/10/2017,0,0,33.2,23.3,10.9,8,27.78,70.5,3.266667,43,2017
82397,24/10/2017,0,0,32.5,25.5,10.2,7.1,28.12,73.5,3.833333,43,2017
82397,25/10/2017,0,0,33.8,24.5,10.8,6.1,28.46,68.5,4.033333,43,2017
82397,26/10/2017,0,0,33.6,25,8.5,7.1,28.52,70.75,4.3,43,2017
82397,27/10/2017,0,0,32.8,25.5,9.9,6.2,28.24,74.5,3.833333,43,2017
82397,28/10/2017,0,0,32.4,25.3,8.1,6.2,27.66,77.5,3.3,43,2017
82397,29/10/2017,0,0,32.4,25.4,9.1,4.9,28.2,76,3.466667,44,2017
82397,30/10/2017,0,0.7,31.5,25.1,10.1,5,27.68,76.5,3.066667,44,2017
82397,31/10/2017,0,0,32,25.4,10.1,4.9,27.94,73.5,3.033333,44,2017
82397,01/11/2017,0,0,32.8,24.4,10.8,5.1,28.08,72.75,2.966667,44,2017
82397,02/11/2017,0,0,31.9,24.8,9.8,3.3,27.98,74.75,3.033333,44,2017
82397,03/11/2017,0,0,32.2,26,8.9,4.9,28.16,72.5,3.4,44,2017
82397,04/11/2017,0,1.2,32.6,25.1,10.4,6.3,28.02,68.5,4.166667,44,2017
82397,05/11/2017,0,0,31.8,25.1,10.3,6.2,27.82,70,3.233333,45,2017
82397,06/11/2017,0,0,31.5,25.2,10.1,5.7,27.6,72,2.933333,45,2017
82397,07/11/2017,0,0,32.2,25.4,9.7,5.8,28.04,71,3.166667,45,2017
82397,08/11/2017,0,0,32.1,25.3,10.9,5.7,27.7,74,2.733333,45,2017
82397,09/11/2017,0,0,31.5,24.4,8.8,6.3,27.54,68,4.033333,45,2017
82397,10/11/2017,0,0,30.8,24.5,10.2,6.3,27.34,68.5,2.633333,45,2017
82397,11/11/2017,0,0,31.8,25.1,11.3,5.9,27.82,71,3.033333,45,2017
82397,12/11/2017,0,0,32.2,23.8,10.6,5.4,27.62,73.75,2.866667,46,2017
82397,13/11/2017,0,0,31.8,25.1,10,5.3,27.86,69.25,3.233333,46,2017
82397,14/11/2017,0,0,31.9,25.5,10.6,5.2,28.06,70.5,2.733333,46,2017
82397,15/11/2017,0,0,31.2,25.8,10.3,6.3,27.92,71.75,4.8,46,2017
82397,16/11/2017,0,1.4,31.8,23.4,10.5,5.4,27.56,68.25,2.933333,46,2017
82397,17/11/2017,0,1.4,30.5,24.3,5.8,6,26.56,77.75,2.166667,46,2017
82397,18/11/2017,0,3.7,31.3,25.1,10.1,2.9,27.48,73.25,3.166667,46,2017
82397,19/11/2017,0,0,31.9,23.7,10.8,1.9,27.32,72.75,2.7,47,2017
82397,20/11/2017,0,0,32,25.1,9.7,2,27.9,71.25,2.8,47,2017
82397,21/11/2017,0,0.2,31.8,24.8,9.2,2.3,27.6,76.25,3.033333,47,2017
82397,22/11/2017,0,0,31.7,25.7,8.6,4.4,27.64,75.25,2.3,47,2017
82397,23/11/2017,0,0,31.4,24.7,7.5,5.8,27.82,77,2.733333,47,2017
82397,24/11/2017,0,0,31.2,25.7,6.3,4.9,27.9,76.25,2.966667,47,2017
82397,25/11/2017,0,0,31.8,25.5,10.6,5,27.86,75.75,3,47,2017
82397,26/11/2017,0,0,31.9,25.1,10.6,5.4,27.68,73.25,3.733333,48,2017
82397,27/11/2017,0,0,32.2,25.8,9.7,6,28.04,75.5,2.5,48,2017
82397,28/11/2017,0,1.6,31.6,24.6,10,5.2,27.56,75.5,2.533333,48,2017
82397,29/11/2017,0,0,31.8,25.4,9.1,4.8,27.64,76.5,3.466667,48,2017
82397,30/11/2017,0,0,32.1,25.7,10.5,5.4,28.24,74,2.166667,48,2017
82397,01/12/2017,0,0,31.8,25.4,11,6.1,28.16,70,3.966667,48,2017
82397,02/12/2017,0,2.2,30.2,25.2,10.2,5.5,27.08,76.75,2.733333,48,2017
82397,03/12/2017,0,0,32.8,25.4,11,5.2,28.44,70.75,3.2,49,2017
82397,04/12/2017,0,0,32.6,25.5,10.7,6,28.42,73.75,3.366667,49,2017
82397,05/12/2017,0,0,33.5,25.5,10.6,5.3,28.68,73.5,2.466667,49,2017
82397,06/12/2017,0,0,32.6,26.5,10.4,5.7,28.64,75.25,3.7,49,2017
82397,07/12/2017,0,0,32.6,26.1,10.9,5.3,28.46,71.75,3.3,49,2017
82397,08/12/2017,0,0,32.6,25.4,10.5,4.8,28.24,73.5,3.066667,49,2017
82397,09/12/2017,0,0,32.2,24.9,11.2,4.1,28.26,73.5,2.966667,49,2017
82397,10/12/2017,0,0,32.2,25.1,10.5,3.6,28.42,72.5,3.066667,50,2017
82397,11/12/2017,0,0,32.7,25.3,11.1,3,28.22,74.75,1.633333,50,2017
82397,12/12/2017,0,0,32.4,25.8,11,3.6,28.58,72,3.366667,50,2017
82397,13/12/2017,0,0,32.4,25.9,10.7,6.2,28.66,68.5,3.133333,50,2017
82397,14/12/2017,0,1.2,32.2,26,10.5,6.2,28.1,72.75,2.466667,50,2017
82397,15/12/2017,0,0.2,32.5,25.1,10.4,12.1,28.28,71.75,3.366667,50,2017
82397,16/12/2017,0,0,31.8,26.1,10.7,5.8,28.34,71.25,3.433333,50,2017
82397,17/12/2017,0,0,32.3,26.4,10.4,5.5,28.72,72.5,3.466667,51,2017
82397,18/12/2017,0,0,32.4,25.2,10.7,5.7,28.12,77.25,3.3,51,2017
82397,19/12/2017,0,0,32,26.4,2.6,6,28.68,72,2.866667,51,2017
82397,20/12/2017,0,1.6,30.8,25.6,2.7,3.9,27.58,76.25,1.633333,51,2017
82397,21/12/2017,0,0,31.4,25.4,2.9,4.1,28,75.75,3.566667,51,2017
82397,22/12/2017,0,7.4,29,24.4,1.2,3.4,27.12,78.75,3.466667,51,2017
82397,23/12/2017,0,0,30.6,25.6,4.5,3.1,27.38,81.75,2.2,51,2017
82397,24/12/2017,0,1.4,31.7,24.3,5.5,3,27.48,77,2.466667,52,2017
82397,25/12/2017,0,1,31.6,25.5,8.8,4,27.7,78.25,3.3,52,2017
82397,26/12/2017,0,0.8,30.7,25.7,7.8,3.9,27.72,76.75,2.066667,52,2017
82397,27/12/2017,0,3.1,31.9,26,8.8,3.4,27.82,79.25,2.866667,52,2017
82397,28/12/2017,0,1.2,31.7,25.7,7.1,4.2,27.6,79.5,1.9,52,2017
82397,29/12/2017,0,0.6,32.3,25.6,10.5,4.4,28.1,78,2.733333,52,2017
82397,30/12/2017,0,0,32.4,26.4,10.1,5,28.8,76.25,3.866667,52,2017
82397,31/12/2017,0,0,32.7,26.1,10.4,5,28.6,75,3.9,53,2017
82397,01/01/2018,0,0,33.2,26.1,9.8,5.3,28.74,59.75,2.966667,1,2018
82397,02/01/2018,0,0,33,26.3,8,5.4,28.6,74.25,2.866667,1,2018
82397,03/01/2018,0,0,32.5,25.4,10.7,5.2,28.18,72,2.1,1,2018
82397,04/01/2018,0,0,32.6,25.1,9.9,5.5,28.38,73.75,2.633333,1,2018
82397,05/01/2018,0,0,32.3,25.3,4.6,5.4,28.44,73,2.566667,1,2018
82397,06/01/2018,0,2.5,32.6,25.1,9,4.4,28.1,75.5,2.866667,1,2018
82397,07/01/2018,0,0,32.3,26.6,8.7,5.2,28.54,70.5,3.066667,2,2018
82397,08/01/2018,0,0,32.2,24.6,10.1,5.2,27.88,74.5,3.6,2,2018
82397,09/01/2018,0,7.6,30.1,22.6,5.7,4.8,26.76,79,2.033333,2,2018
82397,10/01/2018,0,1.7,27.4,24.6,0.1,3.2,25.8,88.75,1.033333,2,2018
82397,11/01/2018,0,15,31.7,21.6,11.1,1.2,26.78,74.75,2.2,2,2018
82397,12/01/2018,0,0,32.2,23.6,10.3,4.3,27.72,73.25,2.833333,2,2018
82397,13/01/2018,0,6,31.7,24.3,9.1,4.4,27.44,76.5,3.233333,2,2018
82397,14/01/2018,0,1.4,31.6,25.1,6.5,4.1,28.02,78.75,3.1,3,2018
82397,15/01/2018,0,0.2,33,24.6,10.9,5,28.4,71.25,3.8,3,2018
82397,16/01/2018,0,0.2,33,25.1,11.1,7.7,28.5,66,3.066667,3,2018
82397,17/01/2018,0,0,32.9,25.1,11.2,7.8,28.58,69.75,3.3,3,2018
82397,18/01/2018,0,25,31.4,23.5,5.8,6.7,27.06,81.5,2.5,3,2018
82397,19/01/2018,0,24.6,31.3,23.7,6.5,4.6,27.18,82,1.766667,3,2018
82397,20/01/2018,0,20.3,31.6,23.4,10.9,0.2,27.24,80,2.166667,3,2018
82397,21/01/2018,0,2.8,31.9,24.4,11,3.8,28.02,76.5,3.3,4,2018
82397,22/01/2018,0,1,31.6,24.3,6.5,4.7,27.66,77.5,2.466667,4,2018
82397,23/01/2018,0,0.8,30.4,25.9,0.1,4.5,27.38,84.25,2.6,4,2018
82397,24/01/2018,0,17.2,29.4,23.4,3.2,2.6,26.84,84.25,1.833333,4,2018
82397,25/01/2018,0,8.2,30.9,24.9,1.4,1.4,26.84,85,2.166667,4,2018
82397,26/01/2018,0,0,31.4,24.5,5,1.7,27.5,80.25,1.333333,4,2018
82397,27/01/2018,0,1.6,28.4,23.3,0,3.2,25.1,95.25,1.3,4,2018
82397,28/01/2018,0,15.3,30,23.1,2.2,0.5,26.5,85,2.033333,5,2018
82397,29/01/2018,0,0.2,31,24.9,3.8,1.7,27.54,76,2.9,5,2018
82397,30/01/2018,0,0,31.5,23.8,7,3.2,27.62,78.5,2.7,5,2018
82397,31/01/2018,0,0,32.5,25.2,10.9,6.8,28.3,75.5,3.333333,5,2018
82397,01/02/2018,0,0,31.9,25.6,10,4.3,28.02,77.25,1.366667,5,2018
82397,02/02/2018,0,0,31,25.5,2.7,4,27.58,88,2.333333,5,2018
82397,03/02/2018,0,1.8,31.6,24.4,5.6,2,27.84,81.75,3.233333,5,2018
82397,04/02/2018,0,0.6,31.9,25.1,7,3.5,27.52,82.5,1.066667,6,2018
82397,05/02/2018,0,12.7,29.2,24.6,0.4,6.7,26.4,87.75,2.966667,6,2018
82397,06/02/2018,0,17.7,30.6,24.3,5.1,1.6,27.36,82.25,2.066667,6,2018
82397,07/02/2018,0,3.6,31.5,24.6,6.1,2.2,27.92,81.25,1.066667,6,2018
82397,08/02/2018,0,10,30.7,25.9,7.7,3.7,27.8,81.5,4.166667,6,2018
82397,09/02/2018,0,1.2,31.1,25.9,9.4,4.4,28.2,73,3.166667,6,2018
82397,10/02/2018,0,1.2,30.9,24,3.6,3.7,26.7,79.5,0.333333,6,2018
82397,11/02/2018,0,0,30.5,23.9,4.6,3.4,26.68,79.75,2,7,2018
82397,12/02/2018,0,11.8,27.9,23.9,0,2.8,24.9,95,0.266667,7,2018
82397,13/02/2018,0,7,30.3,22.5,4.2,0.5,26.18,84.25,0,7,2018
82397,14/02/2018,0,0,30,23.1,3.2,2.3,25.7,86.5,0.933333,7,2018
82397,15/02/2018,0,42.9,29.3,22.6,2.1,0.9,25.36,88.25,1.766667,7,2018
82397,16/02/2018,0,1.2,30.2,23.4,6.1,2,26.34,84,1.333333,7,2018
82397,17/02/2018,0,47,26.8,23.3,0.4,2.5,24.66,91.25,1.766667,7,2018
82397,18/02/2018,0,16.2,30.2,23.1,4.4,0.8,26.16,87.25,2.1,8,2018
82397,19/02/2018,0,12,28.5,23.6,1.2,2,25.78,92.5,1.133333,8,2018
82397,20/02/2018,0,13.6,30.7,23.3,10.2,1.2,27.12,79.25,1.8,8,2018
82397,21/02/2018,0,2,31.2,24.5,9.6,2.9,27.06,83.5,1.333333,8,2018
82397,22/02/2018,0,2.2,28.1,23.4,0,2.4,25.44,89,0,8,2018
82397,23/02/2018,0,14.4,30.6,23.6,4.8,1,26.96,83,1.5,8,2018
82397,24/02/2018,0,0.9,31,22.8,6.4,1.1,26.44,84.75,1.533333,8,2018
82397,25/02/2018,0,6.4,30.6,22.6,4.5,2,25.42,85.75,1.933333,9,2018
82397,26/02/2018,0,2.1,32.4,24.4,10.1,2.1,27.68,76,1.666667,9,2018
82397,27/02/2018,0,1,31.6,23.8,10.8,3,27.84,74.5,2.433333,9,2018
82397,28/02/2018,0,0,31.8,26.4,10.2,4.5,28.44,77.25,1.633333,9,2018
82397,01/03/2018,0,24,28.4,23.4,1.4,3.9,25.58,93.5,1.166667,9,2018
82397,02/03/2018,0,10.6,30.8,23.4,6.6,0.6,26.6,81,1.333333,9,2018
82397,03/03/2018,0,0,31.4,24.3,8.4,2.7,27.58,80,3.5,9,2018
82397,04/03/2018,0,1.2,31.7,26,9.8,3.4,28.02,76.75,2.733333,10,2018
82397,05/03/2018,0,0.8,31.7,24.5,9.9,3.6,28.02,78.5,2.666667,10,2018
82397,06/03/2018,0,0,32.4,24.4,10.1,3.3,28.08,77.5,2.466667,10,2018
82397,07/03/2018,0,2.6,32,24.5,8.4,4,28.14,79,2.566667,10,2018
82397,08/03/2018,0,3.2,31.7,24.4,8,3.3,27.88,78.25,2.733333,10,2018
82397,09/03/2018,0,0,32.6,25.3,10,3.6,28.78,75.75,2.866667,10,2018
82397,10/03/2018,0,79,31,23.4,5.3,3.7,26.24,86.25,1.1,10,2018
82397,11/03/2018,0,56.8,31.6,23.8,7.4,2.1,27.3,82.5,1.633333,11,2018
82397,12/03/2018,0,1.4,31.7,24.4,8.6,2.7,27.86,76.25,0.8,11,2018
82397,13/03/2018,0,0,31.8,25.3,10.2,3.8,28.42,77.75,2.2,11,2018
82397,14/03/2018,0,0.4,31.9,25.6,9.6,3.9,28.74,74,2.2,11,2018
82397,15/03/2018,0,0,31.9,25.9,8.6,4.7,28.6,75.25,3,11,2018
82397,16/03/2018,0,0,32,24.6,10.2,3.8,28.12,77.75,2.766667,11,2018
82397,17/03/2018,0,0,32.1,24.3,8.1,4.3,27.94,76.25,2.033333,11,2018
82397,18/03/2018,0,0.6,32.1,24.3,10.1,3.4,28.02,76.5,1.1,12,2018
82397,19/03/2018,0,0.8,32.4,25.1,8.6,4.5,28.3,77.25,2.7,12,2018
82397,20/03/2018,0,0,32.6,25,10.5,4.8,28.56,71.75,1.933333,12,2018
82397,21/03/2018,0,0,32.6,24.7,10.2,4.7,28.38,75.75,2.766667,12,2018
82397,22/03/2018,0,0.4,30.5,26,0.6,4.8,27.92,83.5,2.466667,12,2018
82397,23/03/2018,0,10,31.7,24.7,7.5,2.1,28.32,77.75,2.8,12,2018
82397,24/03/2018,0,6.8,32,25,7.2,3,27.68,83.25,1.366667,12,2018
82397,25/03/2018,0,0.4,32.4,24.9,6.7,2.6,28.08,78.75,2.1,13,2018
82397,26/03/2018,0,23.6,30.4,24,1.4,3.1,26.5,86.5,0.266667,13,2018
82397,27/03/2018,0,27.4,30.7,24.1,2.3,2.2,27.12,84.75,1.933333,13,2018
82397,28/03/2018,0,10.6,29.3,23.3,0,1.2,26.08,88.75,0.5,13,2018
82397,29/03/2018,0,4.4,27,23.7,0.2,0.8,25.34,93.5,0.966667,13,2018
82397,30/03/2018,0,11.2,29.3,24,2.1,0.4,25.94,89.25,0.266667,13,2018
82397,31/03/2018,0,1.2,29.9,24.3,2.1,0.6,26.74,85.5,1.4,13,2018
82397,01/04/2018,0,10.6,31.4,24.5,5.7,1,27.46,83.25,3.066667,14,2018
82397,02/04/2018,0,11.8,28.7,24.4,0,1,25.72,89.5,0.533333,14,2018
82397,03/04/2018,0,9.8,31.9,24.1,6.9,0.7,27.6,81.25,1.666667,14,2018
82397,04/04/2018,0,6,31.4,24.5,3.4,1.3,26.94,85,1.866667,14,2018
82397,05/04/2018,0,3,31.9,24.3,6,1,27.46,82.75,0.333333,14,2018
82397,06/04/2018,0,4.6,30.9,24.5,2.5,0.5,26.2,88,1.166667,14,2018
82397,07/04/2018,0,1.2,31.8,23.9,5.5,2,27.22,83.25,1.5,14,2018
82397,08/04/2018,0,36.4,30.2,22.4,2.3,1.3,25.42,87.5,0.533333,15,2018
82397,09/04/2018,0,0,30.9,23,4.1,1.5,26.38,86,2.266667,15,2018
82397,10/04/2018,0,9,30.4,23.1,3.4,1.8,26.58,82.25,1.633333,15,2018
82397,11/04/2018,0,0.1,28.4,23.6,0.3,2,25.74,88,0.266667,15,2018
82397,12/04/2018,0,7.6,30.3,22.9,1,1.5,25.68,85.25,0.933333,15,2018
82397,13/04/2018,0,0,31.4,24.1,3.4,2.2,26.3,85.5,1.7,15,2018
82397,14/04/2018,0,0,32.1,22.5,9.4,1.8,26.72,83,0.533333,15,2018
82397,15/04/2018,0,0,31.2,23.9,5.4,2.7,27.14,84.25,2,16,2018
82397,16/04/2018,0,14.7,29.9,22.6,3.8,2,26,84.25,0.8,16,2018
82397,17/04/2018,0,29.6,29.2,23.1,1.5,1.8,25.02,86.75,1.733333,16,2018
82397,18/04/2018,0,0,31.6,23.3,8.1,1.7,27.02,79.5,2.066667,16,2018
82397,19/04/2018,0,0,32,24.1,9.6,3.2,27.5,78.25,2.666667,16,2018
82397,20/04/2018,0,0.8,31.9,24.4,9.2,3.1,27.92,77.5,2.2,16,2018
82397,21/04/2018,0,0,31.5,23.7,9.5,3.3,27.32,79.5,2.066667,16,2018
82397,22/04/2018,0,4.2,32,23.9,8.9,3.2,27.94,78.75,3.233333,17,2018
82397,23/04/2018,0,0,32.2,24.3,8.9,3.5,27.42,76.25,2.733333,17,2018
82397,24/04/2018,0,22,31.4,23.7,8.7,3.9,26.88,78.75,1.533333,17,2018
82397,25/04/2018,0,0,32.2,23.1,7.9,3.3,27.7,77,2.433333,17,2018
82397,26/04/2018,0,1.2,31.8,24.2,6.5,2.9,27.32,80.75,1.766667,17,2018
82397,27/04/2018,0,1.5,32.2,24.1,8.7,3,27.74,79.75,2.833333,17,2018
82397,28/04/2018,0,2,32.2,24.4,8.4,3.4,28.2,78,3.133333,17,2018
82397,29/04/2018,0,1.2,31.7,24.3,5,4.7,26.92,81.25,2.2,18,2018
82397,30/04/2018,0,8.5,31.1,24.1,2,3.9,26.76,85.75,1.5,18,2018
82397,01/05/2018,0,1.6,31.6,24.1,6.6,2.5,27.66,80.25,2.6,18,2018
82397,02/05/2018,0,4.8,30.9,25.4,7,3.6,26.98,81.75,1.066667,18,2018
82397,03/05/2018,0,0,31.4,24.3,7.6,3.6,27.86,74.75,2.033333,18,2018
82397,04/05/2018,0,3,32,24.4,7.2,4.2,27.68,81.25,1.633333,18,2018
82397,05/05/2018,0,0,31.7,23.8,6,3.7,27.04,77.25,2.2,18,2018
82397,06/05/2018,0,51.7,29.7,24.1,0.5,2.9,26,84.5,1.966667,19,2018
82397,07/05/2018,0,8,30.2,24.1,0.6,2.2,26.58,83,1.7,19,2018
82397,08/05/2018,0,0.6,31.7,24.3,5.8,2.2,27.26,81.75,0.533333,19,2018
82397,09/05/2018,0,10.6,29.9,23.9,0,2.5,25.52,89.5,1.133333,19,2018
82397,10/05/2018,0,65.2,29.8,23.1,0.7,1.4,25.58,87,1,19,2018
82397,11/05/2018,0,3,31.4,23.3,4.2,1.2,27.26,85.5,2.1,19,2018
82397,12/05/2018,0,1.2,31.5,23.5,8.7,2.2,27.1,81.75,2.2,19,2018
82397,13/05/2018,0,0,31.2,24.6,8.6,2.8,27.36,86.5,2.3,20,2018
82397,14/05/2018,0,2.5,31.3,24.6,9.4,2.6,27.46,77.75,2.666667,20,2018
82397,15/05/2018,0,0,30.9,23.8,7.4,4,26.84,79.25,2.2,20,2018
82397,16/05/2018,0,0,31.4,24.1,9.5,2.7,27.06,77.75,2.233333,20,2018
82397,17/05/2018,0,2.6,31.4,22.9,4.5,3.4,25.96,86,1.566667,20,2018
82397,18/05/2018,0,34.8,31.4,22.7,9.6,2.7,27.02,77.75,2.3,20,2018
82397,19/05/2018,0,0,31.2,23.9,9.1,3.6,26.68,81.5,2.133333,20,2018
82397,20/05/2018,0,0,31.9,23.1,8.2,4.3,27.64,75.5,2.2,21,2018
82397,21/05/2018,0,13.8,31.2,24.7,7.1,2.4,27.14,86.25,2,21,2018
82397,22/05/2018,0,9.2,31,23.1,5.8,2.3,27.1,78,2.8,21,2018
82397,23/05/2018,0,0,31.6,23.3,6.3,3.6,26.74,77,2.2,21,2018
82397,24/05/2018,0,0.3,30.4,24.9,0.8,3.7,27.18,79.75,1.133333,21,2018
82397,25/05/2018,0,0,31.9,24.9,3.3,1.8,27.14,81.75,1.533333,21,2018
82397,26/05/2018,0,1.2,29.7,24,4,2.7,26.58,83,1.666667,21,2018
82397,27/05/2018,0,0.8,32.1,24.9,6.1,2.5,27.48,78.75,3.1,22,2018
82397,28/05/2018,0,0,31.3,24.4,9.4,3.9,27.1,76.75,2.533333,22,2018
82397,29/05/2018,0,2.2,31.8,23.3,9.5,3.8,26.86,75.5,1.633333,22,2018
82397,30/05/2018,0,0,32.2,23.9,7.7,4.2,27.1,73.75,2.266667,22,2018
82397,31/05/2018,0,0,31,24.1,5.9,3.7,27.62,75.25,3.1,22,2018
82397,01/06/2018,0,0.4,30.5,25,1.4,3.9,27.38,75,2.466667,22,2018
