Semana,Ano,Data_Notificacao,Infectados_Dengue,Infectados_7
44,2018,02/11/2018,0,12
44,2018,03/11/2018,0,10
45,2018,04/11/2018,0,7
45,2018,05/11/2018,1,4
45,2018,06/11/2018,1,3
45,2018,07/11/2018,1,3
45,2018,08/11/2018,1,3
45,2018,09/11/2018,1,4
45,2018,10/11/2018,2,5
46,2018,11/11/2018,3,7
46,2018,12/11/2018,1,10
46,2018,13/11/2018,1,10
46,2018,14/11/2018,1,10
46,2018,15/11/2018,1,10
46,2018,16/11/2018,1,10
46,2018,17/11/2018,1,10
47,2018,18/11/2018,1,9
47,2018,19/11/2018,1,7
47,2018,20/11/2018,2,7
47,2018,21/11/2018,2,8
47,2018,22/11/2018,2,9
47,2018,23/11/2018,1,10
47,2018,24/11/2018,1,10
48,2018,25/11/2018,2,10
48,2018,26/11/2018,1,11
48,2018,27/11/2018,1,11
48,2018,28/11/2018,1,10
48,2018,29/11/2018,0,9
48,2018,30/11/2018,0,7
48,2018,01/12/2018,0,6
49,2018,02/12/2018,1,5
49,2018,03/12/2018,1,4
49,2018,04/12/2018,1,4
49,2018,05/12/2018,2,4
49,2018,06/12/2018,2,5
49,2018,07/12/2018,2,7
49,2018,08/12/2018,2,9
50,2018,09/12/2018,2,11
50,2018,10/12/2018,2,12
50,2018,11/12/2018,2,13
50,2018,12/12/2018,1,14
50,2018,13/12/2018,1,13
50,2018,14/12/2018,1,12
50,2018,15/12/2018,2,11
51,2018,16/12/2018,2,11
51,2018,17/12/2018,2,11
51,2018,18/12/2018,2,11
51,2018,19/12/2018,2,11
51,2018,20/12/2018,2,12
51,2018,21/12/2018,1,13
51,2018,22/12/2018,1,13
52,2018,23/12/2018,2,12
52,2018,24/12/2018,2,12
52,2018,25/12/2018,1,12
52,2018,26/12/2018,1,11
52,2018,27/12/2018,1,10
52,2018,28/12/2018,1,9
52,2018,29/12/2018,2,9
53,2018,30/12/2018,3,10
53,2018,31/12/2018,3,11
1,2019,01/01/2019,4,12
1,2019,02/01/2019,4,15
1,2019,03/01/2019,6,18
1,2019,04/01/2019,6,23
1,2019,05/01/2019,5,28
2,2019,06/01/2019,4,31
2,2019,07/01/2019,4,32
2,2019,08/01/2019,3,33
2,2019,09/01/2019,2,32
2,2019,10/01/2019,2,30
2,2019,11/01/2019,1,26
2,2019,12/01/2019,1,21
3,2019,13/01/2019,1,17
3,2019,14/01/2019,2,14
3,2019,15/01/2019,3,12
3,2019,16/01/2019,3,12
3,2019,17/01/2019,3,13
3,2019,18/01/2019,3,14
3,2019,19/01/2019,4,16
4,2019,20/01/2019,5,19
4,2019,21/01/2019,6,23
4,2019,22/01/2019,5,27
4,2019,23/01/2019,4,29
4,2019,24/01/2019,3,30
4,2019,25/01/2019,2,30
4,2019,26/01/2019,2,29
5,2019,27/01/2019,2,27
5,2019,28/01/2019,3,24
5,2019,29/01/2019,4,21
5,2019,30/01/2019,4,20
5,2019,31/01/2019,4,20
5,2019,01/02/2019,4,21
5,2019,02/02/2019,5,23
6,2019,03/02/2019,5,26
6,2019,04/02/2019,5,29
6,2019,05/02/2019,4,31
6,2019,06/02/2019,4,31
6,2019,07/02/2019,4,31
6,2019,08/02/2019,4,31
6,2019,09/02/2019,4,31
7,2019,10/02/2019,4,30
7,2019,11/02/2019,3,29
7,2019,12/02/2019,3,27
7,2019,13/02/2019,4,26
7,2019,14/02/2019,4,26
7,2019,15/02/2019,4,26
7,2019,16/02/2019,3,26
8,2019,17/02/2019,3,25
8,2019,18/02/2019,5,24
8,2019,19/02/2019,5,26
8,2019,20/02/2019,4,28
8,2019,21/02/2019,4,28
8,2019,22/02/2019,4,28
8,2019,23/02/2019,4,28
9,2019,24/02/2019,4,29
9,2019,25/02/2019,5,30
9,2019,26/02/2019,5,30
9,2019,27/02/2019,5,30
9,2019,28/02/2019,5,31
9,2019,01/03/2019,5,32
9,2019,02/03/2019,5,33
10,2019,03/03/2019,5,34
10,2019,04/03/2019,5,35
10,2019,05/03/2019,6,35
10,2019,06/03/2019,8,36
10,2019,07/03/2019,9,39
10,2019,08/03/2019,10,43
10,2019,09/03/2019,11,48
11,2019,10/03/2019,12,54
11,2019,11/03/2019,16,61
11,2019,12/03/2019,15,72
11,2019,13/03/2019,14,81
11,2019,14/03/2019,14,87
11,2019,15/03/2019,14,92
11,2019,16/03/2019,14,96
12,2019,17/03/2019,13,99
12,2019,18/03/2019,12,100
12,2019,19/03/2019,12,96
12,2019,20/03/2019,12,93
12,2019,21/03/2019,12,91
12,2019,22/03/2019,12,89
12,2019,23/03/2019,12,87
13,2019,24/03/2019,12,85
13,2019,25/03/2019,12,84
13,2019,26/03/2019,16,84
13,2019,27/03/2019,18,88
13,2019,28/03/2019,22,94
13,2019,29/03/2019,22,104
13,2019,30/03/2019,22,114
14,2019,31/03/2019,22,124
14,2019,01/04/2019,22,134
14,2019,02/04/2019,24,144
14,2019,03/04/2019,26,152
14,2019,04/04/2019,25,160
14,2019,05/04/2019,25,163
14,2019,06/04/2019,25,166
15,2019,07/04/2019,26,169
15,2019,08/04/2019,28,173
15,2019,09/04/2019,26,179
15,2019,10/04/2019,24,181
15,2019,11/04/2019,24,179
15,2019,12/04/2019,24,178
15,2019,13/04/2019,24,177
16,2019,14/04/2019,24,176
16,2019,15/04/2019,22,174
16,2019,16/04/2019,20,168
16,2019,17/04/2019,18,162
16,2019,18/04/2019,12,156
16,2019,19/04/2019,12,144
16,2019,20/04/2019,12,132
17,2019,21/04/2019,12,120
17,2019,22/04/2019,13,108
17,2019,23/04/2019,16,99
17,2019,24/04/2019,19,95
17,2019,25/04/2019,22,96
17,2019,26/04/2019,24,106
17,2019,27/04/2019,26,118
18,2019,28/04/2019,28,132
18,2019,29/04/2019,25,148
18,2019,30/04/2019,20,160
18,2019,01/05/2019,20,164
18,2019,02/05/2019,20,165
18,2019,03/05/2019,20,163
18,2019,04/05/2019,20,159
19,2019,05/05/2019,19,153
19,2019,06/05/2019,17,144
19,2019,07/05/2019,17,136
19,2019,08/05/2019,17,133
19,2019,09/05/2019,17,130
19,2019,10/05/2019,17,127
19,2019,11/05/2019,17,124
20,2019,12/05/2019,17,121
20,2019,13/05/2019,17,119
20,2019,14/05/2019,20,119
20,2019,15/05/2019,22,122
20,2019,16/05/2019,23,127
20,2019,17/05/2019,23,133
20,2019,18/05/2019,23,139
21,2019,19/05/2019,23,145
21,2019,20/05/2019,24,151
21,2019,21/05/2019,22,158
21,2019,22/05/2019,20,160
21,2019,23/05/2019,18,158
21,2019,24/05/2019,18,153
21,2019,25/05/2019,16,148
22,2019,26/05/2019,17,141
22,2019,27/05/2019,17,135
22,2019,28/05/2019,15,128
22,2019,29/05/2019,14,121
22,2019,30/05/2019,12,115
22,2019,31/05/2019,13,109
22,2019,01/06/2019,14,104
23,2019,02/06/2019,15,102
23,2019,03/06/2019,14,100
23,2019,04/06/2019,15,97
23,2019,05/06/2019,15,97
23,2019,06/06/2019,15,98
23,2019,07/06/2019,15,101
23,2019,08/06/2019,15,103
24,2019,09/06/2019,15,104
24,2019,10/06/2019,15,104
24,2019,11/06/2019,15,105
24,2019,12/06/2019,14,105
24,2019,13/06/2019,14,104
24,2019,14/06/2019,14,103
24,2019,15/06/2019,14,102
25,2019,16/06/2019,15,101
25,2019,17/06/2019,15,101
25,2019,18/06/2019,15,101
25,2019,19/06/2019,16,101
25,2019,20/06/2019,16,103
25,2019,21/06/2019,16,105
25,2019,22/06/2019,17,107
26,2019,23/06/2019,17,110
26,2019,24/06/2019,16,112
26,2019,25/06/2019,15,113
26,2019,26/06/2019,14,113
26,2019,27/06/2019,14,111
26,2019,28/06/2019,14,109
26,2019,29/06/2019,13,107
27,2019,30/06/2019,13,103
27,2019,01/07/2019,14,99
27,2019,02/07/2019,16,97
27,2019,03/07/2019,16,98
27,2019,04/07/2019,16,100
27,2019,05/07/2019,16,102
27,2019,06/07/2019,16,104
28,2019,07/07/2019,16,107
28,2019,08/07/2019,16,110
28,2019,09/07/2019,17,112
28,2019,10/07/2019,17,113
28,2019,11/07/2019,17,114
28,2019,12/07/2019,17,115
28,2019,13/07/2019,17,116
29,2019,14/07/2019,18,117
29,2019,15/07/2019,21,119
29,2019,16/07/2019,16,124
29,2019,17/07/2019,16,123
29,2019,18/07/2019,14,122
29,2019,19/07/2019,13,119
29,2019,20/07/2019,13,115
30,2019,21/07/2019,13,111
30,2019,22/07/2019,15,106
30,2019,23/07/2019,14,100
30,2019,24/07/2019,14,98
30,2019,25/07/2019,14,96
30,2019,26/07/2019,14,96
30,2019,27/07/2019,14,97
31,2019,28/07/2019,14,98
31,2019,29/07/2019,16,99
31,2019,30/07/2019,15,100
31,2019,31/07/2019,15,101
31,2019,01/08/2019,15,102
31,2019,02/08/2019,16,103
31,2019,03/08/2019,16,105
32,2019,04/08/2019,16,107
32,2019,05/08/2019,16,109
32,2019,06/08/2019,14,109
32,2019,07/08/2019,12,108
32,2019,08/08/2019,12,105
32,2019,09/08/2019,12,102
32,2019,10/08/2019,12,98
33,2019,11/08/2019,11,94
33,2019,12/08/2019,11,89
33,2019,13/08/2019,10,84
33,2019,14/08/2019,10,80
33,2019,15/08/2019,10,78
33,2019,16/08/2019,10,76
33,2019,17/08/2019,10,74
34,2019,18/08/2019,9,72
34,2019,19/08/2019,9,70
34,2019,20/08/2019,9,68
34,2019,21/08/2019,9,67
34,2019,22/08/2019,9,66
34,2019,23/08/2019,9,65
34,2019,24/08/2019,10,64
35,2019,25/08/2019,10,64
35,2019,26/08/2019,10,65
35,2019,27/08/2019,10,66
35,2019,28/08/2019,10,67
35,2019,29/08/2019,10,68
35,2019,30/08/2019,10,69
35,2019,31/08/2019,10,70
36,2019,01/09/2019,11,70
36,2019,02/09/2019,12,71
36,2019,03/09/2019,11,73
36,2019,04/09/2019,10,74
36,2019,05/09/2019,10,74
36,2019,06/09/2019,10,74
36,2019,07/09/2019,10,74
37,2019,08/09/2019,10,74
37,2019,09/09/2019,9,73
37,2019,10/09/2019,8,70
37,2019,11/09/2019,8,67
37,2019,12/09/2019,8,65
37,2019,13/09/2019,9,63
37,2019,14/09/2019,9,62
38,2019,15/09/2019,9,61
38,2019,16/09/2019,9,60
38,2019,17/09/2019,9,60
38,2019,18/09/2019,9,61
38,2019,19/09/2019,9,62
38,2019,20/09/2019,8,63
38,2019,21/09/2019,8,62
39,2019,22/09/2019,9,61
39,2019,23/09/2019,9,61
39,2019,24/09/2019,8,61
39,2019,25/09/2019,8,60
39,2019,26/09/2019,9,59
39,2019,27/09/2019,9,59
39,2019,28/09/2019,8,60
40,2019,29/09/2019,9,60
40,2019,30/09/2019,8,60
40,2019,01/10/2019,8,59
40,2019,02/10/2019,8,59
40,2019,03/10/2019,8,59
40,2019,04/10/2019,8,58
40,2019,05/10/2019,8,57
41,2019,06/10/2019,8,57
41,2019,07/10/2019,8,56
41,2019,08/10/2019,4,56
41,2019,09/10/2019,4,52
41,2019,10/10/2019,4,48
41,2019,11/10/2019,4,44
41,2019,12/10/2019,4,40
42,2019,13/10/2019,4,36
42,2019,14/10/2019,4,32
42,2019,15/10/2019,5,28
42,2019,16/10/2019,5,29
42,2019,17/10/2019,5,30
42,2019,18/10/2019,4,31
42,2019,19/10/2019,4,31
43,2019,20/10/2019,4,31
43,2019,21/10/2019,4,31
43,2019,22/10/2019,4,31
43,2019,23/10/2019,4,30
43,2019,24/10/2019,4,29
43,2019,25/10/2019,4,28
43,2019,26/10/2019,5,28
44,2019,27/10/2019,6,29
44,2019,28/10/2019,7,31
44,2019,29/10/2019,6,34
44,2019,30/10/2019,6,36
44,2019,31/10/2019,6,38
44,2019,01/11/2019,5,40
44,2019,02/11/2019,5,41
45,2019,03/11/2019,5,41
45,2019,04/11/2019,5,40
45,2019,05/11/2019,6,38
45,2019,06/11/2019,6,38
45,2019,07/11/2019,7,38
45,2019,08/11/2019,8,39
45,2019,09/11/2019,8,42
46,2019,10/11/2019,8,45
46,2019,11/11/2019,9,48
46,2019,12/11/2019,8,52
46,2019,13/11/2019,7,54
46,2019,14/11/2019,7,55
46,2019,15/11/2019,5,55
46,2019,16/11/2019,5,52
47,2019,17/11/2019,4,49
47,2019,18/11/2019,5,45
47,2019,19/11/2019,6,41
47,2019,20/11/2019,6,39
47,2019,21/11/2019,6,38
47,2019,22/11/2019,6,37
47,2019,23/11/2019,7,38
48,2019,24/11/2019,7,40
48,2019,25/11/2019,8,43
48,2019,26/11/2019,8,46
48,2019,27/11/2019,7,48
48,2019,28/11/2019,6,49
48,2019,29/11/2019,5,49
48,2019,30/11/2019,5,48
49,2019,01/12/2019,5,46
49,2019,02/12/2019,7,44
49,2019,03/12/2019,7,43
49,2019,04/12/2019,7,42
49,2019,05/12/2019,7,42
49,2019,06/12/2019,7,43
49,2019,07/12/2019,7,45
50,2019,08/12/2019,8,47
50,2019,09/12/2019,8,50
50,2019,10/12/2019,6,51
50,2019,11/12/2019,5,50
50,2019,12/12/2019,4,48
50,2019,13/12/2019,4,45
50,2019,14/12/2019,4,42
51,2019,15/12/2019,4,39
51,2019,16/12/2019,5,35
51,2019,17/12/2019,5,32
51,2019,18/12/2019,5,31
51,2019,19/12/2019,5,31
51,2019,20/12/2019,5,32
51,2019,21/12/2019,6,33
52,2019,22/12/2019,6,35
52,2019,23/12/2019,5,37
52,2019,24/12/2019,4,37
52,2019,25/12/2019,3,36
52,2019,26/12/2019,3,34
52,2019,27/12/2019,3,32
52,2019,28/12/2019,3,30
53,2019,29/12/2019,2,27
53,2019,30/12/2019,3,23
53,2019,31/12/2019,2,21
1,2020,01/01/2020,4,19
1,2020,02/01/2020,4,20
1,2020,03/01/2020,4,21
1,2020,04/01/2020,4,22
2,2020,05/01/2020,5,23
2,2020,06/01/2020,4,26
2,2020,07/01/2020,4,27
2,2020,08/01/2020,8,29
2,2020,09/01/2020,8,33
2,2020,10/01/2020,9,37
2,2020,11/01/2020,9,42
3,2020,12/01/2020,9,47
3,2020,13/01/2020,9,51
3,2020,14/01/2020,10,56
3,2020,15/01/2020,10,62
3,2020,16/01/2020,10,64
3,2020,17/01/2020,10,66
3,2020,18/01/2020,11,67
4,2020,19/01/2020,10,69
4,2020,20/01/2020,10,70
4,2020,21/01/2020,11,71
4,2020,22/01/2020,9,72
4,2020,23/01/2020,9,71
4,2020,24/01/2020,9,70
4,2020,25/01/2020,9,69
5,2020,26/01/2020,9,67
5,2020,27/01/2020,9,66
5,2020,28/01/2020,9,65
5,2020,29/01/2020,11,63
5,2020,30/01/2020,12,65
5,2020,31/01/2020,13,68
5,2020,01/02/2020,13,72
6,2020,02/02/2020,13,76
6,2020,03/02/2020,13,80
6,2020,04/02/2020,12,84
6,2020,05/02/2020,20,87
6,2020,06/02/2020,20,96
6,2020,07/02/2020,23,104
6,2020,08/02/2020,24,114
7,2020,09/02/2020,26,125
7,2020,10/02/2020,28,138
7,2020,11/02/2020,31,153
7,2020,12/02/2020,29,172
7,2020,13/02/2020,28,181
7,2020,14/02/2020,28,189
7,2020,15/02/2020,28,194
8,2020,16/02/2020,28,198
8,2020,17/02/2020,28,200
8,2020,18/02/2020,27,200
8,2020,19/02/2020,28,196
8,2020,20/02/2020,28,195
8,2020,21/02/2020,29,195
8,2020,22/02/2020,29,196
9,2020,23/02/2020,29,197
9,2020,24/02/2020,29,198
9,2020,25/02/2020,29,199
9,2020,26/02/2020,34,201
9,2020,27/02/2020,38,207
9,2020,28/02/2020,40,217
9,2020,29/02/2020,40,228
10,2020,01/03/2020,40,239
10,2020,02/03/2020,40,250
10,2020,03/03/2020,39,261
10,2020,04/03/2020,51,271
10,2020,05/03/2020,51,288
10,2020,06/03/2020,51,301
10,2020,07/03/2020,51,312
11,2020,08/03/2020,52,323
11,2020,09/03/2020,53,335
11,2020,10/03/2020,52,348
11,2020,11/03/2020,49,361
11,2020,12/03/2020,49,359
11,2020,13/03/2020,49,357
11,2020,14/03/2020,49,355
12,2020,15/03/2020,46,353
12,2020,16/03/2020,46,347
12,2020,17/03/2020,49,340
12,2020,18/03/2020,24,337
12,2020,19/03/2020,24,312
12,2020,20/03/2020,24,287
12,2020,21/03/2020,24,262
13,2020,22/03/2020,26,237
13,2020,23/03/2020,26,217
13,2020,24/03/2020,26,197
13,2020,25/03/2020,20,174
13,2020,26/03/2020,20,170
13,2020,27/03/2020,21,166
13,2020,28/03/2020,20,163
14,2020,29/03/2020,20,159
14,2020,30/03/2020,20,153
14,2020,31/03/2020,21,147
14,2020,01/04/2020,32,142
14,2020,02/04/2020,32,154
14,2020,03/04/2020,32,166
14,2020,04/04/2020,32,177
15,2020,05/04/2020,32,189
15,2020,06/04/2020,34,201
15,2020,07/04/2020,34,215
15,2020,08/04/2020,34,228
15,2020,09/04/2020,34,230
15,2020,10/04/2020,34,232
15,2020,11/04/2020,35,234
16,2020,12/04/2020,35,237
16,2020,13/04/2020,35,240
16,2020,14/04/2020,35,241
16,2020,15/04/2020,39,242
16,2020,16/04/2020,44,247
16,2020,17/04/2020,44,257
16,2020,18/04/2020,46,267
17,2020,19/04/2020,49,278
17,2020,20/04/2020,52,292
17,2020,21/04/2020,51,309
17,2020,22/04/2020,51,325
17,2020,23/04/2020,51,337
17,2020,24/04/2020,51,344
17,2020,25/04/2020,52,351
18,2020,26/04/2020,51,357
18,2020,27/04/2020,51,359
18,2020,28/04/2020,51,358
18,2020,29/04/2020,48,358
18,2020,30/04/2020,47,355
18,2020,01/05/2020,47,351
18,2020,02/05/2020,48,347
19,2020,03/05/2020,47,343
19,2020,04/05/2020,47,339
19,2020,05/05/2020,48,335
19,2020,06/05/2020,44,332
19,2020,07/05/2020,40,328
19,2020,08/05/2020,38,321
19,2020,09/05/2020,36,312
20,2020,10/05/2020,34,300
20,2020,11/05/2020,32,287
20,2020,12/05/2020,30,272
20,2020,13/05/2020,28,254
20,2020,14/05/2020,26,238
20,2020,15/05/2020,26,224
20,2020,16/05/2020,26,212
21,2020,17/05/2020,26,202
21,2020,18/05/2020,26,194
21,2020,19/05/2020,24,188
21,2020,20/05/2020,24,182
21,2020,21/05/2020,24,178
21,2020,22/05/2020,24,176
21,2020,23/05/2020,24,174
22,2020,24/05/2020,24,172
22,2020,25/05/2020,24,170
22,2020,26/05/2020,24,168
22,2020,27/05/2020,20,168
22,2020,28/05/2020,18,164
22,2020,29/05/2020,18,158
22,2020,30/05/2020,18,152
23,2020,31/05/2020,18,146
23,2020,01/06/2020,18,140
23,2020,02/06/2020,17,134
23,2020,03/06/2020,17,127
23,2020,04/06/2020,18,124
23,2020,05/06/2020,19,124
23,2020,06/06/2020,19,125
24,2020,07/06/2020,19,126
24,2020,08/06/2020,19,127
24,2020,09/06/2020,21,128
24,2020,10/06/2020,20,132
24,2020,11/06/2020,17,135
24,2020,12/06/2020,14,134
24,2020,13/06/2020,14,129
25,2020,14/06/2020,14,124
25,2020,15/06/2020,14,119
25,2020,16/06/2020,14,114
25,2020,17/06/2020,10,107
25,2020,18/06/2020,8,97
25,2020,19/06/2020,4,88
25,2020,20/06/2020,4,78
26,2020,21/06/2020,4,68
26,2020,22/06/2020,4,58
26,2020,23/06/2020,4,48
26,2020,24/06/2020,0,38
26,2020,25/06/2020,0,28
26,2020,26/06/2020,0,20
