Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
30/11/2010,0,,37.2,,9.3,12.1,28.64,55,2.5,49,2010
30/11/2010,1200,0,,23,,,,,,49,2010
01/12/2010,0,,37.7,,10.7,14,29.36,61,3.25,49,2010
01/12/2010,1200,0,,22.9,,,,,,49,2010
02/12/2010,0,,35.3,,6,13.6,29.12,56,2.25,49,2010
02/12/2010,1200,0,,22.4,,,,,,49,2010
03/12/2010,0,,37.9,,8.3,14,30.08,56,4.75,49,2010
03/12/2010,1200,0,,24.9,,,,,,49,2010
04/12/2010,0,,37.7,,9.2,15.6,29.26,63,4.5,49,2010
04/12/2010,1200,0,,23,,,,,,49,2010
05/12/2010,0,,36.9,,6.6,13.1,28.54,52,3,50,2010
05/12/2010,1200,0,,23.2,,,,,,50,2010
06/12/2010,0,,36.9,,8.9,11.5,28.76,68,2.75,50,2010
06/12/2010,1200,0,,23.1,,,,,,50,2010
07/12/2010,0,,37.1,,9.4,10.7,29.06,66,3.5,50,2010
07/12/2010,1200,0,,23.8,,,,,,50,2010
08/12/2010,0,,35.9,,8.4,11.7,28.3,69,4,50,2010
08/12/2010,1200,0,,23,,,,,,50,2010
09/12/2010,0,,35.3,,6.8,11,28.1,67,5,50,2010
09/12/2010,1200,0,,22.2,,,,,,50,2010
10/12/2010,0,,37.5,,9.8,12,29.12,66,3.5,50,2010
10/12/2010,1200,0,,23.9,,,,,,50,2010
11/12/2010,0,,35.9,,4.2,11.5,28.66,70,4,50,2010
11/12/2010,1200,0,,24,,,,,,50,2010
12/12/2010,0,,33.8,,2.2,9.9,26.94,77,1.75,51,2010
12/12/2010,1200,0,,23.7,,,,,,51,2010
13/12/2010,0,,31.4,,1.1,5,25.46,93,0.75,51,2010
13/12/2010,1200,18.2,,22,,,,,,51,2010
14/12/2010,0,,33.6,,2.9,2.7,27.32,81,2,51,2010
14/12/2010,1200,1.4,,23.2,,,,,,51,2010
15/12/2010,0,,32,,0.8,5.8,26.68,80,1.75,51,2010
15/12/2010,1200,3.8,,22.8,,,,,,51,2010
16/12/2010,0,,34.6,,4.8,5.2,28,71,3,51,2010
16/12/2010,1200,0.2,,22,,,,,,51,2010
17/12/2010,0,,35,,7.3,8.5,26.9,79,2.5,51,2010
17/12/2010,1200,0,,23.1,,,,,,51,2010
18/12/2010,0,,30,,0.9,6.3,25.14,84,0.75,51,2010
18/12/2010,1200,1.6,,22.1,,,,,,51,2010
19/12/2010,0,,34.4,,5.4,4.6,26.72,81,0.75,52,2010
19/12/2010,1200,0,,23,,,,,,52,2010
20/12/2010,0,,35.5,,8.7,5.6,28.14,68,3.75,52,2010
20/12/2010,1200,3.8,,21.4,,,,,,52,2010
21/12/2010,0,,35.7,,10,11,28.7,66,2,52,2010
21/12/2010,1200,0,,23,,,,,,52,2010
22/12/2010,0,,36.1,,9.8,12.3,29.42,60,2.75,52,2010
22/12/2010,1200,0,,22.8,,,,,,52,2010
23/12/2010,0,,36.3,,7.8,11.4,28.82,62,3.75,52,2010
23/12/2010,1200,0,,23.2,,,,,,52,2010
24/12/2010,0,,35.3,,7.8,11.8,27.66,70,3.75,52,2010
24/12/2010,1200,0,,23,,,,,,52,2010
25/12/2010,0,,34,,7.5,7.3,25.96,88,2.5,52,2010
25/12/2010,1200,5.8,,21,,,,,,52,2010
26/12/2010,0,,35.7,,9.6,4.1,28.06,71,1.75,53,2010
26/12/2010,1200,24.4,,22.8,,,,,,53,2010
27/12/2010,0,,35.5,,9.6,8.5,28.02,68,3.25,53,2010
27/12/2010,1200,0,,22.6,,,,,,53,2010
28/12/2010,0,,35.3,,10.7,8.1,27.66,71,2,53,2010
28/12/2010,1200,0,,22,,,,,,53,2010
29/12/2010,0,,35,,9.6,8.9,28.32,72,4,53,2010
29/12/2010,1200,0,,24,,,,,,53,2010
30/12/2010,0,,35.3,,5.7,8.9,28.04,73,3.25,53,2010
30/12/2010,1200,0,,24.7,,,,,,53,2010
31/12/2010,0,,34.8,,9.7,8,27.96,60.75,3,53,2010
31/12/2010,1200,0,,22.8,,,,,,53,2010
01/01/2011,0,,35.9,,10.9,11.2,28.08,52.75,3,1,2011
01/01/2011,1200,0,,20.8,,,,,,1,2011
02/01/2011,0,,35.5,,7.3,10.3,26.06,70.75,2,2,2011
02/01/2011,1200,0,,22,,,,,,2,2011
03/01/2011,0,,32,,5.4,6.7,25.92,86,0.833333,2,2011
03/01/2011,1200,38,,23,,,,,,2,2011
04/01/2011,0,,33.9,,10.5,2.7,27.66,66.25,1.666667,2,2011
04/01/2011,1200,16.1,,22.8,,,,,,2,2011
05/01/2011,0,,33.8,,8,8.3,27.36,69.75,2.333333,2,2011
05/01/2011,1200,0,,23,,,,,,2,2011
06/01/2011,0,,34.6,,10.1,5.5,27.94,62.75,1.833333,2,2011
06/01/2011,1200,0,,21.8,,,,,,2,2011
07/01/2011,0,,34.2,,5.5,9.2,28.16,65.5,2.066667,2,2011
07/01/2011,1200,0,,23.6,,,,,,2,2011
08/01/2011,0,,30.6,,0.4,8.3,26.7,72.5,3.166667,2,2011
08/01/2011,1200,0,,24.5,,,,,,2,2011
09/01/2011,0,,32.4,,4.2,6,26.32,87.25,0.766667,3,2011
09/01/2011,1200,0,,23.3,,,,,,3,2011
10/01/2011,0,,24.2,,0,2.6,22.42,96,1.166667,3,2011
10/01/2011,1200,35.9,,21,,,,,,3,2011
11/01/2011,0,,32,,8,0.5,25.62,75.25,1.233333,3,2011
11/01/2011,1200,6.1,,21,,,,,,3,2011
12/01/2011,0,,33.3,,7.8,6.1,26.82,70.75,2.5,3,2011
12/01/2011,1200,0,,21,,,,,,3,2011
13/01/2011,0,,32.2,,5.9,5.8,26.66,78.5,1.333333,3,2011
13/01/2011,1200,0,,22.6,,,,,,3,2011
14/01/2011,0,,31.8,,5.8,4,26.32,66,1.4,3,2011
14/01/2011,1200,2,,22,,,,,,3,2011
15/01/2011,0,,33.1,,9.1,5.6,26.88,71.75,0.866667,3,2011
15/01/2011,1200,0,,21.8,,,,,,3,2011
16/01/2011,0,,33.8,,7.1,5.3,26.96,68.75,2.333333,4,2011
16/01/2011,1200,0,,23,,,,,,4,2011
17/01/2011,0,,32,,4.1,4.5,26.4,83.75,1.166667,4,2011
17/01/2011,1200,0.8,,23.4,,,,,,4,2011
18/01/2011,0,,31.6,,4.3,2.8,25.1,88.25,2.333333,4,2011
18/01/2011,1200,9.6,,21.5,,,,,,4,2011
19/01/2011,0,,29.8,,1.7,2,24.9,87.5,2.5,4,2011
19/01/2011,1200,6.9,,21.5,,,,,,4,2011
20/01/2011,0,,26.4,,0,1.6,22.86,87.5,0.566667,4,2011
20/01/2011,1200,0.2,,21,,,,,,4,2011
21/01/2011,0,,30,,1.6,1.2,24.14,85.5,1,4,2011
21/01/2011,1200,8.5,,20.9,,,,,,4,2011
22/01/2011,0,,25.4,,0,3,23.52,89.75,0.833333,4,2011
22/01/2011,1200,3.2,,22,,,,,,4,2011
23/01/2011,0,,31.6,,7.7,0.5,25.74,79.75,1.033333,5,2011
23/01/2011,1200,1.3,,21.3,,,,,,5,2011
24/01/2011,0,,28.1,,1.2,3.8,23.42,93.75,1.5,5,2011
24/01/2011,1200,10,,18.4,,,,,,5,2011
25/01/2011,0,,26.4,,0.6,1.7,23.8,88.75,1.266667,5,2011
25/01/2011,1200,33.3,,22,,,,,,5,2011
26/01/2011,0,,32.1,,8.1,1.2,25.84,81,1.166667,5,2011
26/01/2011,1200,6,,22,,,,,,5,2011
27/01/2011,0,,33.2,,10.8,4.2,26.8,74.5,1.5,5,2011
27/01/2011,1200,0.1,,21.8,,,,,,5,2011
28/01/2011,0,,29.4,,2.5,4.8,25.72,86.25,0.666667,5,2011
28/01/2011,1200,0.6,,24,,,,,,5,2011
29/01/2011,0,,31.2,,7.1,2.3,25.58,84,0.766667,5,2011
29/01/2011,1200,1,,21.6,,,,,,5,2011
30/01/2011,0,,32,,6.3,2.3,25.68,78.75,0.666667,6,2011
30/01/2011,1200,6,,23,,,,,,6,2011
31/01/2011,0,,32.2,,4.9,2.2,25.86,93.25,5,6,2011
31/01/2011,1200,11.4,,22.5,,,,,,6,2011
01/02/2011,0,,32.6,,10,2.1,27.28,74.25,1.5,6,2011
01/02/2011,1200,15.6,,24,,,,,,6,2011
02/02/2011,0,,33.6,,10.6,5,26.68,74.5,1.333333,6,2011
02/02/2011,1200,0,,22.8,,,,,,6,2011
03/02/2011,0,,31.6,,5,4,26.3,81.75,0.533333,6,2011
03/02/2011,1200,0,,23.3,,,,,,6,2011
04/02/2011,0,,32.6,,10,2.7,26.78,73.25,1.566667,6,2011
04/02/2011,1200,1.4,,22.1,,,,,,6,2011
05/02/2011,0,,32.8,,10.2,3.2,26.42,74.25,2.833333,6,2011
05/02/2011,1200,0,,22.1,,,,,,6,2011
06/02/2011,0,,32.2,,9.5,2.4,26.68,76.75,0.7,7,2011
06/02/2011,1200,0,,21.7,,,,,,7,2011
07/02/2011,0,,32.6,,7.4,2.1,26.8,72.75,1.833333,7,2011
07/02/2011,1200,0,,22.6,,,,,,7,2011
08/02/2011,0,,33.3,,10.3,1.7,27.3,70.75,1.833333,7,2011
08/02/2011,1200,0,,23,,,,,,7,2011
09/02/2011,0,,33.4,,8.5,2.9,26.74,75.25,2,7,2011
09/02/2011,1200,0,,22.1,,,,,,7,2011
10/02/2011,0,,31,,4.4,4.5,26.12,78,0.666667,7,2011
10/02/2011,1200,0,,23.3,,,,,,7,2011
11/02/2011,0,,32,,4.5,1.7,26.32,72,0.766667,7,2011
11/02/2011,1200,1.1,,21.8,,,,,,7,2011
12/02/2011,0,,30.8,,2.9,3.5,25.3,90.25,0.333333,7,2011
12/02/2011,1200,1.4,,22.2,,,,,,7,2011
13/02/2011,0,,31.8,,5.8,1.5,25.84,83.75,1,8,2011
13/02/2011,1200,17.8,,23,,,,,,8,2011
14/02/2011,0,,30.8,,6.3,2.2,25.72,78,2.166667,8,2011
14/02/2011,1200,5.6,,23,,,,,,8,2011
15/02/2011,0,,31.2,,4,3.7,25.74,86,0.833333,8,2011
15/02/2011,1200,0,,21.9,,,,,,8,2011
16/02/2011,0,,32,,4.9,2.2,25.76,75.5,0.666667,8,2011
16/02/2011,1200,1.2,,23,,,,,,8,2011
17/02/2011,0,,31.6,,5.1,2.9,26,84.25,0.8,8,2011
17/02/2011,1200,0,,22.7,,,,,,8,2011
18/02/2011,0,,31.4,,5.4,3.1,25.44,85.5,1.166667,8,2011
18/02/2011,1200,0,,22.2,,,,,,8,2011
19/02/2011,0,,29.6,,2.8,2,24.72,85.75,2,8,2011
19/02/2011,1200,3.7,,22,,,,,,8,2011
20/02/2011,0,,30.6,,3.7,1.1,24.7,95.5,0.433333,9,2011
20/02/2011,1200,20.9,,21.3,,,,,,9,2011
21/02/2011,0,,31,,5.5,1.6,25.24,93,1.333333,9,2011
21/02/2011,1200,0,,21,,,,,,9,2011
22/02/2011,0,,31.8,,9,2,25.76,82.5,0.8,9,2011
22/02/2011,1200,15.6,,22,,,,,,9,2011
23/02/2011,0,,32.6,,7.4,3,25.68,93,1.7,9,2011
23/02/2011,1200,17,,22,,,,,,9,2011
24/02/2011,0,,31,,6.1,2.1,25.64,88.5,1.5,9,2011
24/02/2011,1200,4.3,,22.4,,,,,,9,2011
25/02/2011,0,,31.2,,4.5,1.9,25.72,90.75,0.833333,9,2011
25/02/2011,1200,1.6,,22.8,,,,,,9,2011
26/02/2011,0,,31.2,,7,1.6,25.16,87,0.633333,9,2011
26/02/2011,1200,0.3,,23.1,,,,,,9,2011
27/02/2011,0,,30.4,,4.2,2.7,24.88,85.75,0.666667,10,2011
27/02/2011,1200,5.7,,22,,,,,,10,2011
28/02/2011,0,,29.8,,1.8,1.4,24.42,84.25,1.5,10,2011
28/02/2011,1200,21.8,,22.5,,,,,,10,2011
01/03/2011,0,,28.9,,5,1.3,24.78,86,0.333333,10,2011
01/03/2011,1200,14.2,,22,,,,,,10,2011
02/03/2011,0,,30.8,,10,1.6,25.56,82,0.8,10,2011
02/03/2011,1200,6.4,,22,,,,,,10,2011
03/03/2011,0,,32.6,,7.6,3.2,26.2,84.5,0.533333,10,2011
03/03/2011,1200,0,,23.1,,,,,,10,2011
04/03/2011,0,,31.8,,7.6,2.1,25.12,88.25,1.5,10,2011
04/03/2011,1200,17.2,,21,,,,,,10,2011
05/03/2011,0,,31.6,,6.9,1.7,26,79,1,10,2011
05/03/2011,1200,5.2,,23,,,,,,10,2011
06/03/2011,0,,31.8,,8.7,1.6,25.66,81.5,0.4,11,2011
06/03/2011,1200,5.6,,21.4,,,,,,11,2011
07/03/2011,0,,31.6,,6.2,1.7,25.8,83.75,0.5,11,2011
07/03/2011,1200,19.5,,22,,,,,,11,2011
08/03/2011,0,,31,,4.8,1.2,25.38,88,0.366667,11,2011
08/03/2011,1200,0.6,,22.3,,,,,,11,2011
09/03/2011,0,,27.8,,0.5,1.1,24.6,87.5,0.5,11,2011
09/03/2011,1200,6.3,,22,,,,,,11,2011
10/03/2011,0,,30.6,,5.3,0.9,25.98,86.75,0.533333,11,2011
10/03/2011,1200,0.6,,22,,,,,,11,2011
11/03/2011,0,,29.4,,2.8,0.9,24.92,92.5,0.833333,11,2011
11/03/2011,1200,7.6,,22,,,,,,11,2011
12/03/2011,0,,31.1,,6.7,0.9,25.54,90.25,0.633333,11,2011
12/03/2011,1200,0.5,,22.5,,,,,,11,2011
13/03/2011,0,,31.6,,7.9,1,25.6,89.5,2,12,2011
13/03/2011,1200,57.6,,20.9,,,,,,12,2011
14/03/2011,0,,30.2,,5,1,24.6,87.5,0.833333,12,2011
14/03/2011,1200,0,,21,,,,,,12,2011
15/03/2011,0,,29.4,,2.8,0.8,25.08,88,0.4,12,2011
15/03/2011,1200,6.8,,22,,,,,,12,2011
16/03/2011,0,,31.8,,8.5,1,25.96,76.25,1,12,2011
16/03/2011,1200,0,,22,,,,,,12,2011
17/03/2011,0,,32.2,,10.2,1.1,26.26,81.5,1.1,12,2011
17/03/2011,1200,4.8,,22.5,,,,,,12,2011
18/03/2011,0,,31.8,,4.8,1.3,25.74,88.75,0.666667,12,2011
18/03/2011,1200,0,,23.1,,,,,,12,2011
19/03/2011,0,,31.8,,7.5,0.6,25.5,84.5,1.166667,12,2011
19/03/2011,1200,2.6,,22,,,,,,12,2011
20/03/2011,0,,32.3,,9.4,1.2,26.42,78.25,0.633333,13,2011
20/03/2011,1200,0,,22.5,,,,,,13,2011
21/03/2011,0,,31.7,,7.2,1.2,25.82,78.75,1.4,13,2011
21/03/2011,1200,0,,22.8,,,,,,13,2011
22/03/2011,0,,31.2,,9.2,1,26.02,78.5,1.1,13,2011
22/03/2011,1200,2.1,,22.1,,,,,,13,2011
23/03/2011,0,,32.2,,9,0.9,25.82,80,0.566667,13,2011
23/03/2011,1200,0,,21,,,,,,13,2011
24/03/2011,0,,32.6,,6.8,1.5,25.86,86,2.6,13,2011
24/03/2011,1200,0,,22.1,,,,,,13,2011
25/03/2011,0,,31.8,,6.4,0.7,26,84.25,1,13,2011
25/03/2011,1200,1.7,,23,,,,,,13,2011
26/03/2011,0,,32.2,,6.6,1,26.18,88.25,0.666667,13,2011
26/03/2011,1200,0,,21.6,,,,,,13,2011
27/03/2011,0,,30.4,,2,0.8,25.36,88.5,1.666667,14,2011
27/03/2011,1200,0,,22.6,,,,,,14,2011
28/03/2011,0,,29.8,,2.2,0.7,24.78,93,0.666667,14,2011
28/03/2011,1200,2,,21.9,,,,,,14,2011
29/03/2011,0,,31.8,,5.6,1,25.8,92,0.333333,14,2011
29/03/2011,1200,29.8,,22,,,,,,14,2011
30/03/2011,0,,31.9,,5.9,0.6,25.64,90.75,0.666667,14,2011
30/03/2011,1200,11.6,,22.1,,,,,,14,2011
31/03/2011,0,,31.2,,7.7,0.5,25.88,83,1.333333,14,2011
31/03/2011,1200,1.4,,21.7,,,,,,14,2011
01/04/2011,0,,32.8,,10.1,0.9,26.66,72.5,2.266667,14,2011
01/04/2011,1200,0,,22.3,,,,,,14,2011
02/04/2011,0,,31.4,,6.8,0.8,26.08,83,0.666667,14,2011
02/04/2011,1200,0,,23,,,,,,14,2011
03/04/2011,0,,32.1,,8.1,0.5,25.38,83,0.433333,15,2011
03/04/2011,1200,9.3,,22.3,,,,,,15,2011
04/04/2011,0,,31,,4.9,0.6,25.32,85.5,1.166667,15,2011
04/04/2011,1200,12,,21.4,,,,,,15,2011
05/04/2011,0,,29,,4.1,0.6,25.14,86.5,0.666667,15,2011
05/04/2011,1200,9.2,,22.1,,,,,,15,2011
06/04/2011,0,,32.1,,10,0.2,26.38,77.5,1.166667,15,2011
06/04/2011,1200,31.9,,22,,,,,,15,2011
07/04/2011,0,,33,,9.7,0.6,26,76.25,1.333333,15,2011
07/04/2011,1200,0,,21.2,,,,,,15,2011
08/04/2011,0,,32,,8.7,1,25.62,81.75,1.333333,15,2011
08/04/2011,1200,0,,21.3,,,,,,15,2011
09/04/2011,0,,30.9,,4.1,0.6,25.22,87.25,0.233333,15,2011
09/04/2011,1200,38.1,,22,,,,,,15,2011
10/04/2011,0,,28,,1,0.4,24.58,88.75,0.5,16,2011
10/04/2011,1200,7.1,,22.1,,,,,,16,2011
11/04/2011,0,,31.4,,6,0.4,25.58,80,2.1,16,2011
11/04/2011,1200,4,,21.7,,,,,,16,2011
12/04/2011,0,,29.4,,1.4,0.3,25.08,91.5,2.966667,16,2011
12/04/2011,1200,9.1,,22.8,,,,,,16,2011
13/04/2011,0,,29.4,,3.6,1,24.44,86.25,1,16,2011
13/04/2011,1200,59.7,,22,,,,,,16,2011
14/04/2011,0,,29.8,,4.2,1.2,24.6,91,0.566667,16,2011
14/04/2011,1200,19.8,,21.3,,,,,,16,2011
15/04/2011,0,,30.4,,2.5,1.3,25.12,92.75,0.5,16,2011
15/04/2011,1200,22.6,,22.8,,,,,,16,2011
16/04/2011,0,,31,,5.8,0.8,24.72,80.25,1.166667,16,2011
16/04/2011,1200,12.5,,21.4,,,,,,16,2011
17/04/2011,0,,31.4,,6.3,0.6,25.82,91.5,0.333333,17,2011
17/04/2011,1200,41.7,,21.8,,,,,,17,2011
18/04/2011,0,,28.9,,3.5,1.3,25.04,86.25,1.833333,17,2011
18/04/2011,1200,3.1,,21.7,,,,,,17,2011
19/04/2011,0,,30.4,,7.3,1.3,25.32,88,0.6,17,2011
19/04/2011,1200,6.4,,23,,,,,,17,2011
20/04/2011,0,,31.2,,6.9,1.8,25.36,80.5,0.733333,17,2011
20/04/2011,1200,4.9,,21,,,,,,17,2011
21/04/2011,0,,31.4,,6.5,2.7,25.68,85.25,0.4,17,2011
21/04/2011,1200,0,,22.7,,,,,,17,2011
22/04/2011,0,,32,,6.6,1.5,25.58,86,0.9,17,2011
22/04/2011,1200,15.9,,22.3,,,,,,17,2011
23/04/2011,0,,30.8,,7.9,3.3,26.02,84.75,0.9,17,2011
23/04/2011,1200,12.1,,22.8,,,,,,17,2011
24/04/2011,0,,31.4,,7.3,2.2,25.92,77.75,1.833333,18,2011
24/04/2011,1200,0,,23.4,,,,,,18,2011
25/04/2011,0,,28.6,,1.8,2.7,24.72,87,1,18,2011
25/04/2011,1200,5.5,,23,,,,,,18,2011
26/04/2011,0,,30.4,,3,1.3,25.46,85.75,0.666667,18,2011
26/04/2011,1200,3.2,,23.5,,,,,,18,2011
27/04/2011,0,,31,,7.8,2,25.16,80,1.5,18,2011
27/04/2011,1200,0,,22,,,,,,18,2011
28/04/2011,0,,31.8,,7.6,2.3,25.22,85,0.5,18,2011
28/04/2011,1200,5.6,,21.4,,,,,,18,2011
29/04/2011,0,,31.4,,7,2.4,25.64,76.25,0.6,18,2011
29/04/2011,1200,5.6,,22.8,,,,,,18,2011
30/04/2011,0,,31.8,,7.3,2.3,26.12,80.25,1.166667,18,2011
30/04/2011,1200,0.6,,22.4,,,,,,18,2011
01/05/2011,0,,31.6,,6.5,2.5,26.46,86,0.5,19,2011
01/05/2011,1200,0.5,,23.2,,,,,,19,2011
02/05/2011,0,,31.4,,6.7,1.7,26.28,78.5,1,19,2011
02/05/2011,1200,0.7,,23.8,,,,,,19,2011
03/05/2011,0,,31.4,,6.6,2.2,26.4,85.25,1.033333,19,2011
03/05/2011,1200,0,,23,,,,,,19,2011
04/05/2011,0,,28.2,,2.2,1.9,25.02,81.25,1.833333,19,2011
04/05/2011,1200,1.4,,22.3,,,,,,19,2011
05/05/2011,0,,28.8,,1,1,25.56,89.75,0.333333,19,2011
05/05/2011,1200,3.3,,22.9,,,,,,19,2011
06/05/2011,0,,31,,5.4,1.3,26.28,83.75,1.5,19,2011
06/05/2011,1200,0.8,,23.2,,,,,,19,2011
07/05/2011,0,,30.4,,2.8,2.5,25.94,88.25,0.566667,19,2011
07/05/2011,1200,8,,22.4,,,,,,19,2011
08/05/2011,0,,32.6,,8.4,1.9,26.04,81.25,1.166667,20,2011
08/05/2011,1200,0,,23.4,,,,,,20,2011
09/05/2011,0,,31.4,,7.6,3.6,26.24,78,2.1,20,2011
09/05/2011,1200,15.8,,23,,,,,,20,2011
10/05/2011,0,,31.3,,4.9,2.8,25.86,91,0.5,20,2011
10/05/2011,1200,0.3,,23.4,,,,,,20,2011
11/05/2011,0,,28.7,,0.7,1.6,25.64,82.5,0.5,20,2011
11/05/2011,1200,33.4,,23,,,,,,20,2011
12/05/2011,0,,31,,,1.5,26.56,78,0.766667,20,2011
12/05/2011,1200,0.3,,23.6,,,,,,20,2011
13/05/2011,0,,31.8,,9.5,3.4,26.46,68,0.9,20,2011
13/05/2011,1200,0,,21.9,,,,,,20,2011
14/05/2011,0,,30,,2.3,3.7,25.44,77,1.166667,20,2011
14/05/2011,1200,0,,22,,,,,,20,2011
15/05/2011,0,,31.3,,4.1,2.3,26,83.25,0.166667,21,2011
15/05/2011,1200,0,,22.8,,,,,,21,2011
16/05/2011,0,,31.1,,8.5,2.5,26.62,76,0.933333,21,2011
16/05/2011,1200,0,,23.2,,,,,,21,2011
17/05/2011,0,,31.7,,9.5,3.5,25.82,76.5,0.266667,21,2011
17/05/2011,1200,0,,22.4,,,,,,21,2011
18/05/2011,0,,31.3,,8.8,3.1,25.94,78.25,0.966667,21,2011
18/05/2011,1200,0,,22.8,,,,,,21,2011
19/05/2011,0,,30.4,,5,2.7,25.42,88,0.4,21,2011
19/05/2011,1200,0,,22.7,,,,,,21,2011
20/05/2011,0,,30.4,,3.9,1.4,25.44,90.5,1.333333,21,2011
20/05/2011,1200,44.8,,22,,,,,,21,2011
21/05/2011,0,,30.7,,8,2,25.78,85,0.3,21,2011
21/05/2011,1200,0,,21.9,,,,,,21,2011
22/05/2011,0,,30,,5.9,3.3,25.72,78.25,3.833333,22,2011
22/05/2011,1200,0,,23,,,,,,22,2011
23/05/2011,0,,30.8,,8.9,4.6,25.72,81.5,0.666667,22,2011
23/05/2011,1200,0,,23,,,,,,22,2011
24/05/2011,0,,31.4,,8.4,2.9,25.8,79,0.4,22,2011
24/05/2011,1200,4.3,,22.8,,,,,,22,2011
25/05/2011,0,,31.3,,7.2,3,26.58,76.75,1,22,2011
25/05/2011,1200,0.4,,23,,,,,,22,2011
26/05/2011,0,,29.4,,5.4,2.5,25.7,83.5,0.533333,22,2011
26/05/2011,1200,0,,23.2,,,,,,22,2011
27/05/2011,0,,30.6,,6.8,2,25.94,77.75,0.566667,22,2011
27/05/2011,1200,0,,22,,,,,,22,2011
28/05/2011,0,,32,,10.4,2.1,25.96,77.75,0.666667,22,2011
28/05/2011,1200,0,,21,,,,,,22,2011
29/05/2011,0,,31.2,,10.1,2.4,25.2,81.75,0.433333,23,2011
29/05/2011,1200,0,,21.6,,,,,,23,2011
30/05/2011,0,,31.3,,9.4,2.6,25.74,77.5,1,23,2011
30/05/2011,1200,6.6,,22.8,,,,,,23,2011
31/05/2011,0,,31.3,,10.4,2.5,25.62,72.75,0.633333,23,2011
31/05/2011,1200,0,,21.4,,,,,,23,2011
01/06/2011,0,,29.7,,3.1,3,25.22,76.25,0.166667,23,2011
01/06/2011,1200,0,,20.2,,,,,,23,2011
02/06/2011,0,,30.4,,5.5,2.7,25.24,75.25,0.533333,23,2011
02/06/2011,1200,0,,19.9,,,,,,23,2011
03/06/2011,0,,31,,5.1,2.8,25.4,74.5,0.333333,23,2011
03/06/2011,1200,0,,20,,,,,,23,2011
04/06/2011,0,,30.4,,7.7,2.8,24.56,83.75,0.566667,23,2011
04/06/2011,1200,19.4,,20.4,,,,,,23,2011
05/06/2011,0,,32.6,,9.9,2.6,25.8,77.5,1.666667,24,2011
05/06/2011,1200,0,,21,,,,,,24,2011
06/06/2011,0,,31.5,,6.5,6.1,25.26,84.25,0.833333,24,2011
06/06/2011,1200,0,,21,,,,,,24,2011
07/06/2011,0,,31.3,,9.5,2.6,25.46,77.75,0.4,24,2011
07/06/2011,1200,0.4,,22,,,,,,24,2011
08/06/2011,0,,30.1,,5.4,3.8,25.74,79,1.566667,24,2011
08/06/2011,1200,0,,22,,,,,,24,2011
09/06/2011,0,,31.2,,6.4,3.1,25.52,75.75,1.1,24,2011
09/06/2011,1200,0,,22.1,,,,,,24,2011
10/06/2011,0,,31.2,,9,2.9,25.88,74.5,1.833333,24,2011
10/06/2011,1200,0.2,,22.2,,,,,,24,2011
11/06/2011,0,,32.4,,10.4,2.9,25.52,78.5,1.833333,24,2011
11/06/2011,1200,4.3,,20,,,,,,24,2011
12/06/2011,0,,32,,9.8,4.3,26.14,78.25,0.433333,25,2011
12/06/2011,1200,0,,21.5,,,,,,25,2011
13/06/2011,0,,32.5,,10.6,4.2,25.54,68.75,1.333333,25,2011
13/06/2011,1200,0,,21,,,,,,25,2011
14/06/2011,0,,32.4,,10.8,6.1,24.96,73,0.833333,25,2011
14/06/2011,1200,0,,18.4,,,,,,25,2011
15/06/2011,0,,33,,10.8,5.6,26,61.25,1.533333,25,2011
15/06/2011,1200,0,,19,,,,,,25,2011
16/06/2011,0,,31.2,,4,7.8,25.66,78,2.166667,25,2011
16/06/2011,1200,0,,19.6,,,,,,25,2011
17/06/2011,0,,32.1,,6.6,6.3,26.42,77.5,2.233333,25,2011
17/06/2011,1200,0.2,,23,,,,,,25,2011
18/06/2011,0,,31,,6.9,3.2,25.48,84.5,0.5,25,2011
18/06/2011,1200,0,,21.4,,,,,,25,2011
19/06/2011,0,,31.2,,4.3,4.3,25.96,84,0.833333,26,2011
19/06/2011,1200,0,,23.8,,,,,,26,2011
20/06/2011,0,,31,,4.6,1.9,25.32,79,1.333333,26,2011
20/06/2011,1200,7.4,,21.2,,,,,,26,2011
21/06/2011,0,,32.8,,9.9,3.4,25.88,72,0.266667,26,2011
21/06/2011,1200,0,,20,,,,,,26,2011
22/06/2011,0,,31,,7.8,5.9,25.64,75.25,0.5,26,2011
22/06/2011,1200,0,,20,,,,,,26,2011
23/06/2011,0,,32.6,,9.3,4.2,26.06,70,1.233333,26,2011
23/06/2011,1200,2.4,,21.3,,,,,,26,2011
24/06/2011,0,,28.4,,1.4,4.6,24.52,89.5,1,26,2011
24/06/2011,1200,1.1,,22,,,,,,26,2011
25/06/2011,0,,32.4,,9.2,1.1,25.96,73.75,1.5,26,2011
25/06/2011,1200,18,,21.2,,,,,,26,2011
26/06/2011,0,,33.2,,10,3.8,26.68,76.25,0.5,27,2011
26/06/2011,1200,0,,21.9,,,,,,27,2011
27/06/2011,0,,32.4,,9,5.2,25.8,74.5,1.333333,27,2011
27/06/2011,1200,0,,21.6,,,,,,27,2011
28/06/2011,0,,30.6,,4.7,5.2,25.04,87.25,0.666667,27,2011
28/06/2011,1200,0,,22,,,,,,27,2011
29/06/2011,0,,31.2,,5.6,2.7,24.86,84.75,1.833333,27,2011
